Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	gamma_rates[0]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	shape	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	tree_length
8130	-9883.16	-9894.47	11.3102	0.287301	0.191174	0.222975	0.29855	0.122956	0.281072	0.0502582	0.0506402	0.411807	0.0832674	0.0524936	0.310611	0.87979	2.75711	0.597018	0.0696037	0.0262646	0.528834	0.0371553	0.0102734	0.0319995	0.00736601	0.0104596	0.0460858	0.0362244	0.0156305	0.0181953	0.0359503	0.0114559	0.00659838	0.892096
8140	-9888.41	-9900.54	12.1329	0.295725	0.192807	0.233418	0.27805	0.0937755	0.273586	0.0539432	0.0612875	0.421771	0.0956364	0.0698159	0.353695	0.917028	2.65946	0.6795	0.0550136	0.0206904	0.468206	0.042191	0.00880292	0.0343654	0.00730085	0.014777	0.0404932	0.0321937	0.00970678	0.015174	0.0211841	0.0334758	0.00584141	0.809416
8150	-9882.98	-9893.62	10.6331	0.297309	0.187197	0.219006	0.296488	0.105834	0.256372	0.0552912	0.0616626	0.448866	0.0719737	0.046907	0.294952	0.864986	2.79315	0.569611	0.0589199	0.0246175	0.607712	0.0409217	0.0106679	0.0371802	0.00819133	0.00993314	0.041884	0.0427477	0.00970678	0.0137348	0.0277885	0.0177274	0.00820951	0.959942
8160	-9880.76	-9892.18	11.4253	0.281191	0.181473	0.244671	0.292664	0.113951	0.253793	0.054735	0.0627818	0.443489	0.0712497	0.0616208	0.334214	0.900794	2.70337	0.640816	0.0563389	0.0229212	0.557379	0.0368723	0.00980258	0.036856	0.00639563	0.00830347	0.0377827	0.0354241	0.00894977	0.0150324	0.0305224	0.0117723	0.00602184	0.880375
8170	-9883.12	-9894.53	11.4083	0.291426	0.175694	0.239533	0.293347	0.117196	0.261021	0.0442442	0.0753903	0.441273	0.0608758	0.0546222	0.316319	0.88501	2.74405	0.607325	0.0607183	0.0185645	0.53598	0.038839	0.0103615	0.0417125	0.00848792	0.00894529	0.0429812	0.0308929	0.00824057	0.0177805	0.0357754	0.0169332	0.00602184	0.882235
8180	-9886.85	-9897.87	11.0265	0.292588	0.176394	0.240487	0.290531	0.124357	0.25549	0.0379865	0.0620569	0.460523	0.0595861	0.0450658	0.289555	0.859713	2.80567	0.560442	0.0551211	0.0206534	0.576123	0.0373717	0.0103948	0.0328208	0.0112547	0.0120997	0.04735	0.0328995	0.00665077	0.0139771	0.0396957	0.015012	0.00922998	0.920655
8190	-9887.11	-9898.21	11.097	0.290548	0.171661	0.240348	0.297443	0.118191	0.24972	0.0428463	0.0602383	0.460996	0.0680079	0.0382577	0.268406	0.838149	2.85519	0.525769	0.0605362	0.0197821	0.555665	0.038074	0.0142814	0.0393206	0.0091195	0.0103249	0.0428688	0.0407973	0.012928	0.0170525	0.0391704	0.0114051	0.00245073	0.913776
8200	-9883.59	-9894.9	11.3134	0.282301	0.192148	0.233202	0.292349	0.109923	0.281705	0.0436262	0.0589333	0.426727	0.0790858	0.0691088	0.35207	0.91571	2.66311	0.676178	0.0798677	0.0234888	0.526777	0.0403074	0.0119106	0.0332851	0.00649651	0.00947394	0.0428688	0.0332549	0.00878355	0.0199795	0.0351167	0.0139969	0.00577425	0.891382
8210	-9884.74	-9896.68	11.9376	0.308069	0.184197	0.227484	0.280251	0.114571	0.258153	0.0608277	0.0640596	0.426188	0.0761999	0.0758578	0.367193	0.92773	2.62922	0.707813	0.0537671	0.0203264	0.499609	0.0351816	0.0136955	0.0355324	0.00791037	0.0125164	0.0384783	0.0329931	0.00682461	0.017394	0.039466	0.00933778	0.00577425	0.828807
8220	-9894.04	-9905.9	11.8614	0.275672	0.197284	0.24004	0.287003	0.0934502	0.27502	0.0594138	0.0665996	0.402694	0.102822	0.0957382	0.407473	0.957188	2.5396	0.800843	0.0559875	0.0225816	0.483582	0.0344472	0.00747018	0.0502404	0.00902199	0.0113725	0.039494	0.0337331	0.0123584	0.0147218	0.0220901	0.0310384	0.00781898	0.835958
8230	-9889.7	-9900.92	11.2207	0.273682	0.19586	0.240447	0.290011	0.109265	0.281029	0.059589	0.0486705	0.401499	0.0999467	0.0811152	0.378419	0.936303	2.60416	0.732387	0.0641542	0.02352	0.529494	0.0482353	0.00847043	0.0341215	0.0102939	0.0135995	0.0404572	0.0335841	0.0106616	0.0240962	0.0322654	0.0191162	0.00830102	0.900371
8240	-9885.08	-9896.63	11.5432	0.289399	0.190622	0.225367	0.294612	0.135596	0.241914	0.0584308	0.0506447	0.42169	0.0917238	0.0665815	0.346179	0.910878	2.67636	0.664283	0.0632059	0.0280791	0.518203	0.0386931	0.0101866	0.0323406	0.00574065	0.0093364	0.0432919	0.0363207	0.00974447	0.0149331	0.0243899	0.028357	0.005643	0.868466
8250	-9885.93	-9896.77	10.8421	0.291788	0.183943	0.227226	0.297043	0.113489	0.280948	0.0385583	0.0552074	0.420627	0.0911696	0.0394927	0.272395	0.84233	2.84578	0.532163	0.0602794	0.0251855	0.579767	0.0436092	0.0131949	0.0403855	0.00745981	0.0130934	0.0432919	0.0378281	0.00894598	0.0180006	0.0173182	0.0269615	0.00391159	0.939232
8260	-9889.59	-9900.85	11.2617	0.290438	0.202705	0.226588	0.280268	0.101271	0.26908	0.0457768	0.0608253	0.422599	0.100447	0.0771923	0.370086	0.929967	2.62275	0.714053	0.074431	0.0242205	0.533182	0.0364305	0.0104008	0.0312495	0.00756688	0.0144508	0.039358	0.0427622	0.00787541	0.0138903	0.0409807	0.0127237	0.00683945	0.896362
8270	-9885.94	-9896.94	10.9961	0.280221	0.191828	0.219696	0.308255	0.12409	0.310004	0.0433563	0.0625289	0.393674	0.0663467	0.0684181	0.350473	0.914409	2.6667	0.67293	0.0613552	0.020032	0.567145	0.0372872	0.0123157	0.035955	0.00790248	0.0116457	0.0470651	0.0397658	0.00787541	0.0240443	0.0341407	0.0116504	0.00495021	0.923131
8280	-9893.43	-9904.32	10.8935	0.268039	0.18733	0.232238	0.312392	0.126685	0.267525	0.0490241	0.0539608	0.439066	0.0637401	0.0610592	0.332824	0.899599	2.70652	0.638147	0.0498797	0.0260154	0.564841	0.0459719	0.01032	0.047646	0.00972719	0.0112191	0.0406885	0.0456291	0.00495388	0.0140198	0.029289	0.0229956	0.0103708	0.933567
8290	-9887.18	-9897.71	10.5304	0.294339	0.181516	0.235819	0.288327	0.127595	0.256605	0.0506127	0.0725161	0.428473	0.0641981	0.0467962	0.294631	0.864675	2.7939	0.569061	0.0677253	0.02268	0.592904	0.041084	0.010382	0.0396497	0.00796953	0.015186	0.0562779	0.0373785	0.00886907	0.0140198	0.029289	0.0210846	0.00572091	0.97022
8300	-9883.13	-9894.7	11.568	0.277482	0.191726	0.229905	0.300887	0.119114	0.254217	0.0481281	0.0828765	0.424485	0.0711795	0.0694574	0.352872	0.916362	2.66131	0.677816	0.0606063	0.0247183	0.514558	0.0445031	0.0120738	0.0350986	0.00827132	0.00991639	0.0406539	0.0429289	0.00878063	0.0133972	0.0251237	0.0193296	0.00595188	0.865911
8310	-9892.07	-9903.24	11.1743	0.269765	0.189406	0.237051	0.303778	0.116351	0.254151	0.0511601	0.065593	0.437081	0.0756636	0.0637721	0.339471	0.90527	2.69149	0.651015	0.0615861	0.0280022	0.559476	0.0338901	0.00684695	0.0409347	0.00550796	0.00735488	0.0355056	0.0348219	0.0145824	0.0221513	0.0365305	0.00713109	0.0111017	0.905424
8320	-9891.06	-9902.25	11.1887	0.27944	0.186876	0.224334	0.309351	0.13536	0.292894	0.0506367	0.064922	0.381297	0.0748895	0.0534081	0.313079	0.882059	2.75145	0.601454	0.0524965	0.0267054	0.573837	0.0433373	0.0154642	0.0262352	0.00720744	0.00614638	0.0437643	0.034113	0.00810453	0.0153558	0.0263095	0.0183555	0.00679607	0.904229
8330	-9889.57	-9899.79	10.2252	0.269049	0.197708	0.235395	0.297847	0.124144	0.255411	0.0487363	0.0566135	0.44979	0.0653054	0.048085	0.298341	0.868252	2.78532	0.575438	0.0741657	0.0205411	0.628546	0.0394083	0.0129475	0.030778	0.0123867	0.0105954	0.0412052	0.0380395	0.0143447	0.0171038	0.0433478	0.0104971	0.00679607	1.0007
8340	-9884.11	-9895.45	11.3372	0.277716	0.185668	0.229174	0.307442	0.121401	0.286781	0.0476592	0.0585123	0.413865	0.0717812	0.0686457	0.351	0.914839	2.66551	0.674	0.0673421	0.0241144	0.533939	0.0363636	0.0131082	0.0433981	0.0058238	0.0105954	0.0443312	0.0306692	0.00996744	0.0135709	0.0380459	0.0140099	0.00373285	0.889012
8350	-9886.55	-9897.9	11.35	0.290338	0.193634	0.229136	0.286892	0.116489	0.27518	0.049785	0.0692091	0.42046	0.0688773	0.0613769	0.333611	0.900277	2.70474	0.639657	0.0573981	0.0187704	0.524736	0.0400653	0.0112927	0.0506084	0.00935246	0.00990662	0.0497227	0.0317397	0.00929277	0.0110243	0.0397881	0.0150524	0.0091574	0.887907
8360	-9887.51	-9898.54	11.0297	0.277913	0.185348	0.228765	0.307974	0.122885	0.283074	0.0483277	0.0671832	0.41167	0.0668612	0.0401477	0.274481	0.844495	2.84088	0.535532	0.0625653	0.0208571	0.5651	0.0447495	0.0113049	0.0331001	0.00679325	0.0117214	0.0418343	0.0432209	0.00433619	0.0237084	0.0366712	0.00914201	0.00534969	0.920454
8370	-9882.29	-9893.52	11.2268	0.287526	0.187234	0.231092	0.294149	0.122655	0.271074	0.0462791	0.0643353	0.43163	0.0640269	0.0422953	0.281187	0.851356	2.82516	0.546491	0.0629023	0.0199334	0.560228	0.034026	0.01033	0.0367488	0.00705673	0.00983884	0.0501708	0.036827	0.00732201	0.011422	0.0356809	0.0133114	0.00489695	0.900695
8380	-9888.53	-9899	10.4606	0.285683	0.186034	0.236018	0.292264	0.0893949	0.257739	0.0508132	0.0706385	0.461115	0.0702998	0.0515615	0.308068	0.877435	2.76294	0.592483	0.0744399	0.0255967	0.613965	0.0446898	0.00726591	0.0374097	0.00813765	0.0112722	0.0440372	0.0340736	0.0111873	0.0140116	0.0339039	0.0106838	0.00640544	0.97708
8390	-9892.43	-9903.14	10.7066	0.296778	0.193259	0.222584	0.28738	0.0993137	0.258808	0.0510241	0.0572338	0.463028	0.0705916	0.0510536	0.306671	0.876133	2.76614	0.590006	0.0561105	0.0243107	0.582077	0.0417231	0.00806065	0.0460413	0.00674707	0.00980689	0.0442276	0.032934	0.0124187	0.0334645	0.0392558	0.00784941	0.00746891	0.952496
8400	-9885.59	-9896.73	11.144	0.290137	0.18185	0.233383	0.29463	0.133989	0.260042	0.0489772	0.0565546	0.42571	0.0747274	0.0673425	0.347967	0.912353	2.67234	0.667868	0.0619289	0.0251681	0.564799	0.028983	0.00777321	0.0288557	0.00865482	0.0101587	0.0453013	0.0320758	0.00826957	0.0231482	0.0293853	0.027582	0.00627772	0.908361
8410	-9890.54	-9901.92	11.375	0.289693	0.190172	0.225957	0.294178	0.118622	0.277707	0.0339209	0.0627365	0.417755	0.0892586	0.0856906	0.387832	0.943273	2.5832	0.753768	0.0584555	0.0229862	0.506744	0.0451907	0.0116776	0.0391858	0.0102779	0.0101886	0.0419697	0.0430741	0.00915794	0.0261625	0.0186169	0.0327827	0.00836165	0.884832
8420	-9882.3	-9892.83	10.5223	0.283924	0.186116	0.226137	0.303823	0.0990547	0.27659	0.0472462	0.0536399	0.439656	0.0838137	0.0411352	0.27759	0.847694	2.83358	0.540588	0.061498	0.0232832	0.612924	0.0420819	0.0113791	0.0364281	0.00640992	0.0126686	0.0465699	0.0368344	0.00856045	0.0192406	0.0269196	0.0206189	0.00575656	0.971173
8430	-9890.04	-9901.41	11.3738	0.287807	0.187976	0.217357	0.30686	0.102139	0.284657	0.0521996	0.0747803	0.399966	0.0862583	0.0570045	0.322555	0.890609	2.72983	0.618787	0.0639108	0.0257334	0.517579	0.0379705	0.0150483	0.0395089	0.00719631	0.00822812	0.0396127	0.0310268	0.0107111	0.0252319	0.0377327	0.0218065	0.00433685	0.885634
8440	-9887.02	-9898.65	11.6244	0.296191	0.187269	0.217878	0.298662	0.124074	0.283072	0.0498521	0.0699232	0.381978	0.0910999	0.0544604	0.31589	0.884621	2.74503	0.606543	0.0588436	0.0256249	0.506744	0.0417446	0.00923834	0.0426523	0.0120488	0.00788793	0.0402195	0.0324259	0.0116554	0.0178468	0.0271989	0.0176521	0.00884353	0.860627
8450	-9887.84	-9899.98	12.1392	0.296543	0.190665	0.221877	0.290914	0.120748	0.290125	0.0485616	0.0681132	0.38371	0.0887417	0.0857785	0.38801	0.943402	2.58281	0.754179	0.0490978	0.0210106	0.475842	0.0344053	0.011072	0.0331804	0.00852049	0.0114027	0.0471383	0.031192	0.0113799	0.0226678	0.0308271	0.0100451	0.0106341	0.808416
8460	-9887.28	-9899.18	11.9029	0.303362	0.185416	0.220472	0.290751	0.110287	0.264989	0.0491986	0.0621328	0.432339	0.0810533	0.0707556	0.355839	0.918758	2.65465	0.683912	0.0490978	0.0230741	0.498298	0.0327859	0.0146894	0.0393879	0.00945682	0.0105567	0.0450594	0.0299768	0.00865943	0.0249922	0.0216069	0.019835	0.00491566	0.832392
8470	-9888.95	-9900.49	11.5312	0.280753	0.179536	0.244391	0.29532	0.0994297	0.244682	0.0655548	0.0666123	0.44744	0.0762808	0.076777	0.369189	0.929275	2.62476	0.712112	0.0702987	0.0224033	0.509121	0.0504947	0.0127735	0.0293669	0.00795913	0.00923264	0.0456626	0.0413579	0.00637736	0.0137476	0.0286997	0.0174989	0.0044342	0.869428
8480	-9894.02	-9905.73	11.7021	0.29205	0.174121	0.238288	0.295541	0.124937	0.286439	0.0485371	0.0685121	0.393118	0.0784563	0.0923251	0.400951	0.952659	2.55407	0.784822	0.056278	0.0214522	0.487711	0.0504947	0.0105293	0.0409276	0.0062489	0.0109075	0.0374238	0.0408933	0.0122526	0.0114727	0.0320661	0.0230979	0.0102118	0.851968
8490	-9883.82	-9895.84	12.0217	0.286099	0.184757	0.236009	0.293135	0.120986	0.264831	0.0455964	0.0682242	0.423141	0.0772215	0.0677126	0.348832	0.913065	2.67039	0.669611	0.0539427	0.0216556	0.476798	0.0481094	0.013548	0.0402371	0.00785628	0.0124841	0.0420296	0.0349094	0.0080154	0.0138959	0.0207224	0.0214924	0.00489303	0.820589
8500	-9891.12	-9902.63	11.5098	0.276224	0.18171	0.228718	0.313348	0.128863	0.282072	0.0438532	0.0610224	0.401941	0.0822488	0.0791074	0.374185	0.933104	2.6136	0.723005	0.0623615	0.0258763	0.518716	0.0305356	0.0139883	0.0301051	0.00951454	0.010338	0.0504891	0.0394973	0.0112892	0.0141688	0.0202307	0.0202587	0.0141357	0.871504
8510	-9886.4	-9898.17	11.7641	0.285857	0.200361	0.236695	0.277087	0.12005	0.241117	0.0630904	0.0568491	0.433904	0.08499	0.0624419	0.336233	0.902522	2.6988	0.644713	0.061837	0.018771	0.507304	0.0445225	0.00800394	0.028363	0.0107598	0.010338	0.0409357	0.0368628	0.0113441	0.0163064	0.024334	0.0210367	0.00574954	0.846468
8520	-9888.81	-9900.38	11.5652	0.304916	0.178948	0.227534	0.288601	0.122949	0.239666	0.0627108	0.0732635	0.431293	0.0701178	0.0764503	0.368481	0.928728	2.62634	0.710584	0.0586941	0.0244679	0.50031	0.038683	0.00964017	0.0506668	0.00761332	0.013523	0.0460188	0.0346405	0.0106513	0.0190037	0.0236921	0.0201867	0.00824249	0.866034
8530	-9885.61	-9897.3	11.6911	0.295461	0.18481	0.227784	0.291945	0.113919	0.252934	0.058105	0.0776797	0.422644	0.0747176	0.0574198	0.323626	0.89156	2.72739	0.620778	0.0579662	0.014414	0.522602	0.040525	0.0105556	0.0324273	0.00934809	0.00887766	0.0360045	0.0379775	0.00812869	0.0223838	0.0304545	0.0139859	0.00824249	0.853893
8540	-9883.37	-9894.05	10.6832	0.276114	0.190365	0.232802	0.300719	0.11797	0.278281	0.0524528	0.0511022	0.426883	0.0733113	0.0545933	0.316242	0.884941	2.74422	0.607185	0.0654572	0.0211237	0.572952	0.0462985	0.0131875	0.0461161	0.007791	0.00868065	0.0406964	0.0428983	0.012704	0.0191547	0.0311	0.0200087	0.00657505	0.954744
8550	-9891.25	-9902.4	11.1522	0.281367	0.195156	0.22765	0.295827	0.148681	0.270533	0.0518851	0.0426344	0.414997	0.07127	0.0677377	0.34889	0.913113	2.67026	0.669729	0.0655593	0.0209738	0.534443	0.0411142	0.013343	0.0537125	0.00833552	0.0124142	0.0405548	0.0279693	0.00921753	0.0224128	0.0439029	0.00871387	0.00486557	0.907533
8560	-9886.32	-9897.78	11.4546	0.273889	0.202171	0.223812	0.300128	0.111098	0.288189	0.0507324	0.0745169	0.405777	0.0696866	0.0507427	0.305812	0.87533	2.76811	0.588488	0.0627198	0.0233414	0.521258	0.0385632	0.0162303	0.0310032	0.00898884	0.0112035	0.0459181	0.0390482	0.00558053	0.0197588	0.0298365	0.0164354	0.00781635	0.877702
8570	-9888.28	-9898.95	10.6705	0.28015	0.204083	0.228928	0.286839	0.132789	0.297228	0.0506313	0.0371268	0.390773	0.0914514	0.0596425	0.329283	0.896531	2.71454	0.631402	0.0627198	0.0209277	0.587159	0.0378805	0.0114588	0.0484256	0.00714447	0.0120083	0.0408958	0.0416454	0.00897123	0.0167932	0.0329871	0.0192541	0.00762204	0.955893
8580	-9893.02	-9904.02	10.9937	0.28015	0.204083	0.228928	0.286839	0.0986005	0.297832	0.0685003	0.0519108	0.406551	0.0766057	0.074396	0.363989	0.925228	2.63639	0.700973	0.0678434	0.0270029	0.56912	0.0371378	0.00669233	0.0290659	0.00546527	0.0120083	0.0497849	0.0394696	0.00597072	0.0219952	0.0318573	0.0166934	0.00311918	0.923226
8590	-9883.78	-9895.04	11.2618	0.272686	0.198949	0.231998	0.296368	0.135408	0.280391	0.0505288	0.0613759	0.399129	0.0731673	0.0582581	0.325775	0.893458	2.72251	0.624791	0.0688587	0.0222819	0.528722	0.0398511	0.0107929	0.0390376	0.0109748	0.0113585	0.0513438	0.0361511	0.00814551	0.0154067	0.0386577	0.0096297	0.00558993	0.896802
8600	-9888.12	-9899.83	11.7121	0.290544	0.185073	0.230721	0.293662	0.106257	0.280297	0.0624466	0.058143	0.419713	0.0731429	0.0664091	0.345772	0.910541	2.67728	0.66347	0.0542477	0.0182577	0.509471	0.0330255	0.0172726	0.036848	0.00897452	0.0111533	0.0391341	0.0408669	0.00638189	0.0142985	0.0404893	0.00751908	0.0136383	0.851578
8610	-9881.79	-9893.74	11.95	0.277931	0.189733	0.240397	0.291939	0.131995	0.26653	0.059525	0.0505057	0.421108	0.0703356	0.0782137	0.37228	0.931651	2.61786	0.718829	0.0541053	0.0220211	0.490208	0.0350722	0.00980773	0.0356948	0.00711712	0.0137536	0.0391341	0.0363567	0.00666117	0.0173809	0.0374447	0.0130914	0.0096588	0.827507
8620	-9886.19	-9897.64	11.4558	0.292696	0.177863	0.233086	0.296355	0.121088	0.270093	0.0546065	0.0452899	0.443814	0.0651084	0.0655839	0.343817	0.908916	2.68168	0.659577	0.069943	0.0203838	0.520509	0.039013	0.0112544	0.0283253	0.00729369	0.0118075	0.0411482	0.0367494	0.00638211	0.0162847	0.0377078	0.020767	0.0096588	0.877227
8630	-9887.7	-9899.57	11.8746	0.284348	0.187999	0.24061	0.287043	0.11512	0.266151	0.0519148	0.0579949	0.423116	0.0857039	0.109512	0.432419	0.973696	2.48437	0.866028	0.0596225	0.0174135	0.505016	0.0349726	0.0110584	0.0266528	0.0125222	0.0131377	0.0443844	0.0339314	0.00677838	0.013269	0.0257872	0.0187839	0.0109869	0.834317
8640	-9887.97	-9899.62	11.6516	0.27293	0.184516	0.241148	0.301406	0.125787	0.248268	0.0481513	0.0537906	0.454553	0.0694504	0.0586891	0.326872	0.894423	2.72002	0.626851	0.055528	0.0243099	0.511791	0.0374089	0.0155434	0.0306027	0.00589827	0.0131377	0.0440008	0.0438587	0.0131791	0.0123075	0.0195957	0.0253463	0.00530136	0.85781
8650	-9889.39	-9900.57	11.1788	0.278796	0.187153	0.244594	0.289458	0.119517	0.281161	0.0476992	0.0532855	0.430342	0.0679955	0.0521732	0.30974	0.878985	2.7591	0.595461	0.0617292	0.0320972	0.552624	0.0277787	0.0155434	0.0372452	0.00686678	0.00768274	0.0430689	0.0368303	0.0103189	0.0194462	0.0320808	0.015932	0.00599951	0.905244
8660	-9885.09	-9895.96	10.8649	0.28145	0.188934	0.234942	0.294674	0.116841	0.256592	0.0503345	0.0709168	0.434248	0.0710677	0.0626351	0.336706	0.902925	2.69773	0.645629	0.0601142	0.0277301	0.579847	0.0331064	0.0112954	0.0389066	0.0102053	0.00982559	0.0427923	0.0279835	0.0121668	0.0232571	0.0299849	0.0183744	0.0107995	0.936389
8670	-9885.91	-9896.75	10.8366	0.287266	0.188514	0.221496	0.302724	0.121094	0.25892	0.0470645	0.0471851	0.438188	0.0875479	0.0463197	0.293244	0.863327	2.79711	0.566694	0.0639106	0.0209701	0.574949	0.039116	0.0160342	0.0377122	0.00808173	0.0131627	0.0396048	0.0342753	0.00673338	0.0183178	0.044914	0.0125587	0.00927057	0.939611
8680	-9885.78	-9896.84	11.061	0.28371	0.182833	0.225938	0.307519	0.116229	0.256717	0.0521509	0.0538006	0.448337	0.0727652	0.0465059	0.293787	0.863855	2.79585	0.56762	0.0587244	0.0263766	0.57179	0.0352125	0.0153384	0.0432281	0.00953493	0.0105656	0.0402825	0.0316072	0.00732763	0.0178772	0.0364513	0.00629896	0.00654841	0.917163
8690	-9883.47	-9895.2	11.7313	0.282253	0.181894	0.237123	0.298731	0.118342	0.245435	0.059411	0.0612904	0.432627	0.082895	0.0772722	0.370258	0.9301	2.62237	0.714427	0.0597356	0.0230396	0.490789	0.0425495	0.0175525	0.0428064	0.00880467	0.00760832	0.0402817	0.0391895	0.00974046	0.0152657	0.0319041	0.0139215	0.00621319	0.849402
8700	-9890.87	-9902.54	11.6686	0.28565	0.178997	0.230016	0.305337	0.112756	0.280752	0.0568096	0.0790891	0.413684	0.0569086	0.1012	0.417619	0.964056	2.51713	0.826578	0.0618728	0.022525	0.494673	0.0376186	0.0114375	0.0361958	0.00898024	0.00929224	0.0438217	0.029943	0.0133285	0.0245782	0.0328058	0.0239217	0.00412023	0.855114
8710	-9890.68	-9902.33	11.6492	0.277534	0.18619	0.228475	0.3078	0.113783	0.260073	0.0526706	0.09594	0.4085	0.0690336	0.0939028	0.403984	0.954776	2.54734	0.792223	0.0575437	0.022506	0.497915	0.0369844	0.014837	0.0352113	0.0109051	0.0111201	0.0386988	0.0427505	0.00730533	0.0177456	0.0317565	0.0268584	0.00508969	0.857227
8720	-9886.33	-9897.28	10.9523	0.282958	0.181182	0.223797	0.312062	0.121086	0.263291	0.0480109	0.0594299	0.434718	0.0734643	0.0615414	0.334018	0.900626	2.70381	0.640439	0.063624	0.0235774	0.554871	0.0336952	0.014278	0.0399998	0.00787399	0.0156931	0.0517231	0.033915	0.00894053	0.0150687	0.0349874	0.0197426	0.00967805	0.927667
8730	-9887.4	-9898.3	10.9066	0.283853	0.181756	0.234135	0.300256	0.120622	0.242154	0.0478268	0.0611911	0.455024	0.0731826	0.0444282	0.287656	0.857836	2.81008	0.557248	0.0587593	0.0190065	0.561348	0.0383447	0.0117283	0.0356336	0.00937196	0.0122025	0.0461054	0.0441719	0.00894053	0.0193499	0.0198065	0.0353335	0.0125591	0.932661
8740	-9889.3	-9900.94	11.6426	0.284457	0.182142	0.232508	0.300894	0.110409	0.271863	0.0397491	0.0592723	0.44061	0.0780962	0.0759981	0.367499	0.927967	2.62854	0.708469	0.0663164	0.0167255	0.505886	0.0450135	0.0114145	0.0335344	0.00626024	0.0114143	0.0421039	0.0298204	0.0121708	0.0165137	0.0313982	0.023181	0.00655025	0.858303
8750	-9886.22	-9897.9	11.6815	0.281211	0.195261	0.228204	0.295324	0.099275	0.314931	0.0509919	0.0601679	0.394123	0.0805118	0.0576911	0.324324	0.892177	2.72581	0.622078	0.0624597	0.0286072	0.509407	0.0442651	0.00985303	0.0309891	0.00664149	0.00941893	0.0444676	0.0313628	0.00849959	0.0197977	0.02336	0.0183588	0.00735113	0.854839
8760	-9887.31	-9898.67	11.3644	0.295423	0.196813	0.213247	0.294517	0.106382	0.295685	0.0481948	0.0635271	0.389395	0.0968168	0.0660797	0.344993	0.909895	2.67903	0.661916	0.0594377	0.0194297	0.55458	0.0377173	0.00817632	0.0362301	0.00666121	0.0102108	0.0358582	0.0352495	0.00745805	0.0170933	0.0245333	0.0287315	0.00498761	0.886355
8770	-9885.77	-9897.13	11.3628	0.291695	0.194396	0.210628	0.30328	0.117315	0.29778	0.0449658	0.058088	0.410336	0.0715151	0.062386	0.336096	0.902405	2.69911	0.644448	0.061469	0.0236213	0.528411	0.0367745	0.012933	0.0312633	0.00936255	0.0114002	0.0428072	0.0416214	0.0107249	0.0216394	0.0374194	0.0129037	0.00425158	0.886603
8780	-9883.75	-9895.2	11.4493	0.304546	0.186959	0.220332	0.288163	0.117238	0.269954	0.052403	0.0580501	0.423711	0.0786433	0.0492682	0.301696	0.871451	2.77758	0.581264	0.0685382	0.0224035	0.536002	0.0400463	0.00962496	0.0315971	0.00794874	0.0114002	0.0358578	0.0391156	0.00909355	0.0141785	0.0240718	0.0217411	0.00664336	0.878263
8790	-9891.16	-9902.42	11.2587	0.271127	0.18981	0.230289	0.308775	0.103595	0.270992	0.0513381	0.0551839	0.439946	0.0789455	0.0590985	0.32791	0.895332	2.71766	0.628806	0.0572823	0.026016	0.521491	0.0353369	0.0147671	0.0411011	0.00951118	0.00942212	0.0417628	0.0391156	0.0104024	0.022552	0.04292	0.0222912	0.00312026	0.897092
8800	-9883.08	-9894.63	11.5488	0.297703	0.189618	0.233809	0.27887	0.118354	0.266341	0.0600519	0.0490542	0.418667	0.0875317	0.0774888	0.370725	0.930458	2.62133	0.71544	0.0580798	0.0272101	0.514507	0.0347612	0.00754034	0.0362476	0.0109857	0.00971216	0.042927	0.0406876	0.00767145	0.0173466	0.0287966	0.0225657	0.00860845	0.867647
8810	-9892.26	-9903.6	11.3403	0.276081	0.202007	0.245549	0.276362	0.107405	0.26943	0.0607038	0.0495867	0.423211	0.0896635	0.0492768	0.30172	0.871474	2.77753	0.581307	0.061469	0.0173488	0.531476	0.0417577	0.0081019	0.0332103	0.0121309	0.00866527	0.0386987	0.0399111	0.00812365	0.019633	0.0395126	0.0225657	0.00655919	0.889163
8820	-9892.12	-9903.22	11.0962	0.288917	0.200699	0.238511	0.271872	0.0867453	0.242449	0.0527729	0.0665563	0.478204	0.0732725	0.0472376	0.295908	0.865911	2.79094	0.571249	0.0602569	0.0253873	0.561075	0.0356565	0.00880262	0.033989	0.0119158	0.0119384	0.041595	0.0354173	0.0115324	0.0193866	0.0267018	0.0177313	0.012238	0.913623
8830	-9885.94	-9897.61	11.6725	0.288542	0.181717	0.242798	0.286943	0.106502	0.241956	0.0439281	0.059547	0.476182	0.0718845	0.0514785	0.30784	0.877223	2.76346	0.592079	0.054818	0.0187958	0.535501	0.0340432	0.0145979	0.0357503	0.00717238	0.00858859	0.041595	0.037491	0.00444558	0.0137334	0.0236341	0.0215167	0.00421472	0.855897
