Iteration	Posterior	Likelihood	Prior	node_rates[1]	node_rates[2]	node_rates[3]	node_rates[4]	node_rates[5]	node_rates[6]	node_rates[7]	node_rates[8]	node_rates[9]	node_rates[10]	node_rates[11]	node_rates[12]	node_rates[13]	node_rates[14]	node_rates[15]	node_rates[16]	node_rates[17]	node_rates[18]	death_rate	turnover	diversification	birth_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	nu	root_rate	mean_rt	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
300	-2734.06	-2743.18	9.12346	0.0409094	0.0385126	0.0259429	0.0340557	0.0465124	0.0369993	0.0664377	0.15128	0.181699	0.20502	0.0432236	0.0423377	0.043045	0.0418772	0.0447313	0.0780738	0.128894	0.160857	0.0128301	0.186432	0.0559892	0.0688193	47.3445	20.6019	34.4753	0.00555788	2.35035	0.289925	0.0783561	0.000237991	0.000226644	0.000191713	0.000214755	0.000249371	0.000220473	0.000401589	0.000778587	0.000951943	0.00137542	0.00023777	0.000234028	0.000235994	0.00024068	0.000341268	0.000575152	0.000805202	0.0012527	0.0552938	0.407039	0.037319	0.0956663	0.359857	0.0448248	0.186412	0.31559	0.313627	0.184371
310	-2741.32	-2742.07	0.751332	0.0351512	0.055843	0.0289828	0.0423849	0.0573763	0.0756978	0.109588	0.0485541	0.030995	0.178368	0.0445931	0.042402	0.0527121	0.0429324	0.0427252	0.070087	0.0980189	0.166017	0.0237251	0.39772	0.0359277	0.0596528	52.5167	20.4069	39.1544	0.0058747	2.9488	0.420062	0.0679127	0.00022875	0.000318864	0.000239966	0.000255485	0.00029952	0.0003469	0.000527768	0.000430536	0.000578694	0.0017578	0.000255535	0.000250657	0.000280941	0.000251606	0.000331369	0.000493786	0.000775567	0.00172152	0.0582645	0.372569	0.0294662	0.113277	0.37919	0.047233	0.186543	0.315652	0.336723	0.161082
320	-2741.57	-2743.49	1.91836	0.043478	0.036175	0.0533257	0.0273981	0.0236326	0.0362857	0.0963605	0.0463639	0.0646859	0.51913	0.0449153	0.0392092	0.0423269	0.0370928	0.038476	0.0513757	0.0590928	0.25769	0.0317456	0.455184	0.0379967	0.0697423	44.2744	19.8836	37.7077	0.00570545	2.94618	0.282904	0.0842785	0.000233792	0.000223944	0.000272871	0.00020629	0.000195548	0.000215366	0.000421451	0.000300839	0.000919648	0.00228798	0.000239984	0.000217668	0.000226563	0.000215577	0.000256322	0.000315136	0.000903693	0.00154216	0.100706	0.379359	0.0249925	0.0573031	0.372786	0.0648539	0.183212	0.310352	0.341458	0.164978
330	-2733.68	-2741.78	8.10236	0.0499396	0.0319501	0.0359634	0.0358439	0.0318025	0.0360135	0.0756772	0.121466	0.21948	0.388328	0.0348675	0.0389329	0.0344157	0.0385157	0.0564515	0.0851261	0.100508	0.12293	0.00660516	0.11516	0.0507514	0.0573566	49.8538	21.3897	39.1237	0.00548988	1.2189	0.186634	0.0854562	0.000292038	0.00018217	0.000193187	0.000194099	0.000183005	0.000205724	0.000441396	0.000609305	0.000939896	0.00157824	0.000202578	0.000212592	0.000200192	0.000260679	0.000388622	0.000509554	0.000613324	0.000849735	0.0960815	0.361939	0.0627153	0.0716249	0.355668	0.051971	0.183112	0.335373	0.323403	0.158112
340	-2741.64	-2743.27	1.62715	0.0686752	0.0145924	0.0232434	0.0478248	0.0273708	0.0342053	0.069444	0.0831628	0.126684	0.182898	0.0385132	0.0415964	0.0161387	0.0436714	0.0441469	0.0731417	0.0888747	0.234289	0.011356	0.172023	0.0546583	0.0660143	47.161	20.8967	35.6047	0.00487117	3.43787	0.529839	0.0699152	0.000274788	7.48485e-05	9.59187e-05	0.000210284	0.000160466	0.000184622	0.00034728	0.000419012	0.000879183	0.00173593	0.000195114	0.000207677	0.000145673	0.000213889	0.000285667	0.000394605	0.000787094	0.0018611	0.0828432	0.348589	0.0639221	0.06614	0.336946	0.10156	0.183449	0.317148	0.333813	0.165591
350	-2745.53	-2741.81	-3.72779	0.0342308	0.0567021	0.0674757	0.0252331	0.0480866	0.0205175	0.0722273	0.0382143	0.0302319	0.189919	0.044905	0.0423083	0.0755575	0.0476328	0.0567069	0.102859	0.104438	0.183884	0.0655178	0.658723	0.0339441	0.0994618	47.1208	21.6656	39.947	0.00546643	5.3363	0.474732	0.0689517	0.000248552	0.000361494	0.000390941	0.000191703	0.000254166	0.000171716	0.00047855	0.0003899	0.000585224	0.00181663	0.000238373	0.000245828	0.000336706	0.000285183	0.000436129	0.000566589	0.000788046	0.00180014	0.0901363	0.361417	0.0675659	0.0699103	0.356153	0.0548179	0.187708	0.31746	0.333349	0.161483
360	-2738.21	-2740.88	2.67043	0.0822502	0.0402982	0.0424358	0.0359038	0.0419189	0.047946	0.110302	0.103673	0.0665416	0.0450569	0.0460765	0.0446979	0.0368026	0.0501077	0.0618481	0.0858684	0.0913761	0.158286	0.00769091	0.200593	0.03065	0.0383409	55.3193	19.8217	38.0119	0.00577937	3.17388	0.378582	0.0661883	0.000416399	0.000222797	0.000228974	0.000236897	0.000254279	0.000267712	0.000566871	0.00056363	0.000649679	0.00122418	0.000262309	0.000273958	0.000251143	0.000323517	0.000426854	0.000512181	0.000721443	0.00155138	0.0582672	0.337674	0.0466565	0.0824593	0.43709	0.0378535	0.172457	0.326133	0.338124	0.163286
370	-2734.98	-2738.14	3.16343	0.0416964	0.0384768	0.0422334	0.0493109	0.0440856	0.0381925	0.120088	0.0510022	0.0695261	0.0834214	0.0380865	0.0398586	0.0497448	0.0505504	0.0554594	0.0923632	0.0765626	0.214509	0.0676822	0.762777	0.0210491	0.0887313	48.8412	19.4002	35.2688	0.00544398	4.41891	0.491792	0.0663982	0.000264457	0.000240138	0.000250364	0.000237895	0.000223672	0.000212455	0.000578291	0.00034723	0.000773142	0.00156573	0.000212166	0.000246093	0.000273003	0.000288558	0.000402372	0.000459815	0.000792295	0.00192255	0.0582397	0.428432	0.0585737	0.0824203	0.334498	0.0378357	0.173422	0.346246	0.31338	0.166952
380	-2741.87	-2742.36	0.495841	0.0265232	0.045176	0.0595162	0.0193197	0.0256461	0.0453928	0.0454128	0.098682	0.06103	0.129368	0.0293085	0.0310391	0.0566503	0.0470439	0.036947	0.0614442	0.0892736	0.209156	0.0377995	0.4411	0.0478942	0.0856937	51.7328	22.9218	39.1557	0.00535714	3.86387	0.39049	0.0620516	0.000170009	0.000272749	0.00031116	0.000130254	0.0001472	0.000204728	0.000286224	0.000503452	0.000723711	0.00139248	0.000161645	0.000209151	0.000277752	0.000224976	0.000263548	0.000403708	0.000799364	0.00160619	0.065168	0.366249	0.0866943	0.0652616	0.374291	0.0423367	0.200003	0.313815	0.328825	0.157356
390	-2743.06	-2748.32	5.26173	0.0616021	0.0279094	0.037667	0.0450655	0.0275656	0.0402565	0.0459375	0.0474487	0.259273	0.664215	0.0328311	0.0333457	0.0298193	0.0291293	0.0316831	0.066159	0.0814138	0.115058	0.0317436	0.536797	0.0273917	0.0591353	49.3993	19.4233	36.2764	0.00557444	2.04611	0.150997	0.0931322	0.000260007	0.000160903	0.000188099	0.000217115	0.000168339	0.000205146	0.000312438	0.000359168	0.00104334	0.00227218	0.000184449	0.000174131	0.000164303	0.000169498	0.000272708	0.000411318	0.000547611	0.000741556	0.0428324	0.413946	0.0715766	0.0587651	0.381925	0.030954	0.183978	0.312036	0.336036	0.167951
400	-2741.21	-2744.5	3.28688	0.0487033	0.029378	0.0431794	0.0254563	0.0305034	0.0272965	0.0581844	0.0247408	0.0266794	0.211526	0.0286355	0.0265082	0.0354015	0.0318204	0.0392283	0.0662508	0.0832076	0.244344	0.0814126	0.607297	0.0526447	0.134057	50.2278	22.8436	39.1731	0.00552528	3.28124	0.406728	0.060058	0.000242923	0.000178962	0.000217091	0.000149436	0.000163379	0.000148643	0.00034377	0.000298222	0.000748741	0.00170801	0.000152342	0.000161141	0.00018571	0.000196282	0.000291401	0.0004129	0.000904907	0.00179868	0.0359116	0.436502	0.0665588	0.0801454	0.352098	0.0287841	0.198273	0.335017	0.300698	0.166011
410	-2756.43	-2747.27	-9.16725	0.0123354	0.021743	0.0451706	0.0453763	0.0849779	0.0326905	0.131339	0.0122104	0.0715098	0.0380717	0.0486706	0.0336368	0.0313668	0.0307506	0.0210917	0.0503549	0.103843	0.400416	0.123706	0.70218	0.0524681	0.176174	49.1503	26.3519	36.1371	0.00531263	6.21924	0.542749	0.0675308	8.87928e-05	0.000141076	0.000203307	0.000249818	0.000355012	0.000176186	0.000482635	0.000308275	0.00125358	0.00154284	0.000218634	0.000171033	0.000165003	0.000137709	0.000189785	0.000409599	0.00133947	0.00250534	0.0716103	0.324604	0.0485735	0.0587897	0.452838	0.043585	0.186248	0.31945	0.33836	0.155943
420	-2749.55	-2743	-6.55052	0.101874	0.0180803	0.0497671	0.0585562	0.0585314	0.0451047	0.12534	0.0232441	0.0732758	0.0333767	0.0557492	0.0539101	0.0361106	0.0490692	0.0475759	0.0837758	0.0744306	0.208236	0.020236	0.333608	0.0404219	0.0606579	46.1115	19.885	36.874	0.00535481	3.02226	0.645015	0.0664449	0.000400139	0.000145091	0.00022993	0.000306042	0.000305975	0.000265103	0.000559887	0.000261515	0.000753722	0.00181633	0.000293603	0.000275718	0.000228061	0.000258758	0.000351682	0.000423582	0.000756814	0.0022845	0.0538829	0.349205	0.0801323	0.0850676	0.386636	0.0450757	0.186476	0.326667	0.315816	0.17104
430	-2750.61	-2748.09	-2.52003	0.045969	0.067233	0.03714	0.0289874	0.0273204	0.0501941	0.0433132	0.0371194	0.11631	0.408154	0.020784	0.0311569	0.057805	0.0330236	0.0422209	0.0693336	0.0734314	0.174485	0.00888536	0.482686	0.00952279	0.0184081	46.751	21.0405	41.9148	0.00583587	3.52217	0.229242	0.0757767	0.000257332	0.000364853	0.000277043	0.00014523	0.000140366	0.000237377	0.000328696	0.00032258	0.00084852	0.00185988	0.00015156	0.000187275	0.000265032	0.000219558	0.000325509	0.000416579	0.000723403	0.00117805	0.0919728	0.304269	0.0682072	0.0881577	0.400681	0.0467131	0.169659	0.336986	0.340252	0.153102
440	-2740.21	-2744.55	4.3369	0.0607708	0.060686	0.0660799	0.0291533	0.0234421	0.0290541	0.0778978	0.0797452	0.0590797	0.526436	0.0339675	0.0427032	0.0755148	0.0557709	0.0575873	0.0511632	0.0586794	0.146539	0.0418637	0.422102	0.0573154	0.0991791	48.3131	18.9092	44.083	0.0054415	2.54814	0.179874	0.0852373	0.000322023	0.000370569	0.000385244	0.000171736	0.000156197	0.000195234	0.000351143	0.000376619	0.000559438	0.0019217	0.000208602	0.000267924	0.000357196	0.00030842	0.000295883	0.000298855	0.00055835	0.00088809	0.0797425	0.332201	0.0841573	0.0909882	0.373625	0.0392866	0.186117	0.303307	0.340879	0.169697
450	-2750.81	-2750.09	-0.71818	0.0564826	0.04648	0.0461011	0.0422558	0.0527658	0.0330889	0.164448	0.120243	0.132098	0.122326	0.04445	0.0403211	0.0539088	0.0547607	0.053595	0.125471	0.0838903	0.175354	0.0102954	0.234823	0.0335479	0.0438433	54.953	21.1728	39.0907	0.00506236	3.54772	0.393609	0.0804467	0.000278626	0.000254102	0.000253143	0.000219468	0.000246071	0.000185814	0.000733838	0.000516699	0.000778218	0.00130593	0.000214571	0.000240669	0.000275062	0.000274268	0.000453248	0.000529931	0.000656195	0.00144015	0.0289076	0.395121	0.0623989	0.0509214	0.413237	0.0494146	0.168199	0.340006	0.332928	0.158867
460	-2736.51	-2742.01	5.49824	0.0324951	0.0498569	0.057565	0.0549232	0.0525328	0.0610382	0.05509	0.0587573	0.130518	0.4483	0.0513247	0.0542344	0.0515211	0.0547125	0.0674361	0.0982981	0.119065	0.169206	0.0161277	0.253389	0.0475203	0.0636479	48.4814	18.0092	35.9447	0.00558827	1.31992	0.23566	0.0926041	0.000279221	0.000283264	0.000304801	0.000296871	0.000290192	0.000322087	0.000428587	0.000496858	0.00083747	0.00191108	0.000294946	0.000304412	0.000296831	0.0003413	0.000463083	0.00060734	0.000805467	0.00113125	0.0616727	0.343523	0.0628408	0.109147	0.359273	0.0635434	0.194025	0.328359	0.306293	0.171323
470	-2740.57	-2745.03	4.46206	0.0350439	0.0471553	0.04998	0.037028	0.0503599	0.0623037	0.1011	0.0786985	0.0157145	0.232584	0.0602656	0.0541807	0.0484475	0.0544172	0.0550565	0.0604689	0.0826237	0.146981	0.0193015	0.634019	0.0111416	0.0304431	54.1758	20.4218	40.3555	0.00567707	3.1651	0.202771	0.0706894	0.000255753	0.000271372	0.00027939	0.000276171	0.000314014	0.000330645	0.00045862	0.000457919	0.000461818	0.00123577	0.00032486	0.000308259	0.000291985	0.000310745	0.000327923	0.000406173	0.000651742	0.000992785	0.0429051	0.391573	0.0277609	0.0741723	0.381789	0.0817992	0.178131	0.3288	0.32306	0.170009
480	-2731.7	-2739.62	7.91415	0.0549566	0.0369171	0.0510435	0.0365639	0.0395484	0.0471227	0.0808084	0.0608286	0.114847	0.436362	0.0395304	0.0417463	0.0431192	0.0553186	0.0648412	0.0956571	0.104428	0.152816	0.0480969	0.659829	0.0247961	0.072893	52.0502	18.8591	42.6726	0.00573904	1.12172	0.238373	0.0864697	0.000343762	0.000229666	0.000270202	0.000218354	0.000226918	0.000255011	0.000506371	0.000474207	0.000768067	0.00193616	0.000233225	0.00027853	0.000282469	0.000344801	0.000460553	0.000574148	0.000738168	0.00112253	0.0449539	0.390869	0.0419675	0.0777142	0.400021	0.0444746	0.175587	0.324104	0.326389	0.17392
490	-2741.07	-2751.41	10.3405	0.0421687	0.0371806	0.0659217	0.0437895	0.0457673	0.0342753	0.0675028	0.10017	0.174476	0.262009	0.0430616	0.0424005	0.0476412	0.042614	0.061319	0.0692476	0.0962648	0.181865	0.029758	0.447665	0.0367158	0.0664738	47.7518	20.3081	35.8196	0.00519237	2.3563	0.262757	0.0809819	0.000268673	0.000220213	0.00029483	0.000225482	0.000230617	0.000199065	0.00035503	0.000509981	0.000925126	0.00136239	0.000221876	0.000220714	0.000234319	0.00026983	0.000338975	0.000429701	0.000722076	0.00115432	0.0478041	0.371941	0.0505743	0.0684658	0.41392	0.0472944	0.211513	0.337714	0.301579	0.149194
500	-2735.74	-2746.33	10.5865	0.060557	0.0385067	0.0412593	0.0323528	0.0421403	0.034989	0.0846322	0.0966558	0.0699109	0.277534	0.0392627	0.037764	0.0440468	0.0542034	0.051648	0.0658298	0.071289	0.157154	0.0518185	0.430568	0.0685307	0.120349	51.3408	21.6094	44.4279	0.00543968	1.28966	0.241463	0.0722075	0.00030518	0.000224532	0.000232019	0.000194783	0.000221403	0.000197877	0.000409232	0.000456783	0.000617579	0.00141159	0.0002095	0.000250137	0.000267225	0.000287899	0.000319521	0.000372941	0.000621327	0.00108417	0.042575	0.350065	0.0450422	0.0759771	0.396826	0.0895148	0.191716	0.318628	0.305895	0.183761
510	-2740.28	-2743	2.72754	0.0245679	0.0597119	0.0439802	0.0445878	0.0484914	0.0592774	0.146583	0.0566153	0.0613796	0.303414	0.0471954	0.0466308	0.0522738	0.048451	0.0493836	0.0643875	0.0937272	0.162434	0.0160267	0.307942	0.0360179	0.0520445	45.9985	21.2011	40.926	0.00563455	3.19034	0.31691	0.0785051	0.000208342	0.000315495	0.000271174	0.000258579	0.000269576	0.000298373	0.000594362	0.000423556	0.000630545	0.00174762	0.000264334	0.000267872	0.00028377	0.000275627	0.000320525	0.000445453	0.000721677	0.00135045	0.0358175	0.418423	0.0378932	0.0639181	0.37858	0.065368	0.168167	0.354645	0.313129	0.16406
520	-2735.07	-2739.64	4.574	0.0367432	0.0443103	0.0433699	0.0623041	0.0534556	0.0519192	0.0695468	0.194375	0.11296	0.523309	0.0545584	0.057528	0.0477784	0.0575372	0.0506729	0.0853575	0.0839325	0.168532	0.0376247	0.426306	0.0506327	0.0882574	47.9679	19.0965	42.5834	0.00527541	2.38512	0.1361	0.0998994	0.000230578	0.000242903	0.000240422	0.000308249	0.000284909	0.000288689	0.000408592	0.000734093	0.000742492	0.00173933	0.000295651	0.000303508	0.000277791	0.000285426	0.000358808	0.000446537	0.000665927	0.00080353	0.0518777	0.393595	0.054884	0.0925782	0.338376	0.0686885	0.186845	0.313866	0.330523	0.168766
530	-2745.3	-2744.91	-0.393129	0.0597088	0.0756957	0.10697	0.0904124	0.109622	0.0427456	0.072652	0.0485936	0.134061	0.385289	0.0940145	0.0614717	0.0869383	0.0646894	0.0599385	0.0636654	0.0880896	0.149693	0.0364315	0.679333	0.0171969	0.0536284	47.2442	21.0595	35.6252	0.00542045	2.62446	0.323451	0.0996806	0.000324271	0.000440775	0.000525536	0.000499838	0.0005519	0.000282452	0.000369451	0.000370442	0.000769038	0.00192085	0.000421402	0.000341925	0.000410945	0.00033777	0.000334994	0.00041129	0.000644444	0.00128233	0.057283	0.32937	0.0606025	0.0876426	0.389257	0.0758454	0.186811	0.32792	0.32458	0.160689
540	-2741.77	-2747.92	6.15641	0.0836671	0.0944209	0.0911051	0.0891832	0.099014	0.0713095	0.0524204	0.0879084	0.0568575	0.377236	0.0939812	0.0744932	0.0805857	0.0712408	0.0731935	0.0778915	0.0956704	0.103741	0.0322324	0.523627	0.0293236	0.0615559	55.3163	21.7168	40.5971	0.00562913	1.59191	0.172611	0.0985511	0.000441494	0.000492567	0.000483235	0.000515528	0.000543197	0.000410371	0.000366771	0.000516694	0.000452016	0.00154758	0.000474182	0.000410178	0.000427325	0.00040652	0.000425239	0.000488501	0.000561257	0.000777813	0.0553285	0.406762	0.0255311	0.121196	0.307447	0.0837343	0.168523	0.335187	0.309475	0.186814
550	-2744.33	-2747.52	3.18756	0.113696	0.0552548	0.0702155	0.0806654	0.0638205	0.0994108	0.0802435	0.188788	0.169516	0.348439	0.0775265	0.0741675	0.0607258	0.07549	0.075079	0.0900805	0.115212	0.14323	0.0145978	0.205282	0.0565133	0.0711111	50.5453	17.4686	36.8822	0.00545131	2.19816	0.28694	0.110087	0.000514535	0.000316123	0.000356901	0.000431177	0.000385263	0.000473115	0.000464245	0.0008286	0.000852436	0.00173182	0.000413466	0.000407915	0.000371277	0.000410399	0.000450168	0.000559556	0.000704422	0.00117249	0.0863823	0.375655	0.0804721	0.0700036	0.304543	0.0829433	0.166772	0.360815	0.298634	0.173779
560	-2746.91	-2747.91	1.00153	0.0706593	0.0425614	0.0547206	0.0954946	0.0778918	0.0942521	0.189319	0.0448527	0.07209	0.243321	0.0880595	0.0801464	0.0498716	0.0769493	0.0749809	0.123383	0.131392	0.191642	0.0470114	0.447556	0.0580289	0.10504	49.1129	17.3422	38.6582	0.00533726	2.15564	0.230615	0.100088	0.00038866	0.000246669	0.000279118	0.000489838	0.000442862	0.000465405	0.000834485	0.000470331	0.000703803	0.00126476	0.000448879	0.00041923	0.000338438	0.000405445	0.000529359	0.000679898	0.000862057	0.00112685	0.0720892	0.419922	0.0671569	0.0922132	0.260468	0.0881505	0.175315	0.331946	0.337151	0.155588
570	-2742.63	-2742.45	-0.178155	0.143685	0.0647414	0.0712586	0.0537163	0.0492816	0.0568486	0.0760241	0.0881527	0.0707233	0.197611	0.0646442	0.0662966	0.0685764	0.0661903	0.0784391	0.111575	0.131058	0.220189	0.011281	0.132236	0.0740285	0.0853095	45.2896	20.8392	36.6753	0.00576328	1.9836	0.34124	0.0932784	0.000640082	0.000384174	0.000402954	0.000341073	0.000328293	0.00035486	0.000540594	0.000631686	0.000838305	0.00155278	0.000377325	0.00038178	0.000388349	0.00041677	0.000547553	0.000699181	0.00101217	0.00161784	0.0414498	0.357285	0.0551756	0.0680674	0.403386	0.0746364	0.194755	0.32959	0.319427	0.156228
580	-2736.76	-2743.51	6.74892	0.0617678	0.034644	0.0653332	0.0520769	0.0642431	0.0427641	0.105803	0.0304523	0.0848312	0.197618	0.0620021	0.0611109	0.0566134	0.0607432	0.0616529	0.0608144	0.102909	0.196209	0.0271662	0.546207	0.0225699	0.0497361	50.7574	19.9941	33.9728	0.00593648	1.78421	0.227331	0.077866	0.000366342	0.000270874	0.000361967	0.000338614	0.000374726	0.000308326	0.000494559	0.000395849	0.000834193	0.00126135	0.000365429	0.000361692	0.000348343	0.000363301	0.000363512	0.000485971	0.000887853	0.00125717	0.0435034	0.412451	0.0636949	0.0785771	0.355776	0.0459977	0.171302	0.359914	0.286671	0.182113
590	-2740.38	-2743.35	2.97174	0.0458528	0.0486092	0.0575113	0.071177	0.0826916	0.0485902	0.0686337	0.109022	0.0925772	0.532753	0.0563555	0.0648827	0.0580757	0.0674556	0.0560084	0.0822539	0.081348	0.171252	0.0581733	0.554029	0.0468272	0.105	48.0011	19.3796	47.7634	0.00528664	1.71239	0.172574	0.099725	0.000269252	0.000282002	0.000305533	0.000337109	0.000367546	0.000299945	0.000398844	0.000503209	0.000697386	0.00186441	0.000320471	0.000349813	0.000331819	0.000326355	0.000365471	0.000432452	0.000667704	0.000908844	0.046766	0.338196	0.0684718	0.0844701	0.382458	0.0796383	0.173184	0.329157	0.31348	0.184179
600	-2735.25	-2741.05	5.79534	0.0412741	0.0452714	0.0652607	0.0359418	0.0306402	0.0437538	0.0396139	0.0422763	0.0771798	0.281338	0.0394216	0.0431424	0.055697	0.0429857	0.0402566	0.0512553	0.0726752	0.118201	0.0411196	0.410112	0.0591448	0.100264	51.6555	19.6716	42.0861	0.00605748	2.74484	0.300887	0.064788	0.000246935	0.000305807	0.000366349	0.000228256	0.000212199	0.000263186	0.000275219	0.000348158	0.000591757	0.00176341	0.000250065	0.00026086	0.000298884	0.000252119	0.000277166	0.000375353	0.000578114	0.00126931	0.0704777	0.369281	0.0794225	0.0634817	0.357486	0.0598504	0.185372	0.317656	0.3272	0.169771
610	-2730.51	-2739.67	9.16222	0.0444961	0.0370241	0.0416676	0.0580349	0.0644785	0.0304635	0.0642881	0.0887652	0.0743661	0.361548	0.0544816	0.0483988	0.0373963	0.0469438	0.051766	0.0742738	0.0773541	0.167834	0.0130909	0.300102	0.0305307	0.0436216	50.5162	21.6515	39.2996	0.00544436	2.0501	0.212139	0.0790878	0.000262043	0.000202586	0.000215226	0.00030629	0.000323831	0.000214677	0.000377191	0.000452207	0.000659312	0.00156168	0.000280059	0.00025954	0.000229589	0.000268706	0.000343103	0.000412759	0.000667446	0.00103436	0.0546435	0.36262	0.0506497	0.0682078	0.386564	0.0773154	0.1726	0.332728	0.337933	0.156739
620	-2739	-2745.45	6.44738	0.0304476	0.0625376	0.0397166	0.0452358	0.0588851	0.0640848	0.0807309	0.0454066	0.102951	0.454641	0.0621907	0.0564873	0.053184	0.0557693	0.0488525	0.0742663	0.07542	0.122022	0.022463	0.445131	0.0280008	0.0504637	48.2143	21.2143	40.1505	0.0055535	2.13772	0.188385	0.0851572	0.000220197	0.00032133	0.000257962	0.000298297	0.000336197	0.000334799	0.000430389	0.000335506	0.000624694	0.00178552	0.00032954	0.000311709	0.000302536	0.000290509	0.000341871	0.000415642	0.000548248	0.000861923	0.0674446	0.398848	0.0500638	0.0856587	0.302557	0.0954277	0.191985	0.314093	0.336526	0.157396
630	-2737.3	-2747.2	9.90049	0.0454376	0.0587467	0.0859271	0.0507689	0.0656056	0.0618981	0.0656952	0.124433	0.227002	0.337131	0.0566904	0.0578435	0.0602556	0.0598091	0.0571437	0.079903	0.115425	0.162204	0.0297178	0.460889	0.0347615	0.0644793	48.6528	17.9387	34.164	0.00564366	0.731235	0.205093	0.09844	0.000289467	0.000335804	0.000412503	0.000303231	0.000345098	0.00033789	0.000410853	0.000676839	0.00109827	0.00153006	0.000323195	0.000331995	0.000338802	0.000330021	0.000386722	0.000551183	0.000783423	0.00103645	0.062122	0.469136	0.0461129	0.0788988	0.255834	0.0878968	0.189589	0.33134	0.312682	0.16639
640	-2737.09	-2740.62	3.52863	0.0865225	0.0420308	0.0343801	0.0572429	0.0505037	0.03067	0.11268	0.0436517	0.0934646	0.514092	0.0528645	0.0533837	0.0458976	0.0571782	0.0635624	0.0943134	0.10341	0.19265	0.019684	0.312115	0.0433825	0.0630665	46.368	19.1563	39.4773	0.00554607	3.64261	0.188222	0.0960277	0.000416191	0.000243828	0.000222613	0.000305332	0.000286644	0.000233084	0.000574001	0.000407808	0.000793406	0.00194754	0.00029463	0.000306592	0.000285833	0.000334818	0.000437795	0.000548294	0.000820985	0.00105617	0.0528214	0.394464	0.0498823	0.0664859	0.402946	0.0333999	0.194114	0.321569	0.321035	0.163281
650	-2738.71	-2743.04	4.32356	0.0654002	0.0823158	0.0792549	0.0785725	0.0513471	0.0778804	0.0566021	0.0683321	0.13606	0.231253	0.0684266	0.0716104	0.0698817	0.0693082	0.0677962	0.123507	0.110902	0.159411	0.0133005	0.215696	0.0483625	0.061663	51.9531	20.97	41.9516	0.00565296	1.74595	0.312675	0.092659	0.000376477	0.000430183	0.000421531	0.00041549	0.000338538	0.000422533	0.000509076	0.000506601	0.000835142	0.0015374	0.000395812	0.000398304	0.000393417	0.000387523	0.000540716	0.000662553	0.000764034	0.00133434	0.0565523	0.490943	0.0421562	0.0758477	0.294734	0.0397671	0.169447	0.322965	0.329034	0.178553
660	-2737.17	-2744.42	7.2542	0.0925153	0.070379	0.0826471	0.0627875	0.0883159	0.0833316	0.0742235	0.0687948	0.148652	0.267285	0.0684414	0.0702266	0.0793005	0.0699529	0.0737209	0.0646105	0.0710583	0.172913	0.0482169	0.69369	0.0212909	0.0695079	52.8413	17.9468	35.4826	0.00582001	1.05161	0.218333	0.0949531	0.000483748	0.000435568	0.000471268	0.000381877	0.000456165	0.000446855	0.000404008	0.000406973	0.000935755	0.00141315	0.000403525	0.000407923	0.000434328	0.000418092	0.000402545	0.000394797	0.000709958	0.00113853	0.0945533	0.412015	0.0335731	0.060405	0.373297	0.0261572	0.190803	0.321851	0.322419	0.164927
670	-2726.54	-2739.38	12.8471	0.0563022	0.0608495	0.056088	0.076227	0.0692582	0.0514574	0.100443	0.0711607	0.138385	0.239472	0.0655501	0.0635615	0.0675302	0.0671569	0.067777	0.0837663	0.0900569	0.123828	0.00704381	0.132399	0.0461575	0.0532013	50.4722	20.8879	37.6465	0.00558549	1.59402	0.271105	0.0860483	0.000346521	0.000358532	0.000345234	0.000395947	0.000376485	0.000321218	0.00051445	0.000450239	0.000732294	0.00142591	0.000360576	0.000365063	0.000376147	0.000376836	0.000423222	0.000485444	0.000597326	0.00110295	0.0619318	0.340071	0.0637998	0.0746838	0.416546	0.0429678	0.180518	0.331969	0.33029	0.157223
680	-2735.18	-2747.86	12.6798	0.0580277	0.0629798	0.069595	0.0758783	0.0755978	0.0681194	0.0888542	0.0966411	0.120287	0.237123	0.0722588	0.0688178	0.0673065	0.0697011	0.0718707	0.0877581	0.153388	0.254055	0.0773048	0.588656	0.0540195	0.131324	45.2667	19.4627	35.4789	0.00552507	1.04805	0.389594	0.0999033	0.000358849	0.000359921	0.000378196	0.000409234	0.000408459	0.000378294	0.000487898	0.000690713	0.00103413	0.00173133	0.000389729	0.000382664	0.000378489	0.000391097	0.00044098	0.000666174	0.00112558	0.0017781	0.0323071	0.374455	0.0832891	0.0715859	0.399267	0.0390955	0.190019	0.297966	0.337774	0.17424
