Iteration	Posterior	Likelihood	Prior	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[7]	br_lens[6]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[1]	br_lens[2]	br_lens[14]	br_lens[15]	sf[1][0]	sf[1][1]	sf[1][2]	sf[1][3]	sf[4][0]	sf[4][1]	sf[4][2]	sf[4][3]	er[4][0]	er[4][1]	er[4][2]	er[4][3]	er[4][4]	er[4][5]	er[2][0]	er[2][1]	er[2][2]	er[2][3]	er[2][4]	er[2][5]	sf[2][0]	sf[2][1]	sf[2][2]	sf[2][3]	sf[3][0]	sf[3][1]	sf[3][2]	sf[3][3]	er[3][0]	er[3][1]	er[3][2]	er[3][3]	er[3][4]	er[3][5]	er[1][0]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	norm_gamma_rates[3][0]	norm_gamma_rates[3][1]	norm_gamma_rates[3][2]	norm_gamma_rates[3][3]	shape[3]	shape[1]	norm_gamma_rates[1][0]	norm_gamma_rates[1][1]	norm_gamma_rates[1][2]	norm_gamma_rates[1][3]	norm_gamma_rates[2][0]	norm_gamma_rates[2][1]	norm_gamma_rates[2][2]	norm_gamma_rates[2][3]	shape[2]	shape[0]	shape[1]	shape[2]	shape[3]	shape[4]	norm_gamma_rates[4][0]	norm_gamma_rates[4][1]	norm_gamma_rates[4][2]	norm_gamma_rates[4][3]
16150	-9555.08	-9572.06	16.98	0.0224924	0.0245418	0.0103352	0.813209	0.0545802	0.061667	0.0109114	0.036239	0.0103808	0.00746381	0.0531872	0.0122833	0.00840041	0.0386862	0.0253232	0.0103352	0.813209	0.0545802	0.0109114	0.061667	0.036239	0.0103808	0.00746381	0.0531872	0.0122833	0.00840041	0.0224924	0.0245418	0.0386862	0.0253232	0.307301	0.200464	0.223225	0.269011	0.226432	0.216563	0.322519	0.234486	0.103017	0.127346	0.131007	0.059036	0.466639	0.112956	0.084323	0.247999	0.133877	0.089908	0.328911	0.114982	0.28103	0.213341	0.228622	0.277006	0.278816	0.117077	0.142721	0.461387	0.116828	0.392017	0.0263104	0.0456593	0.342464	0.076721	0.0740122	0.350858	0.0163066	0.0408245	0.483904	0.0340941	0.578232	0.845103	1.07809	1.49858	7.37306	0.0827922	2.95991e-08	0.000256009	0.051646	3.9481	0.618643	0.864879	1.07386	1.44261	9.26318	0.0827922	9.26318	7.37306	25.9722	25.9722	0.762768	0.925781	1.05227	1.25918
16160	-9559.47	-9576.82	17.3586	0.0232444	0.0417386	0.0131018	0.878184	0.0454219	0.0698236	0.00585591	0.026679	0.0119301	0.00771861	0.0566264	0.00780448	0.00779651	0.0387938	0.0162506	0.0131018	0.878184	0.0454219	0.00585591	0.0698236	0.026679	0.0119301	0.00771861	0.0566264	0.00780448	0.00779651	0.0232444	0.0417386	0.0387938	0.0162506	0.29619	0.18938	0.229563	0.284867	0.259115	0.186307	0.334332	0.220247	0.0933441	0.130292	0.157732	0.0194756	0.48473	0.114426	0.0790325	0.177937	0.106826	0.19088	0.261596	0.183728	0.289136	0.210273	0.224282	0.276309	0.246234	0.133879	0.152119	0.467768	0.170012	0.364618	0.0226718	0.0393449	0.343918	0.059435	0.0876391	0.379406	0.0176334	0.0257072	0.452746	0.0368683	0.719037	0.908753	1.05978	1.31243	18.1002	0.0980426	3.99346e-07	0.000939078	0.0885421	3.91052	0.255233	0.619375	1.06047	2.06493	1.70433	0.0980426	1.70433	18.1002	2.96331	2.96331	0.386403	0.729476	1.08233	1.80179
16170	-9559.12	-9576.63	17.5125	0.0220112	0.0455903	0.0134074	0.808245	0.0505646	0.0614992	0.0117704	0.0379948	0.0113014	0.00772299	0.0566264	0.0101462	0.00521887	0.0417843	0.0213002	0.0134074	0.808245	0.0505646	0.0117704	0.0614992	0.0379948	0.0113014	0.00772299	0.0566264	0.0101462	0.00521887	0.0220112	0.0455903	0.0417843	0.0213002	0.297332	0.188053	0.238278	0.276337	0.27785	0.192709	0.312505	0.216936	0.0962146	0.112148	0.162582	0.0256402	0.479179	0.124236	0.0724611	0.201485	0.168647	0.225074	0.255319	0.0770141	0.276169	0.226298	0.222912	0.274621	0.282625	0.128555	0.155977	0.432843	0.161074	0.32198	0.0214798	0.0448418	0.394315	0.0563101	0.0881229	0.383351	0.0177308	0.0257543	0.457569	0.0274717	0.735641	0.915358	1.05702	1.29198	20.6265	0.131737	1.47811e-05	0.00569298	0.186338	3.80795	0.332018	0.687935	1.07674	1.9033	2.35257	0.131737	2.35257	20.6265	5.83355	5.83355	0.533402	0.82154	1.08163	1.56343
16180	-9564.69	-9577.15	12.4637	0.024744	0.040254	0.0100082	0.82191	0.0465256	0.0661649	0.0057892	0.0452022	0.00940823	0.0119376	0.0566264	0.00441236	0.000343507	0.0458433	0.0153105	0.0100082	0.82191	0.0465256	0.0057892	0.0661649	0.0452022	0.00940823	0.0119376	0.0566264	0.00441236	0.000343507	0.024744	0.040254	0.0458433	0.0153105	0.297187	0.189592	0.234624	0.278597	0.260003	0.228216	0.291447	0.220334	0.0360703	0.147337	0.14997	0.07522	0.499933	0.0914698	0.0870643	0.236333	0.134601	0.195656	0.231075	0.11527	0.269943	0.197641	0.238541	0.293875	0.288442	0.120363	0.146038	0.445156	0.138705	0.31165	0.0184969	0.0571549	0.402938	0.0710552	0.0821239	0.354677	0.0223251	0.0248515	0.488366	0.0276567	0.552691	0.831899	1.08026	1.53515	6.43822	0.100299	5.48699e-07	0.00110053	0.0945569	3.90434	0.825965	0.948403	1.04012	1.18551	49.7403	0.100299	49.7403	6.43822	73.7832	73.7832	0.856143	0.95843	1.03383	1.1516
16190	-9556.84	-9572.6	15.757	0.0181514	0.038568	0.00953363	0.749522	0.0402835	0.0690182	0.0142156	0.0401308	0.00866559	0.0108766	0.0566264	0.00976772	0.00427897	0.0474009	0.0223541	0.00953363	0.749522	0.0402835	0.0142156	0.0690182	0.0401308	0.00866559	0.0108766	0.0566264	0.00976772	0.00427897	0.0181514	0.038568	0.0474009	0.0223541	0.307528	0.196189	0.22752	0.268763	0.260353	0.227178	0.291839	0.220631	0.124897	0.166214	0.120243	0.0497427	0.393038	0.145865	0.13501	0.20152	0.150502	0.160454	0.259429	0.0930864	0.295696	0.191819	0.23608	0.276405	0.289144	0.120656	0.146394	0.443806	0.121879	0.324055	0.0257572	0.0466364	0.378635	0.103037	0.0770744	0.38339	0.0159736	0.0238474	0.46003	0.039684	0.470666	0.785317	1.08424	1.65978	4.31088	0.096406	3.14207e-07	0.000833106	0.0842559	3.91491	0.573011	0.84245	1.07856	1.50598	7.16795	0.096406	7.16795	4.31088	65.6372	65.6372	0.847757	0.955692	1.03561	1.16094
16200	-9555.36	-9570.57	15.2084	0.0225453	0.0278553	0.0123894	0.790172	0.0412094	0.0614631	0.0120055	0.0418894	0.00940211	0.00959313	0.0505598	0.00976772	0.00427897	0.0397549	0.0137938	0.0123894	0.790172	0.0412094	0.0120055	0.0614631	0.0418894	0.00940211	0.00959313	0.0505598	0.00976772	0.00427897	0.0225453	0.0278553	0.0397549	0.0137938	0.294269	0.198714	0.21979	0.287227	0.251874	0.229782	0.295184	0.22316	0.0698181	0.151211	0.144599	0.0495023	0.439709	0.14516	0.153409	0.186565	0.118368	0.165793	0.267205	0.10866	0.267683	0.222744	0.228062	0.281511	0.289936	0.133615	0.128993	0.447455	0.0999586	0.388724	0.0219692	0.0801817	0.321283	0.0878837	0.0745663	0.441885	0.0156411	0.0230714	0.406444	0.0383926	0.443934	0.768579	1.08438	1.70311	3.81555	0.0835919	3.47366e-08	0.00027732	0.0533886	3.94633	0.847662	0.955661	1.03563	1.16105	65.5527	0.0835919	65.5527	3.81555	17.2753	17.2753	0.712885	0.906262	1.06078	1.32008
16210	-9562.87	-9579.15	16.2832	0.0306824	0.0227014	0.00867772	0.803614	0.0432722	0.0743217	0.00803232	0.0448254	0.00685613	0.00485945	0.0557607	0.0107879	0.0137313	0.0525396	0.0139527	0.00867772	0.803614	0.0432722	0.00803232	0.0743217	0.0448254	0.00685613	0.00485945	0.0557607	0.0107879	0.0137313	0.0306824	0.0227014	0.0525396	0.0139527	0.302422	0.190021	0.215468	0.29209	0.253634	0.231387	0.29026	0.224718	0.113527	0.136479	0.121237	0.0446793	0.442244	0.141835	0.0525667	0.240398	0.0954633	0.217651	0.25132	0.142602	0.299584	0.188575	0.20177	0.310072	0.283979	0.128629	0.126343	0.46105	0.116626	0.414545	0.024154	0.0256712	0.316465	0.102538	0.0721813	0.432179	0.0151408	0.0498908	0.393444	0.0371646	0.713437	0.906487	1.06069	1.31939	17.3472	0.101225	6.22609e-07	0.00117221	0.0970603	3.90177	0.512497	0.809915	1.08282	1.59476	5.25913	0.101225	5.25913	17.3472	32.9383	32.9383	0.788028	0.935095	1.04759	1.22929
16220	-9561.31	-9579.35	18.0422	0.0267415	0.0205976	0.00971142	0.844899	0.0521911	0.0602318	0.00926221	0.038026	0.00784184	0.00592121	0.0488687	0.0115537	0.0128485	0.0454375	0.0171716	0.00971142	0.844899	0.0521911	0.00926221	0.0602318	0.038026	0.00784184	0.00592121	0.0488687	0.0115537	0.0128485	0.0267415	0.0205976	0.0454375	0.0171716	0.298275	0.189476	0.220997	0.291252	0.234375	0.213818	0.344152	0.207655	0.14437	0.132904	0.131767	0.0194775	0.456005	0.115476	0.0973612	0.16792	0.117452	0.115541	0.347144	0.154582	0.312237	0.240579	0.217235	0.229949	0.295269	0.131257	0.123349	0.450125	0.112715	0.404127	0.0233439	0.0350684	0.352066	0.0726803	0.0656008	0.392779	0.0137605	0.0453425	0.448741	0.0337765	0.654442	0.88134	1.06939	1.39483	11.5346	0.0902178	1.17297e-07	0.000509306	0.0687045	3.93079	0.331481	0.687499	1.07667	1.90435	2.34727	0.0902178	2.34727	11.5346	3.15605	3.15605	0.400985	0.739818	1.08319	1.77601
16230	-9554.31	-9572.21	17.9013	0.0262419	0.0398241	0.00929863	0.815291	0.0590648	0.0710048	0.00908147	0.0266743	0.0123385	0.00927147	0.0448485	0.00871777	0.015352	0.0434856	0.0180912	0.00929863	0.815291	0.0590648	0.00908147	0.0710048	0.0266743	0.0123385	0.00927147	0.0448485	0.00871777	0.015352	0.0262419	0.0398241	0.0434856	0.0180912	0.303616	0.192868	0.216547	0.286969	0.233983	0.213927	0.344329	0.207761	0.0974825	0.138345	0.135175	0.0602239	0.455901	0.112871	0.0820405	0.212283	0.0989703	0.183931	0.292518	0.130257	0.285896	0.215822	0.19488	0.303401	0.278029	0.120175	0.117993	0.483803	0.0947592	0.459465	0.0194383	0.0307104	0.301118	0.0945091	0.0611338	0.375854	0.0131675	0.0327312	0.479169	0.0379453	0.52197	0.815236	1.08232	1.58047	5.50992	0.0923978	1.68495e-07	0.000610302	0.0740575	3.92533	0.331481	0.687499	1.07667	1.90435	2.34727	0.0923978	2.34727	5.50992	12.5393	12.5393	0.667308	0.887028	1.06763	1.37803
16240	-9561.68	-9577.05	15.3662	0.0261088	0.0314419	0.0122907	0.78928	0.0516209	0.0690629	0.0133817	0.0295579	0.0110316	0.00870368	0.0454935	0.00657726	0.0130535	0.0382222	0.0180176	0.0122907	0.78928	0.0516209	0.0133817	0.0690629	0.0295579	0.0110316	0.00870368	0.0454935	0.00657726	0.0130535	0.0261088	0.0314419	0.0382222	0.0180176	0.29645	0.205194	0.213205	0.285151	0.24952	0.215301	0.316803	0.218377	0.140867	0.151536	0.126933	0.0512304	0.447589	0.0818445	0.0779979	0.265319	0.141191	0.132202	0.278104	0.105186	0.307045	0.224619	0.227194	0.241142	0.285129	0.123703	0.125514	0.465653	0.104263	0.382294	0.0187001	0.0283527	0.362402	0.103988	0.0592875	0.450977	0.0127699	0.0508805	0.389286	0.0367993	0.338427	0.693095	1.07762	1.89086	2.41683	0.0824603	2.76711e-08	0.000247538	0.0509298	3.94882	0.533698	0.821702	1.08161	1.56299	5.84227	0.0824603	5.84227	2.41683	71.7968	71.7968	0.854227	0.957808	1.03424	1.15373
16250	-9561.58	-9578.53	16.9513	0.019674	0.0412008	0.014709	0.733394	0.0477137	0.0686435	0.0103529	0.0287444	0.0122781	0.0116278	0.024026	0.00970344	0.0234659	0.0508818	0.0153499	0.014709	0.733394	0.0477137	0.0103529	0.0686435	0.0287444	0.0122781	0.0116278	0.024026	0.00970344	0.0234659	0.019674	0.0412008	0.0508818	0.0153499	0.290365	0.207906	0.213123	0.288606	0.238084	0.202666	0.321958	0.237293	0.0836426	0.177965	0.155368	0.074854	0.421283	0.0868871	0.0928223	0.203136	0.124254	0.142255	0.312355	0.125178	0.286602	0.231224	0.238798	0.243376	0.277252	0.138097	0.131863	0.452788	0.137918	0.417922	0.0152119	0.0318927	0.294802	0.102253	0.0656444	0.368714	0.0248869	0.0366844	0.475451	0.0286198	0.724481	0.910938	1.05889	1.30569	18.8777	0.120766	5.69164e-06	0.00353714	0.153202	3.84326	0.504389	0.805291	1.0832	1.60712	5.05606	0.120766	5.05606	18.8777	34.7992	34.7992	0.793502	0.937065	1.04654	1.22289
16260	-9572.72	-9588.36	15.6353	0.0182097	0.0515862	0.00706548	0.7743	0.0567415	0.0644061	0.0111306	0.0411332	0.0135559	0.00247369	0.0230446	0.0100859	0.0215511	0.0436885	0.0288388	0.00706548	0.7743	0.0567415	0.0111306	0.0644061	0.0411332	0.0135559	0.00247369	0.0230446	0.0100859	0.0215511	0.0182097	0.0515862	0.0436885	0.0288388	0.309515	0.200309	0.215866	0.27431	0.262561	0.219096	0.302985	0.215358	0.115148	0.138682	0.163434	0.0787403	0.410045	0.0939507	0.165211	0.205798	0.0580425	0.187897	0.239957	0.143094	0.286555	0.206516	0.253336	0.253593	0.279939	0.136973	0.139848	0.443239	0.124359	0.425759	0.0209604	0.0280728	0.304405	0.0964446	0.0712876	0.423391	0.0144069	0.039838	0.408277	0.0427991	0.634945	0.872494	1.07191	1.42065	10.2132	0.110351	1.92947e-06	0.00206172	0.122603	3.87533	0.230393	0.593977	1.05231	2.12332	1.53312	0.110351	1.53312	10.2132	62.1065	62.1065	0.843632	0.954331	1.03648	1.16556
16270	-9558.04	-9574.49	16.4565	0.0296808	0.0384257	0.00764968	0.862511	0.0483018	0.0696251	0.0136909	0.0407404	0.00988488	0.005344	0.0392118	0.0112267	0.0215511	0.0482092	0.0191258	0.00764968	0.862511	0.0483018	0.0136909	0.0696251	0.0407404	0.00988488	0.005344	0.0392118	0.0112267	0.0215511	0.0296808	0.0384257	0.0482092	0.0191258	0.299123	0.193584	0.214478	0.292815	0.246897	0.220988	0.311035	0.22108	0.0750062	0.152716	0.162764	0.0312692	0.431215	0.14703	0.0629	0.112691	0.105471	0.230616	0.399864	0.0884584	0.283582	0.224931	0.194546	0.296941	0.308689	0.128063	0.134132	0.429117	0.128616	0.324701	0.0262943	0.0352167	0.381868	0.103304	0.0716616	0.376615	0.0187164	0.0517545	0.455059	0.026194	0.769227	0.928199	1.05109	1.25148	27.5352	0.098702	4.38864e-07	0.000984385	0.0902876	3.90873	0.384706	0.728252	1.08221	1.80483	2.94176	0.098702	2.94176	27.5352	7.49077	7.49077	0.581141	0.846571	1.07781	1.49448
16280	-9562.48	-9579.41	16.9343	0.019937	0.0427488	0.00668379	0.878087	0.0412207	0.0645774	0.0110517	0.0393413	0.0153821	0.00571001	0.0392118	0.0123133	0.0120771	0.0403489	0.0151034	0.00668379	0.878087	0.0412207	0.0110517	0.0645774	0.0393413	0.0153821	0.00571001	0.0392118	0.0123133	0.0120771	0.019937	0.0427488	0.0403489	0.0151034	0.296821	0.192094	0.220525	0.290561	0.215107	0.195313	0.339097	0.250483	0.0413611	0.131085	0.186087	0.0520734	0.472486	0.116908	0.133576	0.167038	0.145398	0.131401	0.216881	0.205706	0.282016	0.216552	0.215553	0.285879	0.332035	0.126205	0.154677	0.387084	0.130193	0.277435	0.0215254	0.0288295	0.459442	0.0825758	0.0678435	0.460034	0.0177192	0.0388263	0.390779	0.0247984	0.690143	0.896839	1.06431	1.3487	14.6468	0.0734074	3.48541e-09	8.79204e-05	0.03314	3.96677	0.543869	0.827204	1.08092	1.54801	6.15196	0.0734074	6.15196	14.6468	11.9157	11.9157	0.659499	0.88359	1.06871	1.3882
16290	-9564.69	-9580.85	16.1625	0.0183942	0.047577	0.00777506	0.838964	0.0491089	0.0622348	0.0126745	0.0375203	0.014824	0.0094114	0.0496111	0.00791012	0.00513625	0.0466768	0.0146269	0.00777506	0.838964	0.0491089	0.0126745	0.0622348	0.0375203	0.014824	0.0094114	0.0496111	0.00791012	0.00513625	0.0183942	0.047577	0.0466768	0.0146269	0.280735	0.192591	0.227667	0.299007	0.232715	0.195946	0.296558	0.274782	0.0845142	0.20405	0.146107	0.0392855	0.440431	0.0856126	0.0954077	0.235572	0.103852	0.109883	0.365777	0.0895085	0.283569	0.217744	0.21674	0.281947	0.278939	0.136094	0.131421	0.453546	0.151026	0.382776	0.0249697	0.0198668	0.353031	0.0683307	0.0648715	0.439881	0.00768539	0.0299231	0.433927	0.023712	0.585244	0.84863	1.07742	1.48871	7.66109	0.0981749	4.07021e-07	0.000948047	0.0888915	3.91016	0.395297	0.735821	1.08288	1.786	3.0792	0.0981749	3.0792	7.66109	41.6544	41.6544	0.810498	0.943074	1.04323	1.2032
16300	-9566.25	-9581.19	14.9425	0.0241748	0.0451367	0.00940648	0.895231	0.052702	0.0636951	0.00889928	0.0399677	0.00882851	0.00647578	0.0364818	0.00777471	0.00957667	0.0451928	0.0229078	0.00940648	0.895231	0.052702	0.00889928	0.0636951	0.0399677	0.00882851	0.00647578	0.0364818	0.00777471	0.00957667	0.0241748	0.0451367	0.0451928	0.0229078	0.312545	0.193428	0.215005	0.279022	0.213344	0.225285	0.323732	0.237639	0.0991828	0.224512	0.107054	0.0369713	0.455103	0.0771773	0.0766255	0.229188	0.0912015	0.181301	0.278607	0.143076	0.26919	0.231296	0.217704	0.28181	0.259584	0.12665	0.122301	0.491464	0.100704	0.379265	0.0231721	0.0319409	0.327615	0.137303	0.0840001	0.413341	0.00839902	0.0327016	0.435645	0.0259138	0.836307	0.951893	1.038	1.1738	56.4875	0.10823	1.50889e-06	0.00182361	0.116538	3.88164	0.382915	0.726955	1.08209	1.80804	2.91922	0.10823	2.91922	56.4875	6.57732	6.57732	0.556793	0.834058	1.07994	1.52921
16310	-9561.35	-9577.6	16.2535	0.0200066	0.0413982	0.0102937	0.785198	0.0466126	0.0757589	0.0118249	0.0463405	0.0131119	0.00967942	0.0349723	0.0145286	0.0152179	0.0381343	0.0238757	0.0102937	0.785198	0.0466126	0.0118249	0.0757589	0.0463405	0.0131119	0.00967942	0.0349723	0.0145286	0.0152179	0.0200066	0.0413982	0.0381343	0.0238757	0.330969	0.180983	0.214006	0.274043	0.213344	0.225285	0.323732	0.237639	0.0739181	0.167323	0.133526	0.0683484	0.437438	0.119447	0.0986205	0.194457	0.178511	0.11476	0.280075	0.133577	0.302559	0.212613	0.225782	0.259046	0.282339	0.110965	0.148261	0.458435	0.0918553	0.345938	0.0211359	0.0176451	0.397103	0.126323	0.070459	0.382188	0.00829144	0.0429193	0.47056	0.0255819	0.80191	0.940058	1.04491	1.21312	37.9673	0.0959368	2.92891e-07	0.000804386	0.0830397	3.91616	0.497941	0.801565	1.08347	1.61702	4.90165	0.0959368	4.90165	37.9673	14.8058	14.8058	0.691678	0.897485	1.06408	1.34676
16320	-9569.16	-9581.45	12.2943	0.0231878	0.0362984	0.00620808	0.922928	0.0481819	0.0669451	0.00999018	0.0354939	0.0125265	0.0095344	0.0349723	0.0120568	0.0284261	0.0472343	0.0189657	0.00620808	0.922928	0.0481819	0.00999018	0.0669451	0.0354939	0.0125265	0.0095344	0.0349723	0.0120568	0.0284261	0.0231878	0.0362984	0.0472343	0.0189657	0.279559	0.187046	0.232835	0.30056	0.227345	0.214855	0.344978	0.212822	0.0806086	0.192591	0.145612	0.0745347	0.467045	0.0396087	0.0893611	0.253003	0.112732	0.146366	0.253779	0.144758	0.295313	0.210982	0.209469	0.284236	0.290779	0.117392	0.132714	0.459115	0.0999332	0.347465	0.0149661	0.0334292	0.422301	0.0819058	0.0879174	0.338176	0.0172723	0.0255679	0.498703	0.0323632	0.505436	0.805892	1.08316	1.60552	5.08169	0.106278	1.19301e-06	0.00162184	0.111021	3.88736	0.400158	0.739239	1.08314	1.77746	3.14474	0.106278	3.14474	5.08169	103.423	103.423	0.877924	0.965372	1.0291	1.1276
16330	-9556.33	-9572.89	16.5631	0.0218902	0.0369006	0.00888233	0.820917	0.050389	0.0599381	0.00957978	0.032234	0.00842502	0.0074252	0.0222852	0.00735692	0.0249989	0.0386626	0.0145217	0.00888233	0.820917	0.050389	0.00957978	0.0599381	0.032234	0.00842502	0.0074252	0.0222852	0.00735692	0.0249989	0.0218902	0.0369006	0.0386626	0.0145217	0.30543	0.18088	0.237798	0.275892	0.232323	0.21956	0.326094	0.222022	0.0777639	0.125874	0.133093	0.0655797	0.456591	0.141098	0.0697772	0.276316	0.12312	0.141824	0.273029	0.115933	0.328558	0.200333	0.205413	0.265695	0.282415	0.11112	0.128897	0.477568	0.102643	0.328256	0.0153719	0.03585	0.433752	0.0841268	0.0796502	0.362307	0.0156481	0.0200686	0.493006	0.02932	0.566297	0.839003	1.07915	1.51555	6.91521	0.0863564	5.90415e-08	0.000361461	0.0595943	3.94004	0.784271	0.933733	1.0483	1.2337	31.7432	0.0863564	31.7432	6.91521	17.3444	17.3444	0.713416	0.906478	1.06069	1.31941
16340	-9568.44	-9583.78	15.3427	0.0258942	0.0395172	0.0104476	0.750334	0.0434517	0.0610781	0.00833045	0.0328341	0.00461427	0.011194	0.0189523	0.00955567	0.0263423	0.035794	0.0234114	0.0104476	0.750334	0.0434517	0.00833045	0.0610781	0.0328341	0.00461427	0.011194	0.0189523	0.00955567	0.0263423	0.0258942	0.0395172	0.035794	0.0234114	0.286378	0.188327	0.247587	0.277708	0.243868	0.237788	0.301649	0.216695	0.101505	0.136861	0.112784	0.0639938	0.465289	0.119567	0.178763	0.257099	0.13968	0.105259	0.208313	0.110885	0.329265	0.200765	0.212131	0.257839	0.290945	0.114476	0.13279	0.461788	0.115222	0.340158	0.0214131	0.0587994	0.396144	0.0682627	0.0661937	0.411971	0.0155631	0.0159623	0.457266	0.0330444	0.4902	0.797035	1.08375	1.62902	4.72412	0.122914	6.95415e-06	0.00390888	0.159641	3.83644	0.855153	0.958109	1.03404	1.1527	72.7469	0.122914	72.7469	4.72412	15.4337	15.4337	0.69752	0.899933	1.06319	1.33936
16350	-9564.44	-9582.86	18.4153	0.0195774	0.0330565	0.0117212	0.689214	0.0472104	0.0637572	0.0131474	0.0364021	0.0101528	0.00764151	0.0286556	0.00437927	0.0279941	0.0387056	0.0278943	0.0117212	0.689214	0.0472104	0.0131474	0.0637572	0.0364021	0.0101528	0.00764151	0.0286556	0.00437927	0.0279941	0.0195774	0.0330565	0.0387056	0.0278943	0.312509	0.202281	0.204089	0.281121	0.242966	0.211304	0.284341	0.261389	0.0726857	0.140315	0.194556	0.0656086	0.40425	0.122584	0.0737004	0.230441	0.229299	0.0936028	0.250208	0.12275	0.287817	0.234569	0.215581	0.262032	0.288866	0.109025	0.143622	0.458487	0.101581	0.36336	0.0228736	0.0417083	0.397559	0.0729187	0.0816764	0.400801	0.0192034	0.0415792	0.415966	0.0407735	0.457232	0.777011	1.08439	1.68137	4.05266	0.107806	1.43489e-06	0.0017784	0.115335	3.88289	0.69782	0.900058	1.06315	1.33898	15.4669	0.107806	15.4669	4.05266	20.3963	20.3963	0.73425	0.914811	1.05726	1.29368
16360	-9565.44	-9580.71	15.2697	0.027748	0.0461294	0.0113969	0.752257	0.0405138	0.0586519	0.0122912	0.0441733	0.00995867	0.00917932	0.0154455	0.0118978	0.033892	0.0437588	0.025894	0.0113969	0.752257	0.0405138	0.0122912	0.0586519	0.0441733	0.00995867	0.00917932	0.0154455	0.0118978	0.033892	0.027748	0.0461294	0.0437588	0.025894	0.286117	0.195406	0.235108	0.28337	0.240362	0.20904	0.292009	0.258589	0.101637	0.175233	0.162111	0.0373823	0.419249	0.104388	0.119986	0.132549	0.106414	0.158871	0.28486	0.197321	0.285963	0.197419	0.214192	0.302427	0.298228	0.112558	0.148277	0.440936	0.142547	0.304549	0.0224589	0.0409521	0.390351	0.0991427	0.0771499	0.349926	0.0181391	0.0221291	0.494142	0.0385138	0.84726	0.955528	1.03571	1.1615	65.1964	0.107701	1.41707e-06	0.00176734	0.115037	3.88319	0.678027	0.891678	1.0661	1.36419	13.4718	0.107701	13.4718	65.1964	7.42472	7.42472	0.579516	0.845752	1.07797	1.49677
16370	-9557.05	-9572.93	15.8826	0.0277656	0.043726	0.00849518	0.790265	0.0426055	0.0660819	0.0107703	0.0416569	0.0121276	0.0107502	0.022249	0.013861	0.0287296	0.0368689	0.0160059	0.00849518	0.790265	0.0426055	0.0107703	0.0660819	0.0416569	0.0121276	0.0107502	0.022249	0.013861	0.0287296	0.0277656	0.043726	0.0368689	0.0160059	0.315488	0.197294	0.223779	0.263439	0.242311	0.203041	0.28853	0.266118	0.101642	0.162487	0.167428	0.0348713	0.401447	0.132124	0.1305	0.29331	0.0882759	0.127554	0.238196	0.122163	0.26103	0.219799	0.222699	0.296472	0.284636	0.140955	0.142969	0.43144	0.12704	0.361746	0.0200157	0.0549538	0.347887	0.0883577	0.0659581	0.396156	0.0193377	0.0211029	0.456387	0.0410587	0.68149	0.893163	1.0656	1.35975	13.7937	0.103876	8.82673e-07	0.00139536	0.104322	3.89428	0.561504	0.836519	1.07956	1.52242	6.74201	0.103876	6.74201	13.7937	47.5478	47.5478	0.822152	0.947101	1.04089	1.18985
16380	-9559.09	-9576.9	17.8097	0.0238985	0.0416736	0.00988512	0.708068	0.0435875	0.0724177	0.00940049	0.028158	0.00899446	0.00832228	0.0206711	0.0130163	0.0297712	0.0380918	0.0238593	0.00988512	0.708068	0.0435875	0.00940049	0.0724177	0.028158	0.00899446	0.00832228	0.0206711	0.0130163	0.0297712	0.0238985	0.0416736	0.0380918	0.0238593	0.30577	0.193341	0.230058	0.27083	0.26174	0.190423	0.316637	0.2312	0.0976381	0.167998	0.118792	0.0280532	0.455652	0.131867	0.133445	0.223221	0.137494	0.114185	0.263267	0.128388	0.298869	0.206581	0.212138	0.282412	0.283351	0.135742	0.13389	0.447017	0.10336	0.430017	0.0297589	0.0593284	0.320848	0.0566877	0.0580822	0.402881	0.0327326	0.0210067	0.444426	0.0408716	0.487242	0.795288	1.08384	1.63363	4.65845	0.082523	2.80264e-08	0.000249121	0.0510647	3.94869	0.645085	0.877129	1.07062	1.40716	10.8727	0.082523	10.8727	4.65845	32.4602	32.4602	0.786549	0.93456	1.04787	1.23102
