Iteration	Posterior	Likelihood	Prior	dp	r	csf[1]	csf[2]	csf[3]
3010	-56.4948	-60.1468	3.65202	0.0544917	0.110138	0.284075	0.706706	0.00921948
3020	-51.3556	-55.451	4.09538	0.0082763	0.112018	0.270346	0.51813	0.211524
3030	-51.9672	-56.3621	4.39485	0.00738962	0.0829574	0.105118	0.501607	0.393275
3040	-62.2149	-65.9662	3.75131	0.0290976	0.125603	0.172027	0.374837	0.453135
3050	-57.0633	-60.8443	3.781	0.0312694	0.120462	0.405829	0.231292	0.362879
3060	-52.8182	-56.3044	3.48627	0.0270525	0.154152	0.535233	0.427564	0.0372035
3070	-71.2006	-74.0431	2.84252	0.041164	0.204416	0.317453	0.239582	0.442964
3080	-67.0803	-70.3105	3.2302	0.0324356	0.174376	0.395158	0.00120896	0.603633
3090	-55.0093	-58.7968	3.78749	0.00551722	0.145566	0.726664	0.124494	0.148841
3100	-54.9021	-59.1605	4.25834	0.00726606	0.0967321	0.694189	0.286979	0.0188319
3110	-49.3709	-53.7702	4.39931	0.00263317	0.0872679	0.288427	0.0898051	0.621768
3120	-56.5126	-60.8805	4.36794	0.00113846	0.0918989	0.930281	0.00388944	0.0658291
3130	-54.7831	-58.9268	4.14364	0.000325555	0.115142	0.207023	0.00802435	0.784953
3140	-52.8463	-56.6303	3.78393	0.00146718	0.149971	0.0912497	0.460688	0.448063
3150	-49.9352	-54.1119	4.17677	0.000715489	0.111439	0.349658	0.396388	0.253954
3160	-42.0665	-46.3766	4.31013	0.000636904	0.0981814	0.547124	0.176154	0.276722
3170	-56.5145	-60.338	3.82354	0.00513057	0.142347	0.108428	0.543787	0.347785
3180	-42.3501	-46.3988	4.04876	0.0206426	0.104314	0.24221	0.240355	0.517435
3190	-56.6783	-59.9693	3.29103	0.0136949	0.187034	0.274867	0.0746604	0.650472
3200	-50.3673	-54.3028	3.93557	0.021404	0.114871	0.280921	0.208389	0.51069
3210	-51.5255	-55.4818	3.95637	0.00607775	0.128117	0.457496	0.121162	0.421342
3220	-43.4555	-47.4171	3.96153	0.0134168	0.120262	0.215373	0.471796	0.312831
3230	-42.3043	-46.7916	4.48731	0.00428018	0.0768205	0.801481	0.0249676	0.173552
3240	-61.8932	-65.4211	3.52797	0.00442408	0.172611	0.450027	0.465934	0.0840388
3250	-52.3807	-56.5067	4.126	0.0072518	0.10998	0.182655	0.422305	0.39504
3260	-67.0532	-70.9271	3.87397	0.0259867	0.116448	0.329504	0.173027	0.497468
3270	-54.4093	-58.4737	4.06445	0.0104742	0.112912	0.329951	0.322223	0.347826
3280	-56.7566	-60.075	3.3184	0.00798439	0.190008	0.649964	0.0717969	0.278239
3290	-42.1867	-46.4654	4.27871	0.0133079	0.088653	0.130246	0.717901	0.151852
3300	-56.9129	-60.3208	3.4078	0.0304318	0.15862	0.236666	0.588405	0.174929
3310	-51.8922	-55.4608	3.56861	0.0464545	0.126516	0.369598	0.214384	0.416018
3320	-55.9005	-60.5349	4.63436	0.0175955	0.0488007	0.434424	0.0261772	0.539399
3330	-52.5223	-56.8317	4.30938	0.0193629	0.0795304	0.400938	0.107443	0.491619
3340	-67.4835	-70.6805	3.19703	0.0484903	0.161639	0.474022	0.460835	0.0651428
3350	-78.0578	-80.1749	2.11709	0.0989824	0.219141	0.192733	0.633061	0.174205
3360	-59.5461	-61.1469	1.60081	0.228175	0.141577	0.498529	0.151396	0.350074
3370	-63.9236	-61.8198	-2.10374	0.555954	0.184251	0.303391	0.541848	0.154761
3380	-55.2383	-55.8886	0.650297	0.359059	0.105743	0.108271	0.269367	0.622362
3390	-57.5914	-56.7489	-0.842521	0.529042	0.0850418	0.214153	0.506015	0.279832
3400	-57.3713	-59.0512	1.67989	0.199849	0.161994	0.230765	0.380094	0.389141
3410	-51.9218	-54.7252	2.80346	0.138044	0.111442	0.386998	0.488678	0.124324
3420	-64.6332	-67.0327	2.39953	0.145756	0.144123	0.109583	0.369248	0.521169
3430	-56.2483	-59.3676	3.1193	0.0546464	0.163255	0.228035	0.332362	0.439602
3440	-60.5186	-63.2092	2.69058	0.0815044	0.179269	0.146486	0.581193	0.27232
3450	-57.6007	-60.9933	3.39265	0.0328218	0.157745	0.449382	0.417773	0.132846
3460	-47.2433	-51.2255	3.9822	0.0168445	0.114768	0.183098	0.563183	0.253719
3470	-71.5125	-74.3874	2.87487	0.0640069	0.178338	0.286387	0.148262	0.56535
3480	-59.4847	-63.8267	4.34197	0.0105167	0.085118	0.285111	0.325565	0.389324
3490	-62.6649	-65.8743	3.20944	0.0401427	0.168745	0.657225	0.14056	0.202216
3500	-59.8161	-62.6899	2.8738	0.0966106	0.145841	0.369593	0.463313	0.167095
3510	-49.8561	-53.4476	3.59152	0.047403	0.123276	0.672434	0.213906	0.11366
3520	-70.7656	-74.0999	3.33432	0.0284752	0.167924	0.261064	0.495098	0.243838
3530	-39.1388	-43.7006	4.56183	0.00660509	0.0670439	0.333765	0.551032	0.115203
3540	-59.4865	-63.2244	3.73793	0.00927813	0.146761	0.204309	0.536524	0.259167
3550	-54.4765	-57.6472	3.17069	0.0753034	0.137459	0.386015	0.283337	0.330648
3560	-47.4095	-50.8436	3.43408	0.0944891	0.0919343	0.237228	0.291654	0.471118
3570	-61.0958	-63.979	2.88317	0.0791717	0.162343	0.245978	0.378057	0.375965
3580	-66.9165	-70.281	3.36454	0.0288449	0.164533	0.270343	0.593223	0.136434
3590	-60.8657	-64.1892	3.3235	0.0311429	0.166339	0.460891	0.427564	0.111545
3600	-60.502	-62.3158	1.81382	0.234702	0.113748	0.508524	0.42124	0.0702367
3610	-49.758	-52.0612	2.30317	0.170682	0.128833	0.396046	0.353905	0.25005
3620	-51.3631	-54.4083	3.04529	0.11104	0.114263	0.271344	0.0878005	0.640855
3630	-58.1029	-61.6217	3.51881	0.0421632	0.135787	0.421082	0.481107	0.0978111
3640	-85.9526	-87.2344	1.28175	0.164917	0.236739	0.387938	0.608308	0.00375398
3650	-59.1975	-62.3094	3.11189	0.077933	0.140709	0.445346	0.205312	0.349343
3660	-45.155	-49.0793	3.92429	0.0242631	0.11314	0.549201	0.254	0.196799
3670	-48.4559	-51.8884	3.4325	0.0426258	0.143956	0.154691	0.332575	0.512733
3680	-52.1754	-56.3627	4.1873	0.0223581	0.0887434	0.260627	0.526401	0.212973
3690	-63.103	-66.4717	3.36867	0.0346623	0.158302	0.253873	0.455459	0.290667
3700	-53.2217	-56.8377	3.61595	0.0213895	0.146847	0.317033	0.466486	0.21648
3710	-50.7616	-54.8351	4.07345	0.0264964	0.0959908	0.337257	0.453355	0.209388
3720	-51.7572	-55.0672	3.30999	0.0762122	0.12262	0.399122	0.567247	0.0336316
3730	-77.0026	-79.6051	2.60251	0.0869876	0.182593	0.299696	0.583957	0.116347
3740	-70.4157	-73.0667	2.65104	0.0639119	0.200816	0.270411	0.315754	0.413835
3750	-55.7716	-60.0609	4.28932	0.0248409	0.0760588	0.298878	0.604814	0.0963075
3760	-86.9124	-89.3674	2.45499	0.0129562	0.271377	0.406234	0.325767	0.267999
3770	-55.808	-59.6021	3.79412	0.00383261	0.146588	0.371231	0.497171	0.131598
3780	-76.9556	-80.0392	3.08362	0.0410465	0.180423	0.0967673	0.654738	0.248494
3790	-51.4615	-55.0033	3.5418	0.0326746	0.142977	0.136259	0.353139	0.510602
3800	-58.8637	-62.4207	3.55699	0.0596302	0.114503	0.22793	0.533728	0.238342
3810	-74.5205	-77.778	3.25749	0.0147624	0.18932	0.579842	0.329325	0.0908321
3820	-90.5671	-93.3414	2.77437	0.0133049	0.23909	0.534269	0.269606	0.196125
3830	-48.9203	-52.3419	3.42157	0.0190133	0.168661	0.241574	0.663446	0.0949796
3840	-54.1036	-57.7217	3.61809	0.0249682	0.143054	0.587642	0.407847	0.0045108
3850	-62.5611	-65.8789	3.31773	0.0179649	0.180093	0.374025	0.342926	0.283049
3860	-71.9464	-74.9759	3.02943	0.0376839	0.189205	0.4587	0.223957	0.317343
3870	-50.4513	-53.5925	3.14119	0.104265	0.111448	0.386107	0.0100991	0.603794
3880	-67.2965	-70.5373	3.24083	0.0941492	0.1116	0.234426	0.154046	0.611528
3890	-71.1849	-72.3645	1.17954	0.205288	0.20659	0.279145	0.507748	0.213107
3900	-65.869	-67.1286	1.25963	0.243465	0.160403	0.193855	0.525338	0.280807
3910	-53.1845	-56.57	3.38543	0.0920576	0.0992313	0.0237423	0.386617	0.58964
3920	-58.1299	-61.9145	3.78462	0.065799	0.085571	0.0714188	0.748547	0.180035
3930	-45.3927	-48.9772	3.58446	0.106008	0.0653776	0.415684	0.29696	0.287356
3940	-50.2753	-53.7899	3.51452	0.0832571	0.0951228	0.249425	0.476459	0.274116
3950	-59.7787	-62.8446	3.06594	0.0333387	0.1899	0.368897	0.467445	0.163659
3960	-66.7653	-68.8917	2.12638	0.113555	0.203639	0.11413	0.703317	0.182553
3970	-52.9162	-54.8523	1.93611	0.155715	0.180506	0.241551	0.314976	0.443473
3980	-69.2891	-70.0143	0.725158	0.355812	0.101504	0.232118	0.571183	0.196699
3990	-51.9531	-55.0149	3.06174	0.0970074	0.12665	0.366503	0.0264803	0.607016
4000	-63.4303	-65.6752	2.24488	0.127803	0.177541	0.392209	0.079873	0.527918
4010	-65.2542	-67.7062	2.45196	0.0972349	0.187401	0.310414	0.361662	0.327924
4020	-48.4788	-51.5753	3.09644	0.0719451	0.148243	0.16839	0.252008	0.579602
4030	-85.7958	-87.7557	1.95993	0.0985812	0.235257	0.249009	0.535598	0.215394
4040	-59.6707	-63.3386	3.66789	0.0346616	0.128381	0.484947	0.267664	0.247389
4050	-58.5896	-62.1121	3.52248	0.0383557	0.139228	0.379708	0.0870349	0.533257
4060	-53.318	-56.02	2.70201	0.0886684	0.170963	0.10069	0.455115	0.444195
4070	-56.9985	-60.5307	3.53219	0.0541316	0.122481	0.553141	0.23014	0.216718
4080	-48.649	-52.8017	4.15266	0.0528628	0.0617029	0.396912	0.0911136	0.511974
4090	-65.6075	-68.1209	2.51343	0.150565	0.127924	0.588175	0.235254	0.176571
4100	-76.3255	-75.7377	-0.587785	0.384636	0.203974	0.560358	0.411674	0.0279681
4110	-71.4443	-72.4497	1.00537	0.244254	0.185041	0.670464	0.188951	0.140584
4120	-76.2611	-77.9222	1.6611	0.194887	0.168835	0.159988	0.231925	0.608087
4130	-64.7121	-65.4929	0.780769	0.264874	0.186881	0.231885	0.148064	0.620051
4140	-52.8238	-55.5079	2.68409	0.109569	0.151854	0.0455283	0.403826	0.550646
4150	-51.7742	-54.0915	2.31725	0.19278	0.105327	0.398853	0.273389	0.327758
4160	-63.9862	-63.8394	-0.146748	0.386015	0.158491	0.46705	0.404703	0.128247
4170	-51.3377	-50.763	-0.574703	0.47483	0.112472	0.569801	0.0067838	0.423415
4180	-71.7718	-74.3659	2.59413	0.0647379	0.20568	0.39159	0.080248	0.528162
4190	-52.7799	-55.697	2.91708	0.136062	0.102061	0.236696	0.29089	0.472414
4200	-60.644	-63.9716	3.32757	0.0431909	0.153884	0.198965	0.604221	0.196814
4210	-55.4198	-58.646	3.2262	0.0242297	0.182982	0.333762	0.260236	0.406002
4220	-61.5797	-64.2254	2.64569	0.113548	0.151714	0.543558	0.350855	0.105587
4230	-55.8532	-59.4243	3.57108	0.0640648	0.108659	0.696584	0.147069	0.156347
4240	-55.686	-58.8195	3.13346	0.0906402	0.125845	0.0653826	0.610098	0.324519
4250	-66.7074	-69.4386	2.73126	0.0865419	0.170164	0.349723	0.567455	0.0828218
4260	-58.3019	-59.714	1.41214	0.268496	0.120122	0.306267	0.439223	0.25451
4270	-53.573	-55.2002	1.62719	0.232618	0.134494	0.240796	0.236175	0.523029
4280	-82.4143	-83.1122	0.697964	0.340585	0.119451	0.385724	0.505476	0.1088
4290	-44.6962	-48.0002	3.30394	0.130616	0.0688224	0.204314	0.470124	0.325561
4300	-57.8348	-61.317	3.48222	0.092484	0.0891261	0.584789	0.310027	0.105183
4310	-48.5369	-52.1391	3.60223	0.0796508	0.089958	0.194135	0.165906	0.639959
4320	-72.9797	-75.6973	2.71754	0.0755955	0.182482	0.311575	0.391116	0.29731
4330	-55.4815	-57.8263	2.34476	0.187772	0.107583	0.302193	0.36158	0.336226
4340	-67.6747	-71.0086	3.33392	0.0441382	0.152302	0.266283	0.323482	0.410235
4350	-74.9941	-77.8256	2.83149	0.027559	0.219123	0.528134	0.153154	0.318712
4360	-62.6645	-64.9097	2.24522	0.111682	0.193628	0.715735	0.161482	0.122783
4370	-55.5754	-59.3603	3.78493	0.0741846	0.0771545	0.689682	0.201309	0.10901
4380	-52.0562	-55.8616	3.80548	0.0290782	0.120206	0.26199	0.489468	0.248542
4390	-49.1719	-52.3195	3.14758	0.0959241	0.119149	0.022535	0.479017	0.498448
4400	-63.4813	-66.2746	2.79328	0.0726083	0.177895	0.263633	0.419455	0.316912
4410	-58.8132	-62.3542	3.54094	0.0294993	0.146238	0.447386	0.242899	0.309715
4420	-53.6273	-57.2562	3.62895	0.040955	0.125982	0.700522	0.238788	0.0606896
4430	-45.4126	-48.2541	2.84145	0.0870789	0.158608	0.342433	0.550587	0.10698
4440	-56.4266	-57.1111	0.684511	0.361984	0.0993967	0.596453	0.25629	0.147257
4450	-54.083	-57.5406	3.45763	0.0552157	0.128853	0.300142	0.475478	0.22438
4460	-43.8481	-47.5235	3.67545	0.0473053	0.114981	0.237544	0.615545	0.146911
4470	-44.2099	-47.4556	3.24563	0.107151	0.098118	0.385066	0.338492	0.276442
4480	-62.4949	-64.671	2.17605	0.178735	0.133492	0.532211	0.213172	0.254617
4490	-51.207	-53.5783	2.37131	0.154213	0.138489	0.70172	0.228853	0.069427
4500	-43.8096	-47.2464	3.4368	0.117045	0.0691072	0.583861	0.406641	0.00949877
4510	-60.6955	-62.9543	2.25878	0.197712	0.106242	0.418916	0.411515	0.169569
4520	-52.821	-54.9525	2.13154	0.191206	0.125472	0.164474	0.256392	0.579134
4530	-74.1637	-75.9339	1.77016	0.181934	0.170882	0.478102	0.417327	0.104572
4540	-44.2641	-46.3761	2.11205	0.229675	0.0889518	0.28814	0.256119	0.455741
4550	-68.1508	-70.4259	2.27512	0.148958	0.153362	0.233015	0.121005	0.645979
4560	-64.0069	-65.0583	1.05144	0.275482	0.149206	0.306159	0.196149	0.497692
4570	-73.3486	-73.4241	0.0755179	0.354015	0.168265	0.524534	0.0643492	0.411117
4580	-58.3028	-61.5431	3.24035	0.078244	0.127553	0.212697	0.278841	0.508462
4590	-53.1905	-55.2474	2.05698	0.250363	0.0737705	0.288107	0.620605	0.0912873
4600	-66.6204	-65.95	-0.670372	0.447605	0.149264	0.436968	0.532922	0.0301098
4610	-60.0939	-60.8119	0.717992	0.359084	0.0989481	0.233828	0.462154	0.304018
4620	-55.73	-57.7877	2.05773	0.157529	0.16653	0.377327	0.0967608	0.525912
4630	-58.0553	-61.2792	3.22388	0.0770119	0.130431	0.666215	0.233537	0.100248
4640	-52.9296	-55.6228	2.69328	0.179427	0.0810766	0.245622	0.560497	0.193881
4650	-56.7372	-58.2848	1.54763	0.253425	0.121644	0.310691	0.361017	0.328292
4660	-62.1697	-65.4214	3.25165	0.0653846	0.139282	0.535967	0.22031	0.243723
4670	-62.2623	-65.6568	3.39448	0.0331911	0.157193	0.346448	0.557905	0.0956467
4680	-66.8324	-69.3039	2.47154	0.16667	0.116008	0.264919	0.580931	0.15415
4690	-58.9678	-61.9639	2.99605	0.0892624	0.140964	0.532455	0.440531	0.0270141
4700	-48.1533	-50.0315	1.87822	0.179464	0.162545	0.288501	0.454865	0.256634
4710	-48.8921	-52.1107	3.21855	0.0981588	0.109818	0.173902	0.534433	0.291665
4720	-60.3599	-63.4636	3.10376	0.0671142	0.152342	0.314433	0.468747	0.21682
4730	-61.7184	-65.1416	3.42316	0.0233529	0.164163	0.475918	0.414921	0.109161
4740	-48.9986	-52.2098	3.21114	0.0531414	0.155576	0.118059	0.568207	0.313735
4750	-52.808	-57.1601	4.35213	0.0245234	0.0700953	0.263174	0.656685	0.0801405
4760	-59.071	-62.2095	3.13848	0.0477498	0.168234	0.391603	0.134404	0.473993
4770	-47.6545	-51.2383	3.58381	0.0498144	0.121637	0.106779	0.826771	0.0664496
4780	-61.5432	-64.6265	3.08327	0.0372016	0.184303	0.366174	0.334264	0.299561
4790	-63.0181	-63.5125	0.494388	0.295377	0.185016	0.18383	0.378719	0.437451
4800	-64.4502	-66.4607	2.01048	0.134264	0.19452	0.626473	0.117663	0.255864
4810	-54.2064	-56.6182	2.41177	0.138515	0.15014	0.743187	0.0400261	0.216787
4820	-59.3206	-62.9509	3.63034	0.0171555	0.149642	0.532344	0.0514877	0.416168
4830	-67.815	-70.5879	2.77293	0.0404661	0.212072	0.699084	0.260162	0.0407535
4840	-69.0733	-70.3577	1.28443	0.221111	0.180278	0.397242	0.134234	0.468524
4850	-67.1903	-69.8593	2.66895	0.173996	0.0889412	0.396498	0.416215	0.187287
4860	-65.648	-67.7575	2.10954	0.195279	0.123599	0.420375	0.277843	0.301782
4870	-57.9869	-61.014	3.0271	0.124011	0.103111	0.457119	0.42524	0.117641
4880	-58.3714	-60.1273	1.75594	0.163861	0.190377	0.301554	0.179233	0.519212
4890	-70.7618	-73.6632	2.90133	0.0588166	0.180882	0.25759	0.378683	0.363727
4900	-51.092	-54.7941	3.70214	0.0682647	0.0913533	0.311292	0.409619	0.27909
4910	-69.4414	-72.3747	2.93327	0.0762267	0.160278	0.403981	0.27084	0.325179
4920	-58.9283	-61.061	2.13276	0.168127	0.148428	0.385573	0.0340465	0.58038
4930	-47.1318	-48.1743	1.04247	0.280388	0.145197	0.385834	0.35182	0.262346
4940	-69.4751	-70.0137	0.538638	0.320244	0.155724	0.362265	0.257918	0.379817
4950	-48.2044	-51.5526	3.3482	0.0794725	0.115539	0.271289	0.69701	0.0317009
4960	-55.2759	-58.0041	2.72818	0.0897328	0.167281	0.534149	0.463627	0.00222426
4970	-63.9269	-66.3056	2.37868	0.0908712	0.201092	0.723565	0.272975	0.00346
4980	-56.9056	-59.8885	2.9829	0.11999	0.111553	0.38928	0.604382	0.00633718
4990	-53.6246	-55.0669	1.44221	0.307996	0.0776149	0.418393	0.548691	0.0329152
5000	-55.4975	-57.8066	2.30909	0.151539	0.147384	0.261052	0.122497	0.616451
5010	-60.3767	-62.6705	2.29376	0.205759	0.0946961	0.461347	0.284431	0.254223
5020	-53.9673	-57.5734	3.60611	0.0293061	0.139914	0.138749	0.207959	0.653292
5030	-60.4093	-64.5947	4.18541	0.0309418	0.0803486	0.445837	0.313606	0.240557
5040	-55.6116	-58.8618	3.25013	0.0278525	0.176966	0.153843	0.446593	0.399565
5050	-50.6799	-54.3876	3.70762	0.0392336	0.119837	0.259138	0.102663	0.6382
5060	-53.7084	-57.0546	3.34622	0.0558028	0.139407	0.397391	0.036477	0.566132
5070	-64.9836	-66.8196	1.83596	0.127959	0.218277	0.428706	0.0860818	0.485212
5080	-52.4365	-55.9912	3.55466	0.0682006	0.106165	0.242757	0.475989	0.281254
5090	-56.4401	-58.5064	2.06631	0.16104	0.162161	0.366444	0.278951	0.354606
5100	-53.7176	-57.3711	3.65357	0.0427238	0.121751	0.59275	0.224568	0.182682
5110	-54.3105	-58.3256	4.01517	0.062704	0.0656105	0.176953	0.341391	0.481656
5120	-68.0294	-70.6583	2.62892	0.0411949	0.225745	0.597966	0.235793	0.166241
5130	-54.8474	-58.09	3.24262	0.0337085	0.171861	0.738622	0.0667146	0.194664
5140	-54.0935	-56.5631	2.46965	0.116403	0.166464	0.328717	0.297712	0.373571
5150	-66.3947	-69.5695	3.17473	0.0512068	0.161152	0.0871015	0.609019	0.30388
5160	-39.896	-43.9429	4.04692	0.0486111	0.0765286	0.228109	0.323896	0.447995
5170	-62.8778	-65.2835	2.40562	0.0807179	0.208552	0.208341	0.302616	0.489043
5180	-55.7381	-58.5698	2.83169	0.148692	0.0979707	0.239619	0.58206	0.178321
5190	-63.8279	-66.654	2.82604	0.0914882	0.155739	0.212926	0.0627195	0.724354
5200	-57.8109	-61.2955	3.4846	0.0394281	0.141944	0.410233	0.310783	0.278984
5210	-50.8452	-54.2806	3.43538	0.0864968	0.0997967	0.484263	0.122446	0.393291
5220	-49.2034	-52.5635	3.36008	0.124767	0.069057	0.195951	0.303169	0.50088
5230	-58.8484	-62.3678	3.51948	0.064788	0.113095	0.492576	0.255146	0.252278
5240	-63.3613	-66.1471	2.78582	0.0657886	0.185461	0.323565	0.104457	0.571978
5250	-64.7405	-67.8375	3.09703	0.114916	0.105213	0.674426	0.281249	0.0443253
5260	-48.0525	-51.3363	3.28382	0.0899408	0.111509	0.15429	0.660868	0.184842
5270	-47.6757	-51.7875	4.11176	0.029913	0.0887423	0.308962	0.614889	0.0761496
5280	-56.3317	-60.0725	3.74082	0.00784524	0.147905	0.333394	0.393843	0.272763
5290	-45.7164	-49.8821	4.16568	0.0142904	0.0989731	0.341129	0.173502	0.485369
5300	-51.2071	-55.2015	3.99438	0.0150113	0.115382	0.27708	0.204869	0.518051
5310	-57.217	-60.6589	3.4419	0.0181968	0.167445	0.398247	0.290176	0.311577
5320	-74.974	-77.9413	2.96723	0.0267009	0.206407	0.376433	0.534281	0.089286
5330	-62.3738	-64.9501	2.57626	0.164794	0.107412	0.665705	0.292791	0.0415038
5340	-59.1697	-62.5294	3.35971	0.0482603	0.1456	0.445753	0.516434	0.0378134
5350	-51.4479	-55.1741	3.7262	0.0376352	0.119577	0.521109	0.43171	0.0471816
5360	-49.8806	-53.5422	3.66165	0.0616636	0.102003	0.294152	0.316299	0.389548
5370	-62.5853	-65.9291	3.34373	0.055648	0.139811	0.284187	0.291626	0.424187
5380	-43.43	-47.2212	3.79121	0.0348128	0.115898	0.151482	0.346218	0.5023
5390	-66.795	-70.4312	3.63619	0.0109485	0.155264	0.15217	0.303983	0.543847
5400	-48.365	-51.916	3.55102	0.0157009	0.159028	0.175241	0.373066	0.451692
5410	-71.5124	-75.564	4.05162	0.018478	0.106191	0.174162	0.444801	0.381037
5420	-51.9849	-56.0019	4.01701	0.0132961	0.114835	0.0383186	0.45202	0.509662
5430	-59.5633	-63.5035	3.94028	0.0632222	0.0725817	0.214396	0.456122	0.329482
5440	-70.6383	-73.9405	3.3022	0.0445596	0.155052	0.206262	0.52157	0.272168
5450	-59.9601	-63.6189	3.65877	0.0150911	0.148863	0.718029	0.166414	0.115557
5460	-86.6508	-89.784	3.13324	0.0253705	0.191137	0.727066	0.0850952	0.187839
5470	-73.6843	-77.181	3.49673	0.00968322	0.170476	0.346363	0.0268163	0.626821
5480	-60.9349	-64.0679	3.13306	0.0215605	0.194965	0.153696	0.592249	0.254055
5490	-51.2175	-55.1308	3.91323	0.0166927	0.121816	0.451675	0.160909	0.387416
5500	-56.2624	-59.5684	3.30603	0.0932903	0.105939	0.0345524	0.426872	0.538576
5510	-56.223	-59.0857	2.86278	0.0981569	0.145397	0.0469087	0.357365	0.595726
5520	-56.2035	-59.1609	2.95737	0.126613	0.107482	0.196926	0.296879	0.506194
5530	-63.3453	-66.9986	3.65323	0.0442611	0.120247	0.292453	0.334372	0.373175
5540	-48.5115	-51.9836	3.47218	0.0609381	0.121676	0.422509	0.181558	0.395934
5550	-52.9338	-56.9825	4.04866	0.014681	0.110285	0.427917	0.120559	0.451525
5560	-76.1647	-79.3002	3.13547	0.00859934	0.207685	0.206293	0.252701	0.541006
5570	-53.9543	-58.0516	4.09729	0.00263467	0.117468	0.452028	0.0760283	0.471943
5580	-64.5145	-68.6255	4.11095	0.00739986	0.111337	0.252661	0.1151	0.632239
5590	-62.4755	-66.4599	3.98435	0.00283442	0.128562	0.302435	0.207088	0.490477
5600	-62.7241	-66.3717	3.64754	0.00256303	0.162514	0.276229	0.655727	0.0680441
5610	-56.4737	-60.7281	4.25439	0.00479167	0.0996012	0.391399	0.266897	0.341704
5620	-73.6007	-77.0891	3.48839	0.0115391	0.169453	0.415799	0.369134	0.215067
5630	-51.2929	-55.2724	3.9795	0.0232861	0.108595	0.36981	0.555759	0.074431
5640	-63.2881	-67.0488	3.76074	0.0303402	0.123417	0.396152	0.142573	0.461275
5650	-69.9675	-73.3051	3.33755	0.0291762	0.1669	0.247333	0.477878	0.274788
5660	-56.0308	-59.142	3.11116	0.0735685	0.145147	0.479375	0.298521	0.222105
5670	-64.3705	-67.2233	2.85274	0.0764807	0.168077	0.432567	0.174483	0.392949
5680	-51.967	-54.7319	2.76494	0.145057	0.108281	0.510326	0.375549	0.114125
5690	-62.8132	-64.6499	1.83678	0.142534	0.203619	0.908407	0.0463134	0.0452792
5700	-60.621	-63.2235	2.60249	0.125414	0.144169	0.403799	0.35045	0.245752
5710	-49.168	-52.8251	3.65711	0.0627457	0.101375	0.048961	0.160607	0.790432
5720	-59.9349	-63.0592	3.12431	0.0774589	0.139942	0.00428138	0.293571	0.702148
5730	-47.2232	-50.8889	3.66571	0.0559238	0.107337	0.136548	0.429773	0.433679
5740	-56.7365	-59.3107	2.57418	0.134979	0.137435	0.418897	0.296992	0.28411
5750	-61.2227	-64.5495	3.32678	0.110723	0.0864307	0.599065	0.31098	0.0899544
5760	-66.997	-68.994	1.99705	0.178638	0.151489	0.214855	0.331568	0.453577
5770	-53.7412	-55.8123	2.07109	0.209609	0.113113	0.0218019	0.584995	0.393203
5780	-83.2238	-84.7286	1.50485	0.040151	0.339196	0.342391	0.218306	0.439303
5790	-62.7504	-66.0897	3.33927	0.0246463	0.171258	0.349787	0.390623	0.259589
5800	-64.6595	-68.5955	3.93596	0.0129827	0.123253	0.856843	0.0205698	0.122587
5810	-58.3257	-62.3629	4.03714	0.0252566	0.100861	0.324097	0.364549	0.311354
5820	-69.4321	-73.4826	4.0505	0.0133249	0.111457	0.565586	0.249126	0.185288
5830	-55.2048	-58.8751	3.67039	0.0217563	0.141036	0.183525	0.262142	0.554333
5840	-55.2082	-58.6668	3.45866	0.0244104	0.159556	0.665877	0.116122	0.218001
5850	-52.8508	-57.4754	4.62457	0.0126862	0.0546887	0.718396	0.179327	0.102277
5860	-63.7385	-67.1787	3.44018	0.00289943	0.182914	0.76224	0.0804226	0.157337
5870	-59.7412	-62.9491	3.20792	0.0224058	0.186634	0.306754	0.415806	0.27744
5880	-45.7451	-49.5544	3.80929	0.0570943	0.0918084	0.443626	0.0678792	0.488495
