Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	gamma_rates[0]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	shape	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	tree_length
11650	-9887.06	-9897.42	10.3557	0.285185	0.185632	0.229137	0.300046	0.108407	0.286083	0.0506603	0.0602753	0.414503	0.0800713	0.0440781	0.286607	0.856794	2.81252	0.55549	0.0110148	0.0478743	0.0346379	0.0189472	0.0557594	0.0478906	0.637716	0.0105959	0.00578594	0.0347518	0.0105495	0.0173178	0.00407224	0.0288421	0.0220038	0.987759
11660	-9885.19	-9896.89	11.7034	0.286127	0.195397	0.23472	0.283756	0.104869	0.262411	0.0719032	0.0583083	0.428554	0.0739549	0.087906	0.39228	0.946497	2.57332	0.764128	0.0119894	0.0300954	0.0339101	0.0237142	0.0627032	0.0508162	0.495149	0.0109022	0.00782821	0.0379105	0.00943368	0.0187591	0.00357906	0.0288421	0.0263076	0.85194
11670	-9883.44	-9894.94	11.5031	0.303871	0.187828	0.225629	0.282672	0.0961438	0.255205	0.0678586	0.061003	0.441936	0.0778531	0.0635693	0.33898	0.904855	2.6926	0.650055	0.0101159	0.0291686	0.0344762	0.0227744	0.0601417	0.0424099	0.543484	0.00927264	0.00824199	0.0345629	0.00879251	0.0164089	0.0042462	0.0176808	0.0307687	0.872546
11680	-9886.07	-9897.69	11.6121	0.292653	0.182564	0.221177	0.303606	0.100676	0.267234	0.0556209	0.0602864	0.443723	0.07246	0.0780588	0.371949	0.931397	2.6186	0.718105	0.0101671	0.0365457	0.0367758	0.0217235	0.0598181	0.0548274	0.515733	0.011614	0.00706299	0.0369006	0.011487	0.014878	0.00352791	0.0180297	0.022214	0.861305
11690	-9884.24	-9895.54	11.3075	0.285139	0.195622	0.22466	0.294579	0.101402	0.258913	0.0545336	0.0607215	0.437632	0.0867971	0.0556256	0.318965	0.887399	2.73801	0.612161	0.00564358	0.0386871	0.0371278	0.0299888	0.0603419	0.0395496	0.537489	0.0103091	0.00772854	0.039718	0.011302	0.0188753	0.00682807	0.0217247	0.0269826	0.892296
11700	-9883.44	-9895.7	12.2554	0.287745	0.186804	0.232806	0.292646	0.123452	0.26041	0.0548489	0.0610725	0.412918	0.087299	0.103467	0.421727	0.966777	2.50803	0.837297	0.00833985	0.0278419	0.0346755	0.0200192	0.056333	0.0461805	0.455277	0.0105738	0.0120713	0.0438688	0.00772418	0.0154826	0.00812828	0.0200168	0.0298496	0.796382
11710	-9887.02	-9898.56	11.5372	0.279603	0.184644	0.238052	0.297702	0.145027	0.270435	0.0448095	0.0517694	0.409595	0.0783639	0.0698137	0.35369	0.917024	2.65947	0.679489	0.00865464	0.0397903	0.0392889	0.0252365	0.0582448	0.0487282	0.531959	0.0105738	0.0038532	0.0299547	0.00666299	0.017962	0.00856625	0.0152409	0.0242738	0.86899
11720	-9884.17	-9895.5	11.3254	0.277008	0.191072	0.231547	0.300373	0.145651	0.271601	0.0450026	0.0519924	0.41136	0.0743932	0.0825444	0.381393	0.938527	2.59754	0.739065	0.0101914	0.0375997	0.0390254	0.0245882	0.0633853	0.0387772	0.538922	0.0124618	0.0065721	0.0336803	0.0137816	0.02026	0.00442587	0.0152409	0.0309594	0.889871
11730	-9882.98	-9894.71	11.7335	0.291371	0.186042	0.227802	0.294785	0.115667	0.256591	0.0448363	0.0713188	0.435461	0.0761256	0.0505747	0.305347	0.874894	2.76918	0.587667	0.00937722	0.0294226	0.0334718	0.0184006	0.0664011	0.0387152	0.52213	0.00874953	0.0119468	0.0398565	0.00883093	0.0142473	0.00494626	0.013132	0.0301891	0.849817
11740	-9884.58	-9895.69	11.1029	0.296522	0.189331	0.219175	0.294971	0.114487	0.264177	0.0443788	0.0705911	0.431017	0.0753488	0.0749541	0.365217	0.926189	2.63364	0.703584	0.0124589	0.0266829	0.035547	0.0251333	0.0530937	0.0451945	0.570237	0.0119561	0.0081268	0.0343615	0.00891612	0.0202335	0.00809296	0.0156321	0.0366301	0.912296
11750	-9883.27	-9894.75	11.4835	0.28795	0.188955	0.239379	0.283716	0.1183	0.26452	0.0444365	0.0577814	0.431578	0.0833838	0.0626851	0.336828	0.903029	2.69746	0.645866	0.00803562	0.0425158	0.0393976	0.0207495	0.055748	0.0505731	0.514102	0.0104128	0.0105408	0.0408773	0.0101316	0.0201048	0.00812192	0.0117499	0.031467	0.874527
11760	-9892.07	-9903.78	11.7139	0.296864	0.187477	0.230366	0.285293	0.128285	0.229825	0.0502806	0.0547374	0.44994	0.0869316	0.0882317	0.392928	0.946963	2.57188	0.765652	0.0117596	0.0413089	0.042178	0.0205443	0.0542358	0.0425683	0.502956	0.00802592	0.0140245	0.0304998	0.0039748	0.0155591	0.0124816	0.00845364	0.0423141	0.850885
11770	-9890.34	-9901.26	10.9175	0.288514	0.182205	0.223887	0.305394	0.111856	0.28174	0.0501265	0.0545697	0.416687	0.0850203	0.047378	0.296313	0.866302	2.79001	0.571944	0.0141887	0.0491928	0.0443341	0.0245757	0.0640893	0.0368954	0.540917	0.0152078	0.0100403	0.0398365	0.00916928	0.0214716	0.00658972	0.0126001	0.0423889	0.931497
11780	-9881.72	-9893.28	11.5612	0.289745	0.182981	0.220578	0.306696	0.111193	0.28007	0.0498294	0.0542462	0.414217	0.0904446	0.0600366	0.330273	0.897392	2.7123	0.63328	0.0149035	0.0309532	0.0401834	0.0196709	0.0587627	0.0433709	0.535973	0.00946273	0.00812924	0.0331335	0.00776461	0.0175314	0.00578105	0.0132037	0.0279897	0.866814
11790	-9885.76	-9897.72	11.957	0.284981	0.188406	0.225246	0.301366	0.140439	0.27558	0.0487197	0.0530382	0.393793	0.0884304	0.095836	0.407658	0.957315	2.53919	0.801303	0.0110433	0.0348257	0.033278	0.0184959	0.0703312	0.045246	0.470856	0.0110315	0.00986494	0.0428718	0.0080557	0.0148617	0.008931	0.0250661	0.0216379	0.826397
11800	-9882.23	-9894.24	12.0045	0.286857	0.186473	0.224133	0.302536	0.114728	0.266797	0.0533439	0.0570103	0.4328	0.0753213	0.0659475	0.34468	0.909635	2.67974	0.661293	0.0102503	0.0308302	0.034839	0.0223754	0.0622738	0.046895	0.46879	0.0113702	0.0111776	0.0368005	0.0073084	0.0209482	0.00573115	0.0250661	0.0276888	0.822345
11810	-9887.45	-9899.38	11.9263	0.284206	0.193254	0.2228	0.29974	0.121721	0.242976	0.0565954	0.0604852	0.424417	0.0938049	0.0977521	0.411255	0.959773	2.53122	0.810317	0.008057	0.0400543	0.0385341	0.0210721	0.0613035	0.040671	0.463789	0.0101113	0.00934143	0.0461069	0.0143248	0.0155461	0.00668826	0.0224899	0.0313343	0.829424
11820	-9883.77	-9895.51	11.7424	0.281157	0.191181	0.230822	0.29684	0.126083	0.274152	0.0474553	0.0507169	0.423761	0.0778318	0.0547559	0.316673	0.885331	2.74324	0.60797	0.0115168	0.0254026	0.0302762	0.0184432	0.0613035	0.0410436	0.53048	0.0101232	0.00512827	0.0367743	0.0127275	0.0149156	0.00344751	0.0185922	0.0286518	0.848826
11830	-9890.36	-9902.05	11.6928	0.304196	0.175996	0.232146	0.287662	0.0969025	0.274137	0.046098	0.0723727	0.443982	0.0665077	0.0567042	0.321777	0.889917	2.7316	0.617346	0.0092271	0.0393274	0.0380062	0.0231917	0.058989	0.0421353	0.514072	0.0149453	0.00409391	0.0396629	0.00865874	0.014593	0.00340565	0.0126779	0.0307524	0.853738
11840	-9885.19	-9897.03	11.838	0.298275	0.184571	0.224295	0.292858	0.118508	0.235455	0.0456946	0.0558687	0.456769	0.0877042	0.073084	0.36108	0.922937	2.6429	0.694829	0.0109491	0.0339372	0.0411423	0.0182473	0.0587972	0.0403455	0.483053	0.0129413	0.0105996	0.0429016	0.00943007	0.0209307	0.00769189	0.0259276	0.0219395	0.838834
11850	-9886.73	-9898.53	11.7947	0.290613	0.17983	0.234101	0.295455	0.121736	0.241869	0.0556173	0.0856154	0.405069	0.0900934	0.0807668	0.377689	0.935754	2.60579	0.730759	0.0116099	0.0341015	0.0328438	0.0221404	0.0540134	0.0403831	0.511397	0.0113405	0.0101526	0.0390784	0.00709773	0.0175518	0.00789754	0.0114216	0.0319493	0.842978
11860	-9883.06	-9894.41	11.3548	0.274124	0.191113	0.243818	0.290946	0.119413	0.247293	0.0592694	0.0553048	0.447418	0.0713015	0.0667056	0.346471	0.91112	2.6757	0.664868	0.0142104	0.0424187	0.0357409	0.0242778	0.0612825	0.0388232	0.523213	0.0138374	0.00863321	0.0363743	0.00979614	0.0169422	0.00796754	0.0180771	0.035703	0.887298
11870	-9894.61	-9905.05	10.4399	0.282432	0.182847	0.243798	0.290923	0.119648	0.269983	0.0346966	0.0691229	0.448298	0.0582519	0.040365	0.275169	0.845205	2.83926	0.536648	0.00714884	0.0427629	0.0360175	0.0316543	0.0572473	0.0369979	0.629756	0.0114004	0.0100803	0.0297786	0.0143378	0.0167704	0.00498719	0.0160789	0.0344088	0.979427
11880	-9888.58	-9899.34	10.7622	0.28371	0.176285	0.240249	0.299755	0.121572	0.267582	0.0385858	0.0749833	0.437281	0.0599957	0.0502151	0.304348	0.873955	2.77148	0.585908	0.011817	0.0405634	0.0334105	0.0183445	0.0669728	0.045922	0.59358	0.00787459	0.0118576	0.0423251	0.00755892	0.0188841	0.00374577	0.0142776	0.0298163	0.94695
11890	-9885.97	-9897.3	11.3223	0.281098	0.183868	0.238038	0.296996	0.128833	0.234122	0.0408903	0.076112	0.450472	0.0695702	0.0526715	0.311093	0.880234	2.756	0.597882	0.00906443	0.0323492	0.0323735	0.0243661	0.0639917	0.0429417	0.530947	0.0128876	0.0100093	0.0374762	0.0104289	0.0205257	0.00866603	0.0260012	0.0288542	0.890883
11900	-9892.21	-9903.09	10.8795	0.281895	0.181065	0.23204	0.305	0.10004	0.285482	0.0498606	0.0412314	0.438554	0.084832	0.0577162	0.324388	0.892234	2.72566	0.622198	0.00855537	0.027949	0.0326272	0.023143	0.0750077	0.0400626	0.572192	0.0127794	0.00896155	0.0508765	0.00824136	0.0167196	0.00825544	0.0151402	0.0345358	0.935047
11910	-9890.4	-9902.07	11.6619	0.280055	0.191689	0.24025	0.288006	0.11736	0.281441	0.0491548	0.0360666	0.432346	0.0836312	0.0565163	0.32129	0.889482	2.73271	0.616444	0.0160331	0.0442302	0.0452307	0.0172272	0.0542778	0.040182	0.506846	0.0167826	0.00829606	0.0325761	0.00937207	0.0167196	0.00506208	0.0220151	0.0219836	0.856834
11920	-9888.1	-9898.9	10.7938	0.284887	0.186401	0.236164	0.292548	0.101691	0.283758	0.051663	0.047864	0.443833	0.0711918	0.0404719	0.275506	0.845554	2.83847	0.537196	0.00898107	0.0329579	0.0356107	0.02648	0.0583705	0.0499179	0.589172	0.0167826	0.0052468	0.0302689	0.0122518	0.0207235	0.00780433	0.0211327	0.0283396	0.94404
11930	-9885.68	-9896.77	11.0868	0.283565	0.185536	0.239709	0.29119	0.11227	0.255837	0.0418723	0.0506557	0.464021	0.0753441	0.0723895	0.359527	0.921706	2.64638	0.691574	0.00856164	0.0372929	0.0386385	0.018291	0.0745866	0.0451944	0.54403	0.0110749	0.00988035	0.0393429	0.00588498	0.0201606	0.00578074	0.0232032	0.0320476	0.91397
11940	-9882.27	-9894.29	12.0171	0.279779	0.183059	0.249859	0.287303	0.10445	0.251818	0.0589807	0.0551666	0.45076	0.0788245	0.0797657	0.37558	0.934163	2.61049	0.726081	0.0123287	0.0310398	0.0352087	0.0224312	0.0611987	0.0415181	0.489073	0.00979618	0.0084247	0.0298147	0.0112944	0.0159529	0.00764345	0.0113841	0.0336595	0.820768
11950	-9884.84	-9896.64	11.7978	0.280733	0.178605	0.246671	0.293991	0.118291	0.265059	0.0520108	0.0532517	0.441878	0.0695097	0.0764865	0.36856	0.928789	2.62616	0.710753	0.0123287	0.0400221	0.0352452	0.0186196	0.0655566	0.0340308	0.499928	0.00768938	0.00772674	0.0416819	0.00860053	0.0206395	0.00764345	0.0169863	0.0260721	0.842771
11960	-9890.98	-9902.67	11.6911	0.276907	0.179555	0.247984	0.295555	0.118748	0.239806	0.052212	0.0571652	0.443587	0.0884815	0.0923131	0.400928	0.952643	2.55412	0.784766	0.0120727	0.0326261	0.0393553	0.0201204	0.0591339	0.0385664	0.502244	0.0191982	0.00760409	0.0374912	0.0114553	0.0170101	0.00236725	0.0198506	0.0339734	0.853069
11970	-9885.85	-9897.22	11.3752	0.29653	0.182354	0.222789	0.298327	0.136135	0.243545	0.0469523	0.0591171	0.450503	0.0637481	0.064902	0.342189	0.907556	2.68535	0.656357	0.0104822	0.0385521	0.0372503	0.0187177	0.0627623	0.0411566	0.522525	0.0138457	0.00933998	0.0360675	0.0135547	0.0185963	0.00878759	0.0185604	0.0351015	0.8853
11980	-9886.06	-9897.31	11.2571	0.275363	0.184363	0.235964	0.30431	0.143845	0.257338	0.0380736	0.0688886	0.415775	0.0760805	0.0572062	0.323076	0.891072	2.72865	0.619754	0.00971658	0.0320612	0.0345544	0.020516	0.0602792	0.0420738	0.547641	0.0102056	0.0104599	0.0406759	0.00887612	0.0185963	0.00359377	0.0214822	0.036559	0.897291
11990	-9884.99	-9896.24	11.2543	0.282557	0.189852	0.232529	0.295062	0.132921	0.283952	0.0649659	0.0636572	0.384201	0.0703029	0.0563121	0.320759	0.889007	2.73392	0.615463	0.00863753	0.0353075	0.036282	0.0219272	0.0647899	0.0436217	0.546719	0.00908629	0.0115611	0.0370666	0.0110062	0.0178189	0.00498338	0.027195	0.0215929	0.897595
12000	-9882.76	-9894.19	11.4308	0.281301	0.189355	0.231495	0.297849	0.130681	0.261365	0.0545191	0.0529683	0.431349	0.069118	0.0546187	0.31631	0.885002	2.74407	0.607308	0.0160696	0.0327987	0.0440735	0.0198772	0.0544587	0.0489543	0.528703	0.00838997	0.00957238	0.0361443	0.00900295	0.0172397	0.00614056	0.027195	0.0213653	0.879985
12010	-9885.76	-9896.46	10.7079	0.279486	0.18869	0.230683	0.30114	0.122891	0.262567	0.0547699	0.057002	0.433334	0.069436	0.0817771	0.3798	0.937338	2.60108	0.735479	0.0144264	0.0389971	0.0357442	0.023073	0.060831	0.0454579	0.594578	0.0113643	0.00813975	0.0359803	0.0155523	0.0191041	0.00462638	0.0169457	0.0268146	0.951635
12020	-9882.87	-9894.09	11.2134	0.284233	0.190029	0.2382	0.287539	0.126515	0.262646	0.0533761	0.0570192	0.430986	0.0694569	0.0681596	0.349873	0.913918	2.66805	0.671714	0.0133235	0.0296565	0.0413953	0.0255148	0.0567829	0.0467813	0.544136	0.00704663	0.00927713	0.0346893	0.0120076	0.0215303	0.00528203	0.0231492	0.0308373	0.901409
12030	-9885.56	-9897.22	11.6536	0.28621	0.187917	0.238708	0.287165	0.104344	0.252145	0.0545129	0.0582336	0.440166	0.0905995	0.0782521	0.372362	0.931713	2.61767	0.719008	0.00955365	0.0429168	0.0455619	0.0189028	0.0590414	0.0480608	0.504955	0.0059723	0.00744808	0.0321793	0.00753506	0.0151093	0.00559395	0.0258375	0.0284761	0.857144
12040	-9883.68	-9895.48	11.7943	0.286422	0.1843	0.230067	0.299212	0.108065	0.264501	0.0565999	0.063251	0.433265	0.074318	0.0642777	0.340691	0.906298	2.68873	0.653407	0.0130958	0.0269775	0.037089	0.0181563	0.068275	0.0469952	0.494814	0.0103895	0.0108564	0.0377332	0.0119641	0.0125295	0.0051813	0.0258375	0.023516	0.84341
12050	-9880.41	-9892.44	12.0372	0.286645	0.190145	0.233929	0.289281	0.107949	0.264217	0.0520336	0.0631831	0.4328	0.0798174	0.0804846	0.377096	0.935308	2.60711	0.729441	0.0112721	0.030128	0.0423188	0.0200823	0.0600316	0.0355265	0.48593	0.00917641	0.0108564	0.0355198	0.0097196	0.0197791	0.00627085	0.0190435	0.0230799	0.818735
12060	-9894.86	-9906.67	11.8079	0.295367	0.195931	0.220481	0.288222	0.0955033	0.257879	0.0435225	0.0836226	0.431543	0.0879301	0.050293	0.304564	0.874159	2.77098	0.586289	0.0135433	0.025189	0.0321181	0.0207503	0.0729941	0.0382384	0.513658	0.0136943	0.00506476	0.027786	0.00994742	0.0192871	0.00672139	0.0146536	0.0287341	0.84238
12070	-9888.09	-9900.12	12.031	0.292236	0.185865	0.237772	0.284127	0.136462	0.254079	0.0398011	0.0491142	0.432819	0.0877247	0.0666733	0.346395	0.911057	2.67588	0.664715	0.0101446	0.0380415	0.029221	0.0178352	0.062873	0.0436676	0.475677	0.00906161	0.0156771	0.0363859	0.00991471	0.016797	0.0071247	0.0210611	0.0261952	0.819678
12080	-9891.97	-9902.91	10.939	0.288669	0.201995	0.222138	0.287197	0.13171	0.2651	0.0381589	0.0613119	0.403191	0.100528	0.0570352	0.322634	0.890679	2.72965	0.618934	0.00618706	0.0381937	0.0422995	0.026466	0.0709755	0.0451467	0.554459	0.0103129	0.00735455	0.0377324	0.00605357	0.016797	0.00955877	0.0210611	0.0365115	0.92911
12090	-9890.7	-9902.77	12.0719	0.280825	0.202307	0.222481	0.294387	0.127177	0.242929	0.06797	0.0531455	0.4303	0.0784787	0.0891642	0.394776	0.948287	2.56777	0.770015	0.00747741	0.0286098	0.0402352	0.0276551	0.0603934	0.0359539	0.479778	0.00854487	0.00697576	0.0426229	0.00934857	0.0142735	0.00431508	0.0180736	0.0308106	0.815068
12100	-9890.63	-9903	12.37	0.275248	0.185433	0.238873	0.300446	0.129772	0.25821	0.0680873	0.0511688	0.412682	0.0800798	0.0866398	0.389747	0.944666	2.57895	0.758206	0.00734987	0.0305792	0.037496	0.0274153	0.0748063	0.0366778	0.437524	0.00917629	0.00888402	0.0404088	0.00879401	0.0177559	0.00739579	0.0207831	0.0202623	0.785308
12110	-9884.68	-9895.99	11.309	0.271393	0.184679	0.237902	0.306025	0.109443	0.271772	0.0653867	0.0527286	0.423767	0.0769036	0.0735904	0.362206	0.923827	2.64038	0.697201	0.00902468	0.0296934	0.036112	0.021646	0.0628331	0.0504389	0.550447	0.0115513	0.00888402	0.0314546	0.00879401	0.0185388	0.00569706	0.0222988	0.0243049	0.891719
12120	-9884.92	-9896.49	11.5722	0.289753	0.183176	0.235966	0.291104	0.096225	0.278824	0.057002	0.0459671	0.445657	0.0763242	0.0780186	0.371862	0.931331	2.61879	0.717916	0.00778288	0.0347852	0.0415702	0.0235855	0.0600563	0.0417183	0.511929	0.00811312	0.0114334	0.0351723	0.00879401	0.0201721	0.0113855	0.0136238	0.0351679	0.86529
12130	-9888.76	-9900.71	11.9479	0.289371	0.179875	0.237615	0.293139	0.111945	0.255414	0.0542251	0.0818633	0.423947	0.072606	0.0828261	0.381976	0.93896	2.59624	0.740381	0.0100035	0.0495934	0.0437675	0.0215779	0.057345	0.0504571	0.470322	0.0116954	0.00675616	0.0329769	0.00522689	0.0185651	0.00543467	0.0245385	0.0193536	0.827614
12140	-9883.88	-9895.47	11.5917	0.286487	0.182308	0.234101	0.297104	0.137018	0.260664	0.0447116	0.0446208	0.434011	0.0789751	0.0818776	0.380009	0.937495	2.60062	0.735949	0.00970962	0.0371129	0.0387969	0.0205717	0.0583418	0.0455287	0.516243	0.00507209	0.00839469	0.0384958	0.00782545	0.0214005	0.00518576	0.0245385	0.0260418	0.863259
12150	-9886.87	-9898.28	11.4091	0.283851	0.192327	0.228909	0.294913	0.130669	0.294692	0.0417198	0.0529907	0.416026	0.0639018	0.0501115	0.304059	0.873684	2.77215	0.5854	0.0141911	0.0389031	0.0443369	0.0237298	0.0566387	0.0407689	0.544227	0.0104485	0.00678754	0.0284818	0.00652476	0.0131352	0.0061329	0.0121435	0.0358214	0.882271
12160	-9882.85	-9893.44	10.5918	0.291473	0.186261	0.223958	0.298308	0.122381	0.275568	0.0434136	0.0462785	0.437514	0.0748447	0.0582117	0.325656	0.893354	2.72278	0.624569	0.0141911	0.0422295	0.0398429	0.0197824	0.0625684	0.0420153	0.601746	0.0104485	0.0117025	0.031581	0.00851076	0.0206132	0.00543739	0.0196183	0.0335151	0.963803
12170	-9883.01	-9894.04	11.0295	0.285258	0.193321	0.232446	0.288976	0.119081	0.272508	0.0437953	0.0611094	0.435223	0.068283	0.0408596	0.276726	0.846809	2.83561	0.53918	0.0137197	0.037379	0.0421955	0.0184988	0.06063	0.0394559	0.565401	0.0116498	0.0077489	0.0374728	0.00746788	0.0184589	0.00560584	0.0290624	0.0257157	0.920462
12180	-9882.58	-9894.25	11.6729	0.301739	0.185257	0.223735	0.28927	0.111003	0.269311	0.0432815	0.0588308	0.430118	0.0874559	0.0584327	0.32622	0.89385	2.7215	0.625626	0.00939718	0.0414617	0.0357009	0.022271	0.0613795	0.046968	0.501478	0.0127939	0.00941468	0.033142	0.00957705	0.0172715	0.00335967	0.0176304	0.0338418	0.855687
12190	-9885.72	-9896.97	11.2513	0.271531	0.195975	0.239138	0.293355	0.111564	0.286168	0.059785	0.0588781	0.400704	0.0829012	0.0651192	0.342709	0.907991	2.68418	0.657383	0.01307	0.0363378	0.048614	0.0250607	0.0634361	0.0491509	0.521656	0.0110835	0.00601008	0.0364206	0.0126704	0.0180924	0.00900398	0.0176304	0.0294482	0.897685
12200	-9886.92	-9898.35	11.4294	0.284715	0.190834	0.244541	0.279911	0.115622	0.245389	0.0619598	0.0575426	0.458005	0.0614812	0.0764891	0.368566	0.928793	2.62615	0.710765	0.0134211	0.0325324	0.0326979	0.0251247	0.058843	0.0421523	0.532532	0.010941	0.00934673	0.0303511	0.0104088	0.0162875	0.00578969	0.0137946	0.0453902	0.879613
12210	-9888.47	-9899.82	11.3496	0.291113	0.177138	0.240963	0.290787	0.103081	0.231094	0.0629572	0.0583147	0.475407	0.0691462	0.0866579	0.389783	0.944692	2.57887	0.75829	0.012441	0.036711	0.0311782	0.0261077	0.0693862	0.0405117	0.54513	0.00777951	0.00977553	0.0364574	0.0078057	0.0141741	0.00602861	0.0132733	0.0305877	0.887348
12220	-9891.85	-9903.63	11.7836	0.299787	0.176177	0.236484	0.287553	0.111662	0.220556	0.0681977	0.0630475	0.454062	0.0824744	0.102316	0.419647	0.965404	2.51263	0.831849	0.0123561	0.0392861	0.039072	0.0182099	0.0639054	0.0464576	0.482057	0.00856018	0.0106483	0.0373303	0.00578099	0.0198068	0.00970468	0.0311182	0.0192902	0.843584
12230	-9885.04	-9896.61	11.5728	0.295798	0.181696	0.233337	0.28917	0.10507	0.280647	0.0641721	0.0468444	0.426091	0.0771749	0.0730666	0.361041	0.922906	2.64299	0.694747	0.00966632	0.0327068	0.0431415	0.0176185	0.0598096	0.0463815	0.513041	0.0109139	0.010947	0.0361944	0.0117764	0.0197763	0.00435684	0.0115884	0.0374337	0.865352
12240	-9893.37	-9904.44	11.074	0.288957	0.183103	0.224248	0.303692	0.133164	0.250779	0.0408797	0.0715825	0.423491	0.0801044	0.0485844	0.299763	0.869612	2.78204	0.577901	0.00974342	0.0263781	0.0367642	0.0231972	0.0610846	0.0337213	0.573533	0.00878121	0.00568957	0.037604	0.0121545	0.0215855	0.00448568	0.0423798	0.0187152	0.915818
12250	-9895.2	-9905.46	10.2576	0.281086	0.188126	0.236542	0.294246	0.130539	0.277103	0.040074	0.058456	0.42927	0.0645583	0.0437601	0.285649	0.85584	2.81475	0.553892	0.013266	0.0544159	0.038822	0.0234696	0.0646421	0.0465016	0.631363	0.00821188	0.00943096	0.0240218	0.0156426	0.0209075	0.00545369	0.00556239	0.035867	0.997578
12260	-9890.35	-9901.83	11.4783	0.30023	0.179338	0.225491	0.294942	0.132482	0.275344	0.047323	0.0583931	0.421969	0.0644888	0.0403783	0.275211	0.845249	2.83916	0.536716	0.0138614	0.034053	0.0395309	0.0188608	0.0627093	0.0394982	0.525335	0.00821188	0.00943096	0.0398463	0.0141551	0.0121256	0.00733441	0.00556212	0.0450745	0.875589
12270	-9885.84	-9897.05	11.2132	0.284747	0.199966	0.227399	0.287889	0.138422	0.250956	0.0494448	0.0616144	0.432182	0.0673803	0.080288	0.376682	0.934996	2.60803	0.728522	0.0164382	0.0368179	0.0344894	0.0232271	0.0633194	0.0462073	0.53755	0.0117967	0.00872181	0.0358919	0.00763569	0.0187153	0.00790141	0.0157369	0.0366897	0.901139
12280	-9888.25	-9899.23	10.9812	0.291309	0.198131	0.225313	0.285247	0.130585	0.266476	0.0466454	0.058126	0.434602	0.0635654	0.0619779	0.335094	0.901549	2.70138	0.642511	0.0157517	0.04089	0.0411992	0.0192341	0.058672	0.0432469	0.576343	0.0060665	0.00792958	0.0310149	0.010689	0.0159483	0.00400865	0.0156487	0.0381327	0.924776
12290	-9892.37	-9904.18	11.8092	0.293146	0.186953	0.233563	0.286338	0.119283	0.243413	0.0463848	0.0445729	0.432733	0.113614	0.0575198	0.323884	0.891788	2.72681	0.621257	0.00869432	0.0392858	0.0323113	0.0161423	0.0493403	0.0460464	0.524035	0.00771294	0.0105949	0.0347449	0.00776161	0.0113354	0.00441376	0.0201387	0.029516	0.842073
12300	-9888.14	-9899.41	11.2625	0.294698	0.187792	0.229656	0.287854	0.11463	0.244218	0.0454037	0.0488655	0.435672	0.111211	0.0682762	0.350144	0.91414	2.66744	0.672263	0.0101793	0.0256125	0.0323979	0.0243398	0.0635525	0.0433474	0.558599	0.013372	0.00809292	0.0385721	0.00777206	0.0144498	0.00705014	0.0119606	0.0371925	0.896491
12310	-9886.24	-9898.32	12.0834	0.302503	0.186735	0.224528	0.286234	0.107534	0.249177	0.0463255	0.0512222	0.444518	0.101223	0.067563	0.348482	0.912778	2.67118	0.668906	0.0102751	0.0367652	0.0365644	0.0181265	0.0598317	0.0463222	0.476369	0.00994382	0.0119251	0.038098	0.00545128	0.0134056	0.00626009	0.007874	0.0372062	0.814418
12320	-9882.15	-9894.21	12.069	0.289746	0.184675	0.233096	0.292483	0.119333	0.23074	0.0481291	0.0600007	0.451542	0.0902557	0.0803651	0.376845	0.935119	2.60767	0.728882	0.0127894	0.0342823	0.0393477	0.0196424	0.0612908	0.0415654	0.471889	0.0107214	0.0109183	0.0389129	0.00759798	0.0172365	0.00847366	0.0109915	0.0299002	0.81556
12330	-9883.26	-9894.88	11.6246	0.298466	0.176994	0.233582	0.290957	0.119203	0.233267	0.0480768	0.0599355	0.466261	0.0732576	0.0695275	0.353033	0.916492	2.66095	0.678145	0.00793664	0.0303207	0.0361897	0.0224914	0.068999	0.0431866	0.515035	0.00945588	0.012673	0.0359013	0.00894805	0.0135846	0.00624716	0.0154709	0.0338173	0.860257
12340	-9887.38	-9898.88	11.5039	0.275497	0.189933	0.238686	0.295883	0.115718	0.264893	0.0446404	0.0556515	0.432934	0.0861626	0.0686338	0.350973	0.914817	2.66558	0.673945	0.0125118	0.032067	0.0481359	0.0218816	0.0457746	0.0501999	0.517556	0.00898893	0.0112467	0.0406673	0.00894805	0.0174845	0.00547397	0.0170571	0.0343526	0.872346
12350	-9886.53	-9897.57	11.0334	0.284948	0.178388	0.23311	0.303555	0.116472	0.266618	0.0543627	0.0584919	0.435754	0.0683013	0.0812157	0.378629	0.936461	2.60369	0.732857	0.00747537	0.0440255	0.0350918	0.025414	0.0651062	0.0411225	0.561799	0.00932586	0.0093222	0.0339591	0.0108149	0.0182224	0.0104014	0.00452154	0.0425005	0.919103
