Iteration	Posterior	Likelihood	Prior	sf[1]	sf[2]	sf[3]	sf[4]	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	base_rate	tmrca_UrsidaePinn	clock_rate	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]
13730	-2797.04	-2759.07	-37.97	0.173698	0.318351	0.324215	0.183736	0.0408557	0.554778	0.0917647	0.050909	52.693	15.0924	0.00536337	36.4235	0.189841	0.0535092	0.395066	0.0412583	0.070085	0.395123	0.0449593
13740	-2791.24	-2746.31	-44.9264	0.17122	0.342123	0.325609	0.161049	0.0258804	0.559955	0.0588131	0.0329327	63.5471	16.7756	0.00564518	34.2511	0.151411	0.0649996	0.394854	0.0412362	0.0622386	0.390885	0.0457867
13750	-2797.43	-2754.06	-43.3636	0.172583	0.339092	0.324914	0.16341	0.0464924	0.34755	0.0712581	0.0247657	59.0517	17.3886	0.00498864	35.1708	0.171419	0.0535626	0.394977	0.0339805	0.0624411	0.417309	0.0377303
13760	-2794.82	-2752.32	-42.5007	0.189996	0.319255	0.336092	0.154657	0.0126068	0.784421	0.0584787	0.0458719	59.0427	16.0735	0.00557211	34.7632	0.181873	0.0768424	0.350943	0.0707542	0.0759576	0.368596	0.0569068
13770	-2793.79	-2750.74	-43.0542	0.189869	0.334724	0.301954	0.173453	0.0617671	0.252667	0.08265	0.0208829	58.9559	16.7637	0.00564391	35.3919	0.154583	0.079939	0.340682	0.0519259	0.0557447	0.415325	0.0563828
13780	-2791.68	-2750.56	-41.1211	0.18924	0.332716	0.303629	0.174415	0.037155	0.616513	0.0968872	0.0597322	58.4195	15.5222	0.00527435	34.467	0.174735	0.067064	0.425928	0.0397921	0.0722573	0.348433	0.0465261
13790	-2799.11	-2749.19	-49.915	0.17485	0.344207	0.318417	0.162527	0.0555047	0.384901	0.090237	0.0347323	68.8962	16.8466	0.00565997	43.6665	0.119185	0.0575653	0.403359	0.0341561	0.0767868	0.380685	0.047448
13800	-2794.1	-2748.1	-46.0033	0.171321	0.333243	0.329211	0.166225	0.043934	0.719453	0.156602	0.112668	61.8707	20.2832	0.00500548	34.5854	0.169755	0.0742801	0.408891	0.0611744	0.0695247	0.331108	0.0550223
13810	-2796.37	-2754.08	-42.2891	0.177622	0.32076	0.323187	0.17843	0.0608388	0.0384385	0.0632708	0.00243203	56.1548	20.3469	0.00533999	34.2523	0.161416	0.0813095	0.374877	0.0575305	0.0712758	0.362442	0.0525651
13820	-2796.26	-2749.7	-46.5616	0.183087	0.32352	0.328305	0.165088	0.038469	0.233321	0.0501761	0.0117072	65.4719	16.4481	0.00525887	35.586	0.157246	0.111131	0.349148	0.0339824	0.0496853	0.405592	0.0504614
13830	-2797.93	-2752.19	-45.7364	0.165864	0.316311	0.342156	0.175669	0.0259062	0.504157	0.0522467	0.0263405	65.0479	16.4234	0.00557658	34.1744	0.147538	0.124103	0.331968	0.0379493	0.102405	0.347244	0.0563308
13840	-2797.12	-2757.69	-39.4362	0.182458	0.296492	0.348953	0.172097	0.0415156	0.555025	0.0932988	0.0517832	54.5916	15.8248	0.00564838	35.323	0.175241	0.0716045	0.425464	0.0547177	0.0590849	0.3518	0.0373296
13850	-2792.26	-2753.36	-38.899	0.177028	0.326358	0.327055	0.169559	0.0285493	0.538034	0.0617996	0.0332503	52.074	17.3411	0.00495505	34.76	0.200994	0.0651667	0.40928	0.0735469	0.0978634	0.32017	0.0339733
13860	-2796.64	-2750.05	-46.5856	0.174993	0.322715	0.334682	0.16761	0.0166418	0.455221	0.0305477	0.013906	61.0489	19.3499	0.00486044	35.7379	0.191999	0.0399005	0.380832	0.0709874	0.0671346	0.409534	0.0316119
13870	-2797.64	-2753.84	-43.8019	0.182933	0.313719	0.348207	0.155141	0.0492225	0.469407	0.0927689	0.0435464	60.4781	17.6981	0.00560975	36.2482	0.126006	0.0653207	0.322728	0.0620972	0.0587269	0.440003	0.0511246
13880	-2797.64	-2749.72	-47.9165	0.191117	0.346105	0.320574	0.142204	0.0678034	0.253505	0.0908289	0.0230256	65.5878	16.1738	0.00515382	33.9182	0.158758	0.053723	0.345808	0.081652	0.0792142	0.397926	0.0416767
13890	-2796.63	-2754.2	-42.4268	0.179926	0.319316	0.325677	0.175081	0.0852127	0.216527	0.108763	0.0235502	55.3384	16.6108	0.00553527	38.1257	0.177716	0.0567966	0.363955	0.100605	0.079357	0.365369	0.0339172
13900	-2790.46	-2753.21	-37.2556	0.189445	0.330108	0.307066	0.17338	0.0352779	0.354204	0.0546269	0.0193491	51.7455	16.4679	0.00530542	33.9392	0.168636	0.0639262	0.349986	0.0631048	0.0773302	0.377829	0.067824
13910	-2794.22	-2751.04	-43.1806	0.182203	0.317052	0.33396	0.166784	0.0512681	0.281743	0.0713785	0.0201104	60.0883	15.5663	0.00511808	34.5617	0.183689	0.0530455	0.407321	0.0523639	0.0973557	0.350773	0.0391406
13920	-2796.11	-2753.91	-42.1946	0.172331	0.329785	0.335294	0.16259	0.0587937	0.536638	0.126885	0.0680914	54.7888	16.1835	0.00598835	35.5541	0.152549	0.0494921	0.348742	0.0488561	0.0999543	0.369861	0.0830945
13930	-2794.6	-2754.3	-40.2999	0.18979	0.320301	0.329924	0.159986	0.0297237	0.477424	0.0568792	0.0271555	56.0938	16.6317	0.00504794	34.2031	0.210589	0.057443	0.323877	0.0730689	0.111277	0.384358	0.0499753
13940	-2793.2	-2750.52	-42.6815	0.184501	0.311374	0.320728	0.183397	0.0390032	0.608546	0.0996368	0.0606336	59.517	18.3313	0.00570158	34.5429	0.156454	0.0572524	0.401002	0.0687269	0.0899914	0.325069	0.0579581
13950	-2796.04	-2751.47	-44.5658	0.188905	0.332985	0.320658	0.157451	0.0206552	0.771293	0.0903132	0.069658	62.5213	17.1235	0.0054112	39.9614	0.131939	0.0557076	0.390183	0.0668725	0.0875633	0.34328	0.0563943
13960	-2794.71	-2752.35	-42.3668	0.193341	0.329988	0.315522	0.161148	0.0483384	0.163396	0.0577793	0.00944089	58.7908	18.2506	0.00539731	34.6454	0.153328	0.0750846	0.395152	0.0630316	0.0722982	0.33732	0.0571126
13970	-2796.91	-2759.03	-37.8715	0.179243	0.343343	0.319108	0.158306	0.0238262	0.559156	0.0540468	0.0302206	51.9182	17.1884	0.0053743	38.181	0.19998	0.0696664	0.366638	0.0584832	0.0670811	0.374677	0.0634542
13980	-2801.44	-2763.42	-38.0215	0.165532	0.319332	0.328477	0.186659	0.0219921	0.506614	0.0445738	0.0225817	51.2729	15.8648	0.00546265	34.4507	0.190378	0.0474473	0.358523	0.0161853	0.0816532	0.413753	0.0824376
13990	-2792.88	-2748.19	-44.6951	0.183099	0.337847	0.309439	0.169616	0.0383968	0.490316	0.0753345	0.0369377	63.4437	20.0123	0.00553946	35.8195	0.150455	0.0499131	0.421408	0.0546408	0.0710712	0.331213	0.071754
14000	-2793	-2749.32	-43.6823	0.16162	0.33262	0.333394	0.172365	0.0417015	0.358119	0.0649676	0.0232661	61.988	18.8171	0.00546909	34.9461	0.151047	0.0924662	0.400794	0.0262527	0.0670123	0.354148	0.0593268
14010	-2792.34	-2755	-37.3355	0.180883	0.340471	0.311289	0.167357	0.0465219	0.627082	0.124751	0.0782291	52.2284	15.9333	0.00532403	34.193	0.188982	0.0894716	0.330729	0.0400432	0.0552976	0.427795	0.0566635
14020	-2795.11	-2753.04	-42.0625	0.196746	0.318905	0.313963	0.170386	0.0490404	0.381823	0.0793307	0.0302903	59.5698	18.7909	0.00548992	34.2701	0.156496	0.0960527	0.355056	0.0429886	0.0529029	0.384858	0.0681415
14030	-2799.91	-2755.84	-44.0661	0.201709	0.310792	0.324552	0.162947	0.0471134	0.265781	0.064168	0.0170546	61.0794	16.5151	0.00512457	37.4141	0.172945	0.068723	0.405508	0.0307572	0.0804474	0.365811	0.0487534
14040	-2792.09	-2749.38	-42.7125	0.19422	0.331166	0.308035	0.166578	0.0277544	0.641653	0.0774514	0.0496969	60.8569	17.3548	0.0051843	34.8437	0.178285	0.0477306	0.335786	0.0275016	0.0990836	0.409634	0.080264
14050	-2795.02	-2757.19	-37.8327	0.166801	0.326924	0.324182	0.182094	0.0466099	0.384177	0.0756871	0.0290773	53.3834	16.5856	0.00529563	34.3534	0.178153	0.0825487	0.381111	0.109575	0.0975125	0.272018	0.0572351
14060	-2799.46	-2756.3	-43.1593	0.182781	0.338745	0.320271	0.158203	0.0483646	0.348187	0.0742001	0.0258355	57.9374	22.1365	0.00490403	37.2837	0.182244	0.0624126	0.345826	0.0745398	0.10493	0.366795	0.0454965
14070	-2793.53	-2748.95	-44.5729	0.171736	0.335938	0.327445	0.164881	0.0329681	0.0269267	0.0338804	0.000912288	58.4524	17.9205	0.00516605	36.619	0.164232	0.0653842	0.421921	0.0259651	0.0883591	0.350707	0.0476627
14080	-2789.5	-2749.72	-39.7779	0.189579	0.320508	0.32984	0.160073	0.0260195	0.625476	0.0694734	0.043454	56.5747	15.6697	0.00554523	34.6872	0.178555	0.0621127	0.402338	0.0255884	0.0856565	0.356089	0.0682151
14090	-2790.83	-2750.89	-39.9466	0.191202	0.320828	0.317554	0.170415	0.0493917	0.274426	0.0680727	0.0186809	55.0288	17.9989	0.00569913	35.5628	0.171826	0.0799219	0.318617	0.0438904	0.0936534	0.389334	0.0745836
14100	-2793.05	-2745.23	-47.8214	0.186771	0.318363	0.325761	0.169106	0.0183457	0.448584	0.0332702	0.0149245	65.6369	18.9339	0.00571604	34.7171	0.144585	0.0708894	0.372614	0.0816535	0.0633558	0.345333	0.0661545
14110	-2794.43	-2749.52	-44.9146	0.175498	0.314224	0.339728	0.17055	0.0335233	0.744615	0.131266	0.0977428	60.63	15.8595	0.00485799	36.8744	0.178148	0.0624479	0.39423	0.0710927	0.0640311	0.324227	0.0839714
14120	-2796.52	-2757.62	-38.8947	0.179185	0.295276	0.342459	0.18308	0.0430509	0.668729	0.129957	0.086906	53.7718	15.2652	0.00512089	34.5576	0.205909	0.0542026	0.415193	0.0529677	0.0622839	0.35279	0.062563
14130	-2796.31	-2753.59	-42.7103	0.180929	0.298149	0.336061	0.184861	0.0350423	0.691356	0.113536	0.0784939	59.8248	18.5078	0.00528487	35.6068	0.143565	0.0830271	0.385178	0.0491386	0.0749249	0.340325	0.0674063
14140	-2794.61	-2754.06	-40.5506	0.196645	0.320111	0.315636	0.167608	0.0405359	0.600973	0.101587	0.0610509	56.2775	17.1011	0.0051398	34.119	0.198102	0.0708734	0.334569	0.054547	0.0684608	0.413328	0.0582212
14150	-2793.93	-2751.62	-42.3121	0.19329	0.320964	0.326534	0.159212	0.047938	0.313145	0.0697934	0.0218554	59.5166	17.423	0.00550505	34.9727	0.144393	0.0680709	0.291031	0.0523901	0.0988789	0.382313	0.107316
14160	-2800.63	-2751.63	-48.994	0.197918	0.326471	0.325539	0.150072	0.023762	0.328312	0.0353765	0.0116145	66.8418	17.5615	0.00499474	39.9939	0.149057	0.0587231	0.398253	0.0451956	0.0853004	0.332258	0.0802702
14170	-2794.68	-2754.17	-40.5085	0.191616	0.313503	0.329993	0.164889	0.0335917	0.612567	0.0867033	0.0531116	56.7539	17.9362	0.0054045	38.1466	0.164995	0.0581542	0.331318	0.0486713	0.084474	0.433433	0.04395
14180	-2805.5	-2764.52	-40.9828	0.179918	0.321167	0.348085	0.15083	0.0519548	0.652633	0.149568	0.0976128	53.5346	16.4622	0.00566328	36.3103	0.136364	0.0732654	0.351117	0.0313558	0.0542683	0.432968	0.0570257
14190	-2795.15	-2754.62	-40.5288	0.162929	0.324299	0.333953	0.178819	0.0678542	0.101576	0.0755258	0.00767165	53.5621	17.3229	0.00512829	35.2024	0.175367	0.0451575	0.339796	0.0706027	0.0876976	0.415228	0.0415189
14200	-2795.36	-2754.77	-40.5935	0.184264	0.306913	0.33161	0.177213	0.0375546	0.562569	0.0858527	0.0482981	56.373	17.7935	0.00563213	35.4557	0.154513	0.0739485	0.390843	0.0885742	0.0647338	0.327773	0.0541274
14210	-2798.62	-2753.83	-44.7899	0.172005	0.32013	0.347505	0.16036	0.0638726	0.858641	0.451847	0.387975	54.6891	16.9486	0.00577092	36.1673	0.175148	0.0705897	0.372211	0.0380886	0.0874484	0.379993	0.0516688
14220	-2796.37	-2755.15	-41.2198	0.181668	0.348116	0.315185	0.155032	0.0458786	0.598717	0.11433	0.0684514	57.8714	15.6029	0.00533389	34.1174	0.164328	0.11069	0.336318	0.0389865	0.0721666	0.388952	0.052887
14230	-2793.56	-2753.17	-40.3851	0.200633	0.316748	0.326184	0.156435	0.022584	0.86417	0.166267	0.143683	56.322	17.2353	0.00543984	35.6974	0.170884	0.0622382	0.350518	0.0512638	0.0752519	0.405581	0.055148
14240	-2799.18	-2755.73	-43.4553	0.1815	0.339725	0.310992	0.167783	0.0282269	0.767607	0.121462	0.0932348	61.1712	18.9618	0.00542509	33.9697	0.157058	0.0376091	0.375011	0.0730561	0.0957678	0.330834	0.0877222
14250	-2797.8	-2755.57	-42.2324	0.195111	0.331222	0.300763	0.172904	0.0267599	0.216297	0.0341455	0.00738557	56.7326	17.9351	0.00567652	34.1037	0.16131	0.0578891	0.341817	0.0449568	0.0763347	0.399159	0.0798435
14260	-2790.02	-2751.06	-38.9612	0.18832	0.338376	0.312149	0.161155	0.0414457	0.520247	0.0863897	0.044944	53.7266	16.8836	0.0050187	34.3466	0.191027	0.0455563	0.356226	0.0464791	0.062007	0.407185	0.0825471
14270	-2796.94	-2756.56	-40.3822	0.18404	0.314211	0.329091	0.172658	0.0494753	0.104661	0.0552588	0.00578346	54.769	16.2627	0.00549834	34.0715	0.168994	0.0499651	0.390701	0.0369527	0.0680079	0.371834	0.0825398
14280	-2797.09	-2750.11	-46.9805	0.19011	0.33329	0.317989	0.158611	0.0415025	0.605201	0.105123	0.0636207	64.6273	20.447	0.00506181	35.0585	0.165031	0.0747133	0.3867	0.0583675	0.0680667	0.378879	0.0332728
14290	-2790.76	-2751.69	-39.0637	0.175601	0.314964	0.333325	0.17611	0.0268188	0.574335	0.0630045	0.0361856	55.0128	17.3614	0.00534727	33.937	0.178626	0.0797558	0.374056	0.0610003	0.0726606	0.377009	0.0355184
14300	-2789.45	-2751.37	-38.0767	0.174864	0.332701	0.320232	0.172202	0.0377149	0.424949	0.0655853	0.0278704	53.1287	16.1978	0.00554935	34.4119	0.180689	0.0773327	0.375191	0.0474501	0.070453	0.365555	0.064019
14310	-2793.62	-2752.68	-40.9398	0.177519	0.33372	0.337831	0.15093	0.0508905	0.240259	0.0669841	0.0160935	56.761	17.7238	0.00538702	35.3947	0.163777	0.0709826	0.367555	0.0435538	0.0646679	0.381123	0.072118
14320	-2798.56	-2752.11	-46.4501	0.185181	0.30393	0.332434	0.178455	0.0300777	0.150065	0.0353882	0.00531052	64.1221	18.844	0.00546578	34.0573	0.141273	0.0935749	0.410336	0.0267023	0.0857767	0.327996	0.0556136
14330	-2797.74	-2752.36	-45.3801	0.177601	0.322123	0.350058	0.150219	0.0159837	0.658239	0.0467688	0.030785	62.1938	18.4958	0.00575412	35.2379	0.144105	0.0409906	0.342495	0.0300939	0.0911212	0.420831	0.0744678
14340	-2800.28	-2761.46	-38.8147	0.163239	0.367576	0.309266	0.159919	0.0615254	0.349868	0.0946352	0.0331099	53.3148	17.1392	0.00524256	35.1268	0.181411	0.0795392	0.317562	0.0134154	0.0853869	0.412324	0.0917723
14350	-2792.38	-2748.53	-43.847	0.162304	0.327424	0.329486	0.180786	0.0270199	0.246682	0.0358678	0.00884796	60.3897	18.9409	0.00554181	36.4891	0.147468	0.0632151	0.407653	0.0405099	0.0792119	0.356965	0.0524444
14360	-2792.06	-2749.57	-42.4876	0.183652	0.330076	0.306213	0.180058	0.0506965	0.239184	0.0666343	0.0159378	59.4206	17.1453	0.00547725	37.0419	0.14259	0.0571219	0.440025	0.0461931	0.0715768	0.337694	0.0473894
14370	-2795.27	-2752.56	-42.7073	0.177853	0.318105	0.328768	0.175274	0.0544487	0.371672	0.0866564	0.0322078	57.925	17.2358	0.00494404	35.0869	0.193049	0.0635454	0.370388	0.055247	0.0839185	0.402016	0.0248851
14380	-2797.5	-2751.5	-45.9974	0.196325	0.326869	0.319307	0.1575	0.0516311	0.201896	0.0646921	0.0130611	64.3828	16.6723	0.0053691	36.9071	0.16554	0.0632583	0.376234	0.0281638	0.0790295	0.427509	0.0258063
14390	-2790.49	-2748.89	-41.6003	0.182257	0.342712	0.310959	0.164072	0.0244364	0.441583	0.0437601	0.0193237	58.0935	18.1543	0.00532296	34.0442	0.17694	0.048635	0.37313	0.0365544	0.0784008	0.396907	0.0663734
14400	-2798.6	-2758.18	-40.4209	0.191428	0.310544	0.3257	0.172329	0.014106	0.711249	0.0488519	0.0347459	55.9807	18.0901	0.00526214	34.8964	0.178142	0.0727437	0.32515	0.0387956	0.108638	0.38423	0.0704428
14410	-2795.01	-2755.41	-39.6005	0.185768	0.333423	0.308803	0.172006	0.0344297	0.574303	0.0808783	0.0464487	55.4969	16.5828	0.00526891	35.945	0.17739	0.0716543	0.314871	0.0382146	0.107011	0.421711	0.0465388
14420	-2793.87	-2746.78	-47.0868	0.179257	0.319296	0.335469	0.165978	0.0568183	0.443788	0.102152	0.045334	65.2971	16.8414	0.00549577	33.9293	0.142731	0.0495879	0.313555	0.0805577	0.0935625	0.416392	0.0463444
14430	-2795.22	-2753.82	-41.3953	0.188224	0.323421	0.326711	0.161644	0.0462852	0.231312	0.0602133	0.013928	57.3674	19.0919	0.00535004	36.2103	0.14418	0.0912311	0.368075	0.0413297	0.0595993	0.381309	0.0584555
14440	-2793.68	-2751.61	-42.0664	0.188301	0.330184	0.310491	0.171024	0.0370889	0.830907	0.21934	0.182251	55.789	17.1615	0.00515526	33.979	0.189167	0.0654054	0.398709	0.0296301	0.0583329	0.405871	0.0420515
14450	-2791.94	-2748.3	-43.641	0.170087	0.334676	0.314255	0.180982	0.0359354	0.516149	0.0742694	0.0383341	62.2275	16.2478	0.00563966	34.9673	0.162863	0.0658379	0.436366	0.031338	0.0708074	0.346854	0.0487962
14460	-2794.06	-2754.48	-39.5789	0.190221	0.327408	0.325046	0.157326	0.0666899	0.436886	0.118431	0.0517406	54.0719	14.8981	0.00512078	34.3706	0.208262	0.0454994	0.369272	0.0782076	0.0753087	0.368904	0.0628083
14470	-2791.27	-2749	-42.2717	0.174813	0.320471	0.33231	0.172406	0.0283903	0.328172	0.0422583	0.013868	59.3887	16.8933	0.00526831	35.8132	0.182609	0.052505	0.437044	0.0682146	0.0656861	0.321768	0.054783
14480	-2798.08	-2744.34	-53.7386	0.187135	0.315455	0.328923	0.168486	0.0269822	0.651815	0.0774939	0.0505117	77.086	19.3736	0.00543517	38.525	0.130318	0.0956045	0.342563	0.053673	0.0730647	0.39199	0.0431046
14490	-2796.91	-2755.11	-41.7915	0.191243	0.348775	0.287798	0.172184	0.0301555	0.484681	0.0585182	0.0283627	59.1941	17.5408	0.00547329	35.1755	0.143318	0.111158	0.34828	0.0383492	0.0940105	0.323073	0.0851294
14500	-2800.97	-2752.37	-48.5955	0.167309	0.317432	0.33143	0.18383	0.0199299	0.280121	0.027685	0.00775514	62.3637	16.6315	0.00607173	35.6636	0.143227	0.0364399	0.464718	0.0482054	0.100322	0.28524	0.0650757
14510	-2795.52	-2749.41	-46.1084	0.179339	0.334531	0.309942	0.176187	0.0229582	0.188958	0.028307	0.00534884	62.561	15.6912	0.00556277	37.1723	0.142073	0.0473435	0.399369	0.0347802	0.0582153	0.41334	0.0469521
14520	-2796.34	-2754.15	-42.1996	0.175553	0.322052	0.333855	0.16854	0.0469524	0.149709	0.0552192	0.00826682	57.5735	16.9548	0.00512693	35.5736	0.166976	0.0500777	0.422434	0.0367888	0.0578358	0.350255	0.0826089
14530	-2795.17	-2753.47	-41.7017	0.175784	0.336366	0.319372	0.168478	0.020933	0.594993	0.0516857	0.0307526	57.1338	17.8903	0.00578474	34.9311	0.167934	0.0672841	0.375566	0.092611	0.0427863	0.374395	0.0473579
14540	-2798.69	-2755.61	-43.0743	0.172331	0.363667	0.303103	0.160899	0.0367503	0.639963	0.102074	0.0653234	59.9589	17.2729	0.00531278	36.998	0.150086	0.0687773	0.375069	0.0982271	0.0778805	0.329816	0.0502298
14550	-2796.08	-2748.44	-47.643	0.177425	0.323217	0.332318	0.167041	0.0553727	0.375393	0.0886521	0.0332794	64.8828	18.4858	0.00568636	36.6845	0.123528	0.0531989	0.367345	0.0712274	0.0599068	0.38741	0.0609115
14560	-2791.49	-2747.84	-43.6436	0.164156	0.33079	0.334288	0.170765	0.0413764	0.635968	0.113661	0.0722851	61.6681	18.5161	0.00530605	34.6515	0.17443	0.0557853	0.385205	0.046421	0.0860444	0.362671	0.0638729
14570	-2791.49	-2752.3	-39.1921	0.165922	0.336343	0.308765	0.18897	0.0350274	0.509135	0.0713585	0.0363311	55.6222	17.0953	0.00546724	34.0995	0.167766	0.0555867	0.430346	0.0426889	0.0791267	0.333514	0.0587377
14580	-2797.58	-2753.61	-43.9752	0.173743	0.311229	0.340169	0.17486	0.0691928	0.405113	0.116312	0.0471196	58.994	18.711	0.00564839	36.5797	0.181453	0.0605772	0.36844	0.0416937	0.0862305	0.363456	0.0796034
14590	-2793.23	-2744.42	-48.8134	0.18655	0.332268	0.31702	0.164161	0.0221241	0.712167	0.0768646	0.0547405	69.7333	17.1879	0.00519825	35.0239	0.1541	0.0543402	0.357076	0.0450091	0.0930872	0.392977	0.0575109
14600	-2790.55	-2750.67	-39.8839	0.184482	0.334528	0.318649	0.162341	0.0290639	0.425775	0.0506142	0.0215503	55.6669	17.3462	0.00524159	34.5166	0.181416	0.0557807	0.366802	0.064767	0.0955549	0.35806	0.0590354
14610	-2797.79	-2753.98	-43.8083	0.179664	0.319268	0.331186	0.169882	0.061117	0.342914	0.0930122	0.0318952	58.4026	17.741	0.00589292	36.1336	0.174398	0.0956646	0.42443	0.0156801	0.0980277	0.305634	0.0605632
14620	-2796.47	-2751.81	-44.6556	0.162376	0.307616	0.337285	0.192724	0.0352411	0.741723	0.136447	0.101206	63.0981	16.6556	0.00543658	35.6256	0.157527	0.089137	0.35036	0.0149107	0.0932174	0.394784	0.0575913
14630	-2799.19	-2748.54	-50.6561	0.171884	0.329947	0.323993	0.174176	0.0874883	0.251964	0.116957	0.029469	66.9971	17.5293	0.00545806	35.8505	0.140663	0.0888025	0.368753	0.0368772	0.0865964	0.361596	0.0573752
14640	-2794.59	-2748.52	-46.0698	0.18136	0.336886	0.310024	0.17173	0.0410005	0.13306	0.0472934	0.00629285	60.3678	17.7457	0.00605075	33.9922	0.150757	0.0772832	0.447754	0.0320935	0.0738762	0.319061	0.0499325
14650	-2795.11	-2751.04	-44.0648	0.181384	0.341189	0.303552	0.173875	0.0240596	0.638702	0.0665922	0.0425326	62.7099	16.8824	0.00540294	37.4712	0.177784	0.0773552	0.332795	0.0321235	0.0739451	0.42776	0.0560213
14660	-2802.62	-2756.22	-46.4018	0.157565	0.34487	0.31537	0.182195	0.0281309	0.130236	0.0323432	0.00421226	63.4743	17.1784	0.00546086	34.4222	0.13642	0.0622169	0.423834	0.0219566	0.0938486	0.320161	0.0779832
14670	-2793.09	-2749.63	-43.4625	0.17934	0.336285	0.316658	0.167717	0.0336788	0.522236	0.0704925	0.0368137	61.311	19.5115	0.00551569	35.2582	0.141806	0.0372048	0.35624	0.0672147	0.0901498	0.402558	0.0466328
14680	-2795.89	-2751.04	-44.8535	0.165664	0.333191	0.335885	0.16526	0.0485453	0.561989	0.110831	0.0622858	60.7307	17.4744	0.00586503	34.8911	0.139275	0.057508	0.389253	0.0220904	0.0820871	0.366555	0.0825066
14690	-2794.7	-2749.47	-45.2268	0.199593	0.315704	0.309426	0.175278	0.0715325	0.0895668	0.0785697	0.00703724	59.4771	16.7821	0.00572694	36.47	0.151946	0.0582489	0.395019	0.0272165	0.0730972	0.371984	0.0744349
14700	-2791.04	-2752.73	-38.3151	0.179641	0.325573	0.334445	0.160342	0.0435304	0.247391	0.0578393	0.0143089	53.2249	17.2095	0.00532889	33.9408	0.196452	0.0649586	0.341739	0.0234135	0.0881309	0.398748	0.083009
14710	-2795.63	-2755.11	-40.5235	0.180924	0.321397	0.327617	0.170062	0.0300224	0.762805	0.126572	0.0965499	57.5235	17.4345	0.00546605	34.6102	0.167824	0.0415399	0.407474	0.0833857	0.0599757	0.359511	0.0481142
14720	-2794.67	-2750.44	-44.2368	0.16661	0.343056	0.311777	0.178557	0.0235864	0.726621	0.0862774	0.062691	61.6698	18.2608	0.00546657	34.1918	0.146135	0.0506713	0.439896	0.0409785	0.0731597	0.339688	0.055606
14730	-2802.61	-2762.38	-40.2309	0.177082	0.33	0.317196	0.175722	0.0350864	0.607452	0.0893813	0.0542948	55.6123	17.04	0.00526366	37.9382	0.197802	0.0584875	0.444861	0.030086	0.0844448	0.310951	0.0711688
14740	-2798.77	-2753.09	-45.6814	0.179348	0.333961	0.323399	0.163292	0.0755272	0.552781	0.168882	0.0933546	59.9502	17.651	0.00515521	33.9963	0.179687	0.144816	0.360018	0.0396976	0.0584712	0.349692	0.0473058
14750	-2800.4	-2753.41	-46.9894	0.18131	0.32279	0.318588	0.177312	0.0303675	0.369292	0.0481482	0.0177808	66.4068	18.386	0.00550696	36.5065	0.150046	0.0891969	0.366345	0.103817	0.111285	0.250172	0.0791837
14760	-2791.33	-2751.33	-40.003	0.165357	0.332943	0.327116	0.174584	0.0585495	0.315432	0.0855277	0.0269782	55.5088	17.5913	0.00522671	34.0886	0.174725	0.0897502	0.379991	0.0830259	0.0767294	0.290828	0.0796749
14770	-2794.86	-2754.44	-40.4164	0.199306	0.317956	0.312392	0.170346	0.044497	0.607603	0.113398	0.0689008	55.1618	17.113	0.00581506	34.1373	0.172218	0.0432807	0.417611	0.0743266	0.0757222	0.337214	0.0518457
