Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	TL
12530	-5193.96	-5211.36	17.3941	0.00236923	0.00093607	0.00086884	0.00200319	0.00548328	6.41373e-05	0.00123065	0.00081316	0.10446	0.000301351	0.00221993	0.000216961	0.000670186	0.00111167	0.00324289	0.00199581	0.000246135	0.00134585	0.000215383	0.000319501	0.00106839	0.00154798	0.00163938	0.13437
12540	-5192.29	-5209.53	17.2459	0.00369455	0.00157681	0.0016987	0.00311585	0.00192319	1.35565e-05	0.0014863	0.000880759	0.117299	0.000144506	0.00245594	0.000202938	0.00104142	0.000974346	0.00441384	0.00229936	0.000135773	0.00121792	0.000298608	0.000346591	0.000707799	0.0015872	0.00167547	0.14919
12550	-5195.44	-5212.69	17.2516	0.00346493	0.00293158	0.00277442	0.00200833	0.00130134	8.80923e-06	0.00443119	0.00058926	0.112881	0.000208516	0.00164517	0.000107881	0.00139369	0.000497491	0.00447805	0.00269263	7.40037e-05	0.00124681	0.000771482	0.000434913	0.0013044	0.00160779	0.00177549	0.148629
12560	-5193.96	-5211.22	17.2574	0.00453363	0.00120044	0.00194751	0.00195533	0.00254612	9.68778e-06	0.00456908	0.00027725	0.114543	6.69288e-05	0.00115589	0.000158622	0.00167832	9.37467e-05	0.00325707	0.0015336	0.000155276	0.00121875	0.00126845	0.000930427	0.00122227	0.000839583	0.00288115	0.148042
12570	-5195.56	-5212.96	17.402	0.00155775	0.000780394	0.0035588	0.00136328	0.00263037	9.0791e-06	0.00218651	0.000432352	0.107691	0.000128228	0.00290796	9.86198e-05	0.000932106	0.000362598	0.00186348	0.000725015	0.000113546	0.000407411	0.000551592	0.00110809	0.00125689	0.00184411	0.00107	0.13358
12580	-5194.78	-5212.2	17.4157	0.00176838	0.0005269	0.00362697	0.00216036	0.00281523	1.72866e-05	0.00111261	0.000411781	0.103111	0.000236677	0.00423823	8.08771e-05	0.000839891	0.000381239	0.00218378	0.00176329	0.000414664	0.000392806	0.00130571	0.000604069	0.000863538	0.00187511	0.00148746	0.132217
12590	-5190.81	-5208.03	17.2229	0.0036983	0.000824073	0.00248666	0.000876437	0.00278795	4.69018e-05	0.0021387	0.000309486	0.118222	0.000258588	0.00310983	0.000372551	0.000573211	0.00045368	0.00289934	0.00339441	0.000428	0.000824169	0.000724981	0.00130307	0.00152707	0.00250421	0.00173117	0.151495
12600	-5196.2	-5213.46	17.2579	0.00486693	0.000863097	0.00301804	0.000411825	0.00296185	2.66888e-05	0.00180596	0.000994093	0.113187	0.000237938	0.00284049	8.49616e-05	0.000940201	0.00033832	0.00306821	0.000992662	0.00169775	0.00113751	0.00125086	0.000418403	0.00155547	0.00415448	0.00113721	0.14799
12610	-5195.47	-5212.73	17.2568	0.00440832	0.00229367	0.0031776	0.000702534	0.00218297	2.53716e-05	0.00264055	0.0016981	0.118017	0.000376769	0.00169594	0.000212534	0.000464453	0.000327966	0.0017079	0.00306734	0.000740516	0.000464151	0.00133607	0.000493194	0.000611036	0.000683758	0.000777265	0.148105
12620	-5194.14	-5211.53	17.3939	0.00306772	0.00225995	0.000868294	0.00126461	0.00314386	2.1854e-05	0.0025351	0.00107465	0.103105	0.000187031	0.00379673	0.00136272	0.000571617	0.000196972	0.00224134	0.00152994	0.00111962	0.00101884	0.00124523	0.000375573	0.000648895	0.00171126	0.00105121	0.134398
12630	-5198.6	-5215.96	17.357	0.0015762	0.00148856	0.000769651	0.00255469	0.00339553	4.69761e-05	0.0025702	0.000756693	0.103663	3.23335e-05	0.0021661	0.00180336	0.00212651	0.000328072	0.00237834	0.00286189	0.000722633	0.00105568	0.000921918	0.000300641	0.000366667	0.00484826	0.00134618	0.13808
12640	-5197.07	-5214.29	17.2198	0.0030328	0.00256881	0.0028003	0.00257337	0.00356718	0.000175871	0.00300744	0.00110469	0.113824	3.40927e-05	0.00295561	0.000405372	0.00102357	0.000601738	0.00120557	0.00145906	0.000313881	0.00161874	0.00125517	0.000634732	0.00097841	0.0045609	0.00210789	0.151809
12650	-5198.47	-5215.65	17.182	0.00581131	0.00281519	0.00163649	0.0023578	0.00231828	0.000567772	0.00400687	0.00105098	0.113824	2.26301e-05	0.00208745	0.000466296	0.000848098	0.000580614	0.0022713	0.00323833	0.00204593	0.000615404	0.00180426	0.000165233	0.00115011	0.00226323	0.00363837	0.155586
12660	-5193	-5210.14	17.1468	0.00453629	0.0027245	0.00114934	0.000935068	0.00325115	0.00117318	0.00225086	0.000301761	0.122211	5.37396e-05	0.0034955	0.000222416	0.00081863	0.000675126	0.00314476	0.00270094	0.00114563	0.00196188	0.000975208	0.000290321	0.000708924	0.00174422	0.0026367	0.159107
12670	-5194.36	-5211.53	17.169	0.00351013	0.000981546	0.00179796	0.00134479	0.00307478	0.00173812	0.00152916	0.000167183	0.122211	7.97967e-05	0.00174347	0.000477815	0.000855211	0.000548333	0.00220154	0.00324869	0.00120859	0.00224859	0.00104065	0.000409678	0.000951671	0.00286357	0.00265035	0.156883
12680	-5199.01	-5216.19	17.1763	0.00319933	0.0015784	0.00205445	0.00145846	0.00301995	0.000732768	0.00368784	0.000195861	0.118401	8.00151e-05	0.0025549	0.00148254	0.00212897	0.000351989	0.00236374	0.00178579	0.00118583	0.00318902	0.000706258	0.00143344	0.00165976	0.00163492	0.00126679	0.156152
12690	-5201.48	-5218.68	17.2013	0.00501008	0.00258817	0.00151025	0.000849535	0.0027893	0.000750595	0.0013961	5.98131e-05	0.115507	0.000117127	0.00161593	0.00212197	0.00434054	0.000508072	0.00357415	0.00158601	0.000730771	0.00104977	0.0025034	0.00122942	0.00148286	0.00090208	0.0014354	0.153658
12700	-5198.15	-5215.5	17.3531	0.00557118	0.00244552	0.00130692	0.000319274	0.00343422	0.00118324	0.0017474	9.02129e-05	0.100936	0.000105937	0.0020747	0.00114105	0.00166655	0.000575264	0.00198553	0.00335924	0.00137435	0.00130878	0.0023807	0.000434225	0.00119269	0.00247995	0.00136285	0.138476
12710	-5196.73	-5214.05	17.3139	0.00215311	0.000782174	0.00322756	0.00132644	0.00219398	0.000451984	0.00231672	0.000284314	0.111921	0.000351084	0.00108795	0.00141009	0.000681084	0.000364266	0.00222086	0.00136771	0.00174179	0.000424612	0.00252018	0.000532628	0.00131037	0.00213846	0.00158159	0.14239
12720	-5204.92	-5222.13	17.2018	0.00134887	0.000971476	0.00596456	0.00119045	0.00218412	0.000266719	0.00125166	0.000217579	0.11972	0.000239766	0.00175941	0.00108845	0.0025119	0.000820909	0.00199777	0.002148	0.00117322	0.00054861	0.00268845	0.00193613	0.00124674	0.00121909	0.00110918	0.153603
12730	-5194.88	-5212.26	17.3835	0.00235488	0.00140067	0.00226756	0.00139848	0.0019941	0.000392518	0.0014816	7.33223e-05	0.101087	0.000184107	0.00248416	0.000586111	0.00265617	0.00130706	0.0021602	0.00186274	0.000651564	0.00137598	0.00271521	0.00101313	0.00154544	0.00170163	0.00273832	0.135432
12740	-5189.11	-5206.5	17.391	0.00279083	0.00147776	0.00118132	0.00266772	0.00132694	0.000254233	0.00250746	0.000155923	0.105236	0.000115493	0.00195524	0.000271256	0.00160622	0.0007871	0.00216333	0.00148541	0.00111808	0.000978021	0.00167458	0.000702595	0.00132453	0.00133452	0.00156967	0.134685
12750	-5194.03	-5211.3	17.2785	0.00479269	0.00149341	0.000458029	0.000962821	0.0019735	0.000276291	0.0042274	0.000177247	0.108006	0.000244813	0.00371378	0.000199602	0.00040958	0.000736582	0.00379539	0.00339119	0.00147752	0.000618592	0.00276627	0.000354311	0.00141789	0.00159711	0.00284186	0.145932
12760	-5191.84	-5209.01	17.1676	0.0035149	0.00218505	0.00187969	0.0017403	0.00387677	0.000206778	0.0026795	0.000154746	0.122597	0.000634418	0.00293258	0.000240803	0.00153924	0.000394407	0.00299889	0.00139251	0.000989214	0.000414568	0.0013712	0.000255714	0.00173122	0.00181894	0.00147782	0.157027
12770	-5191.75	-5209.19	17.4364	0.00268375	0.00191271	0.00219454	0.00207364	0.0030068	0.000130342	0.0034375	0.000113795	0.0977347	0.000143538	0.00131661	0.000171348	0.00155632	0.00163427	0.00173082	0.00192581	0.000769378	0.000707204	0.00132643	0.000308815	0.000543117	0.0022323	0.00249432	0.130148
12780	-5195.26	-5212.53	17.264	0.00519478	0.0017583	0.000689798	0.00259173	0.00385511	0.000177484	0.00543501	7.63579e-05	0.104884	5.74155e-05	0.00255807	0.000262963	0.00128783	0.00198674	0.00308505	0.0031516	0.00116143	0.000693917	0.00190139	0.000853564	0.00133955	0.00298181	0.00140226	0.147387
12790	-5195.97	-5213.27	17.2933	0.00492853	0.00353281	0.00165722	0.00137388	0.00331148	2.55208e-05	0.00279307	5.8624e-05	0.10365	3.85449e-05	0.00201066	0.00067422	0.00153405	0.00107553	0.00238686	0.00316393	0.000684304	0.00354777	0.00283807	0.00023967	0.00115989	0.00163252	0.00213623	0.144453
12800	-5197.95	-5215.26	17.3134	0.00638419	0.000350654	0.00231078	0.00177078	0.00265387	8.19945e-06	0.00196995	0.000183988	0.10365	0.00012572	0.00186604	0.00102813	0.00131687	0.00223762	0.00338061	0.00387257	0.000474759	0.00304002	0.00127911	0.000796762	0.000791376	0.00170342	0.00125226	0.142447
12810	-5189.71	-5207.01	17.305	0.0055452	0.000497968	0.00109589	0.000792368	0.00166284	3.59779e-05	0.0025741	0.000443966	0.110182	0.000113949	0.00174324	0.000208107	0.00114893	0.00138096	0.00280066	0.00236436	0.000494904	0.0015585	0.00246255	0.000347401	0.00109642	0.00192945	0.00280195	0.143282
12820	-5198.31	-5215.56	17.2559	0.00688348	0.000751604	0.00119261	0.00324929	0.00163709	0.000140335	0.00261675	0.000427116	0.110182	0.000562885	0.001679	0.000177856	0.00125047	0.00108714	0.00330244	0.00309952	0.000465322	0.000747187	0.00301089	0.000252881	0.000693032	0.00174056	0.00304462	0.148194
12830	-5191.08	-5208.31	17.2255	0.00428875	0.000782109	0.00113383	0.00103588	0.00275526	0.000455745	0.00295336	0.000403632	0.119447	0.000369427	0.00122504	0.000240353	0.00131257	0.000590534	0.00186305	0.00244597	0.000908623	0.000883477	0.00106539	0.000159256	0.00117224	0.00184814	0.00389437	0.151234
12840	-5194.68	-5211.91	17.2293	0.00351973	0.00163108	0.00240397	0.000999667	0.00379368	0.00052203	0.00345969	0.0010602	0.114296	0.00019387	0.00206074	0.000354464	0.000601495	0.000512476	0.00306805	0.00155212	0.00123935	0.00210956	0.00106732	0.000573277	0.00113321	0.00350965	0.001194	0.150856
12850	-5191.95	-5209.29	17.3405	0.00361808	0.0010645	0.00123984	0.00120989	0.00255293	0.000357093	0.00162651	0.00020776	0.106003	0.000866005	0.00164624	0.000263795	0.00057493	0.000693674	0.0043455	0.00209208	0.00111562	0.00110309	0.00187141	0.000844626	0.00234974	0.00274892	0.00133586	0.139731
12860	-5200.74	-5217.97	17.2332	0.00455246	0.00180596	0.000985401	0.00233613	0.00482331	0.000488569	0.00215336	0.000220017	0.105311	0.000424023	0.00305397	9.81679e-05	0.00174742	0.00073259	0.00256407	0.00260014	0.00034154	0.00346339	0.00250733	0.000977343	0.00327752	0.00363256	0.00237302	0.150469
12870	-5206.55	-5224.02	17.4707	0.0036125	0.00159461	0.000387665	0.00226292	0.00718827	0.00046127	0.00346067	0.000170296	0.0861902	0.000585245	0.00241272	5.04211e-05	0.00205993	0.000639168	0.00296437	0.00196495	0.000704059	0.00181598	0.00241536	0.00092018	0.00229279	0.000918679	0.00164073	0.126713
12880	-5191.9	-5209.22	17.3149	0.0037368	0.00146635	0.000895255	0.0018329	0.00395249	0.000337593	0.00186911	0.0002593	0.108021	0.00043384	0.00263882	0.000102572	0.00156831	0.000770301	0.00128053	0.00150148	0.000783694	0.00157504	0.00136776	0.00162908	0.000918716	0.00202335	0.00333494	0.142299
12890	-5191.07	-5208.45	17.3757	0.00315639	0.00190443	0.000505914	0.0010288	0.00420379	0.000395346	0.00159042	9.98819e-05	0.102494	0.000348114	0.0027911	0.000235552	0.00112044	0.000565636	0.00303667	0.00365078	0.00115524	0.00125067	0.000883741	0.000495386	0.00128352	0.00270658	0.00130971	0.136212
12900	-5195.42	-5212.8	17.3789	0.00338418	0.00208007	0.000840944	0.000594111	0.00393454	0.000292376	0.00227628	4.53985e-05	0.100799	0.00106435	0.00307542	0.000397166	0.0010444	0.000512456	0.00149269	0.00269758	0.00163606	0.00118822	0.00228643	0.00059594	0.00242588	0.0017843	0.00144512	0.135893
12910	-5192.75	-5210.06	17.316	0.00333249	0.00043996	0.00140946	0.00209563	0.00215939	0.000354851	0.00248901	4.03938e-05	0.109272	0.0011062	0.00237734	0.000517696	0.000962723	0.000607684	0.00211621	0.00173635	0.00168461	0.00199595	0.00139871	0.000373736	0.00128486	0.00290926	0.00151678	0.142181
12920	-5197.18	-5214.41	17.228	0.00213116	0.00303082	0.00141944	0.00216852	0.00200803	0.000243929	0.000928632	0.000115194	0.118497	0.000497356	0.00169742	0.000349019	0.000363069	0.0010722	0.00173447	0.00190586	0.00112004	0.00306963	0.00301521	0.00128449	0.000564348	0.00224941	0.00151604	0.150981
12930	-5192.43	-5209.69	17.2627	0.00621615	0.00208855	0.000345224	0.00137756	0.00170838	0.000197369	0.00304501	0.000134954	0.115205	0.00053596	0.00241676	0.000102025	0.000732339	0.000949466	0.00114874	0.00167748	0.00174272	0.00121047	0.0013129	0.000995647	0.0014476	0.00196662	0.000955371	0.147512
12940	-5195.6	-5212.86	17.263	0.00483295	0.00172375	0.000527276	0.00112085	0.00273032	0.00027337	0.00298698	0.000153403	0.115205	0.000285954	0.00137781	3.93019e-05	0.00106297	0.000759501	0.000582919	0.00354491	0.0016561	0.00208557	0.00196868	0.000808707	0.00209397	0.000708988	0.000955371	0.147484
12950	-5194.44	-5211.62	17.1837	0.00458578	0.00124435	0.000140731	0.00110456	0.00334869	0.000128978	0.00213519	7.43413e-05	0.118565	0.000378813	0.00370033	6.45089e-05	0.00138664	0.00100092	0.00407888	0.00298607	0.000521105	0.00111421	0.00418192	0.000617005	0.00164307	0.00155381	0.000857877	0.155413
12960	-5194.84	-5212.13	17.2951	0.00293759	0.0021881	0.000186807	0.0019527	0.00311391	0.000677259	0.00319867	2.90187e-05	0.108279	0.000183952	0.00228646	2.69641e-05	0.0017182	0.00115179	0.0040201	0.000774598	0.000190414	0.00118479	0.00283679	0.000413786	0.00163125	0.00324759	0.00204541	0.144275
12970	-5195.23	-5212.72	17.4896	0.00320861	0.00291233	0.000264225	0.00136167	0.00298678	0.000376021	0.00112664	4.30808e-05	0.0943744	0.000594432	0.00260527	0.000217146	0.00110139	0.00122037	0.00305013	0.00124254	0.000136017	0.000355695	0.00230098	0.000245756	0.00118005	0.00248246	0.00143512	0.124821
12980	-5194.2	-5211.47	17.27	0.00330468	0.00115646	0.000380582	0.000742547	0.00211607	0.0010736	0.00250197	6.58061e-05	0.115691	0.000515357	0.00385127	0.000484927	0.00101942	0.000662312	0.00278435	0.000647323	0.000358819	0.000984094	0.001873	0.000117925	0.000717982	0.0029544	0.00277549	0.14678
12990	-5190.45	-5207.67	17.222	0.00535511	0.00175283	0.000586684	0.00186336	0.0028874	0.000478549	0.00338868	0.000125291	0.116402	0.000193208	0.00300204	0.000420112	0.000952929	0.00120643	0.00199887	0.00149785	0.00046758	0.000830337	0.00168641	8.91507e-05	0.00153087	0.00261071	0.00225962	0.151586
13000	-5197.71	-5214.91	17.199	0.00204779	0.00143805	0.00139952	0.00250292	0.00327547	0.00051471	0.00158088	7.92021e-05	0.115298	0.000165174	0.00203934	0.000742275	0.000803902	0.00212283	0.00485741	0.00457643	0.000949341	0.000899837	0.00176539	0.000258366	0.00211351	0.0036266	0.000823211	0.15388
13010	-5201.36	-5218.6	17.2415	0.00168446	0.00173196	0.00286611	0.00143974	0.00421094	0.00171533	0.0019872	0.000177786	0.115298	0.000240926	0.00134776	0.00160481	0.00120959	0.00158559	0.0017186	0.00174802	0.000927369	0.00118248	0.0012095	8.68241e-05	0.000469778	0.00429121	0.000900342	0.149634
13020	-5193.26	-5210.54	17.2796	0.003209	0.00203068	0.00172878	0.00123107	0.00181686	0.000862757	0.0016243	0.000262332	0.116578	0.000225893	0.00233337	0.000803658	0.000980213	0.00097188	0.00223798	0.00252691	0.00100732	0.000775932	0.00216776	6.5679e-05	0.00019294	0.00159041	0.000605138	0.145829
13030	-5194.36	-5211.71	17.3532	0.0025418	0.00180461	0.000939356	0.00178886	0.00252091	0.000618701	0.00151343	0.000198542	0.109196	0.000176596	0.00073543	0.000877587	0.000642523	0.00292408	0.00256022	0.00248944	0.000713359	0.0011573	0.000911695	3.41549e-05	0.000795432	0.00208286	0.00124005	0.138463
13040	-5194.66	-5211.99	17.3292	0.00283799	0.000691486	0.000997384	0.000720411	0.00315183	0.000772285	0.00324252	0.000239199	0.108147	0.000242455	0.00168387	0.000551431	0.000686435	0.00163794	0.0031971	0.00173044	0.00135925	0.00205008	0.00233004	3.31783e-05	0.00159924	0.00137657	0.00158526	0.140863
13050	-5198.5	-5215.67	17.1636	0.00485648	0.00222612	0.000471155	0.000194044	0.00230821	0.000659517	0.0042481	0.000158038	0.12102	0.000901313	0.00319936	0.000442377	0.00107865	0.000891199	0.00359602	0.00235068	0.000812423	0.00175358	0.00152592	2.27839e-05	0.00101807	0.00181407	0.00187481	0.157423
13060	-5195.53	-5212.82	17.2941	0.00566813	0.000841571	0.00187036	0.000989104	0.00365517	0.000553717	0.00365088	0.000189992	0.108323	0.00064148	0.00200332	0.000252172	0.000974633	0.00107261	0.00158756	0.00187117	0.00089929	0.000878271	0.000927063	4.26264e-05	0.00278866	0.00320818	0.00148357	0.144373
13070	-5198.47	-5215.63	17.1561	0.00554405	0.00124442	0.00082414	0.00182401	0.00400785	0.000212607	0.00211898	0.000885767	0.116295	0.000908659	0.001706	0.000480454	0.00200337	0.00236711	0.00359506	0.00271416	0.0007521	0.00081831	0.00264971	0.000131541	0.00238177	0.00286741	0.00183919	0.158172
13080	-5193.54	-5210.77	17.2289	0.00445345	0.00217036	0.00111573	0.00152162	0.00388735	0.000565797	0.00190894	0.000427119	0.111708	0.0010698	0.00222265	0.000122606	0.00117204	0.000653388	0.00333946	0.00305292	0.00136833	0.000731249	0.00208484	0.000871112	0.0011141	0.00325226	0.00208104	0.150894
13090	-5200.66	-5217.87	17.2067	0.00507862	0.00200365	0.00202405	0.00316339	0.00394384	0.000952778	0.00219403	0.000502474	0.108404	0.000710756	0.00292459	6.00394e-05	0.00153774	0.0013587	0.00418057	0.00284092	0.00287095	0.00120219	0.00154581	0.000935463	0.00155231	0.00107087	0.00205944	0.153117
13100	-5194.16	-5211.48	17.3242	0.0025028	0.0016267	0.00101553	0.00107107	0.00260007	0.000211963	0.00485176	0.000181611	0.106722	0.00116838	0.00239775	8.32382e-05	0.00178484	0.00118988	0.00212097	0.00263523	0.000673705	0.00176573	0.000383876	0.000580802	0.001578	0.00186886	0.00234733	0.141362
13110	-5194.36	-5211.72	17.368	0.00222598	0.000618474	0.000742317	0.00176578	0.00356277	0.000289351	0.00251823	0.000272299	0.103322	0.00062457	0.00261923	2.19764e-05	0.00133028	0.00324769	0.00292595	0.00243783	0.000297576	0.00205317	0.000830164	0.000289289	0.00094662	0.00127195	0.00277121	0.136985
13120	-5190.52	-5207.73	17.2031	0.00553276	0.00117264	0.000786172	0.00185695	0.00291103	0.000203421	0.00237979	0.000335072	0.118813	0.00045252	0.0037561	6.85032e-05	0.00123148	0.000594903	0.00178346	0.00169935	0.000359921	0.00103356	0.00145776	0.000303093	0.00140812	0.00155219	0.00378428	0.153476
13130	-5195.02	-5212.26	17.2454	0.00243266	0.000920277	0.000975166	0.000919409	0.00248963	0.000521087	0.00124551	0.000544333	0.116098	0.000128286	0.00278143	0.000107653	0.00165546	0.00203415	0.00329927	0.00208145	0.000603064	0.00411989	0.00119115	0.00046049	0.00167835	0.0010975	0.00185659	0.149241
13140	-5193.32	-5210.6	17.2764	0.00330393	0.000555759	0.000657542	0.0015599	0.0043175	0.000204967	0.00132535	0.00204174	0.11347	8.06835e-05	0.00197653	1.86523e-05	0.00132451	0.000602794	0.00307998	0.00228373	0.000690659	0.00206161	0.0014296	0.000152198	0.000433481	0.00215822	0.00241466	0.146144
13150	-5194.36	-5211.67	17.3102	0.00364508	0.00106136	0.000644537	0.000597766	0.004651	0.000120253	0.00139107	0.00116139	0.11347	7.36705e-05	0.00125013	1.79888e-05	0.00076119	0.000798338	0.00133392	0.00117018	0.00125499	0.00064268	0.000854682	0.000131864	0.0013071	0.00478029	0.00164831	0.142767
13160	-5188.24	-5205.46	17.2216	0.00340687	0.00193302	0.000934541	0.00114547	0.00245258	6.85806e-06	0.00127994	0.00028229	0.122488	0.000447067	0.00333603	6.99969e-06	0.0016323	0.000758398	0.00213781	0.00151886	0.00109516	0.000560163	0.00108872	0.000166578	0.00134375	0.00167458	0.00192391	0.15162
13170	-5189.69	-5206.92	17.2358	0.00483065	0.00135649	0.000838404	0.00120201	0.00254205	7.68162e-06	0.00399355	0.000182837	0.115867	0.000196214	0.00247944	6.29034e-06	0.000768606	0.00137735	0.0029828	0.00236052	0.000275646	0.00168566	0.000719162	7.52208e-05	0.0013036	0.0013945	0.00375853	0.150204
13180	-5189.16	-5206.66	17.5022	0.00323457	0.00161879	0.000648113	0.0022815	0.00259018	2.90361e-05	0.00239672	0.000165411	0.0948646	9.80377e-05	0.00209605	1.72249e-05	0.000939406	0.00100733	0.00179893	0.00312449	0.0003513	0.00117588	0.000658608	0.000929994	0.000732425	0.00174083	0.0010677	0.123567
13190	-5193.21	-5210.58	17.37	0.00230344	0.000793135	0.000664146	0.00194448	0.00222598	2.82729e-05	0.00257528	0.00040117	0.103721	5.08004e-05	0.00252472	2.29442e-05	0.000844675	0.00128263	0.0013697	0.00469238	0.00110887	0.00146268	0.00076174	0.00139127	0.00223734	0.00249402	0.00188646	0.136787
13200	-5196.69	-5213.93	17.2427	0.00333494	0.00108255	0.00245755	0.00151124	0.00108279	3.95637e-05	0.00179662	0.000380213	0.114923	7.89428e-05	0.00299181	6.87129e-05	0.000396769	0.000603247	0.00151602	0.00273714	0.00200768	0.0014023	0.00073724	0.00115634	0.00338137	0.00305874	0.0027722	0.149517
