Iteration	Posterior	Likelihood	Prior	dp	glr[1]	glr[2]	csf[1]	csf[2]	csf[3]
18820	-47.2407	-51.1771	3.9364	0.0399829	0.248026	0.0784414	0.856875	0.141822	0.00130297
18830	-45.6786	-49.6102	3.93153	0.0584563	0.181456	0.127025	0.621331	0.260367	0.118302
18840	-61.4248	-65.0607	3.63591	0.0490979	0.294676	0.0527261	0.43921	0.506457	0.0543326
18850	-69.7685	-73.3243	3.55576	0.0921161	0.205812	0.106586	0.524456	0.172323	0.303222
18860	-47.9183	-51.797	3.87878	0.162111	0.162458	0.0476433	0.371732	0.460248	0.16802
18870	-48.1998	-50.7403	2.5405	0.224066	0.200765	0.0812084	0.546113	0.384453	0.0694336
18880	-57.908	-60.7697	2.86169	0.123265	0.222236	0.12842	0.393921	0.430924	0.175155
18890	-61.629	-65.378	3.74897	0.119513	0.162102	0.103578	0.768203	0.200571	0.0312256
18900	-63.7862	-66.8712	3.08492	0.120752	0.21417	0.116676	0.701343	0.0385784	0.260079
18910	-57.0052	-61.2829	4.27775	0.0609472	0.171263	0.100105	0.521563	0.339521	0.138916
18920	-68.0579	-70.3291	2.2712	0.194264	0.229264	0.109442	0.780429	0.164421	0.0551497
18930	-67.3421	-67.2603	-0.0817734	0.336025	0.216982	0.215261	0.71531	0.0381825	0.246508
18940	-72.9366	-75.8664	2.92976	0.106084	0.237029	0.124001	0.778756	0.13455	0.0866943
18950	-57.1083	-60.1353	3.02699	0.1979	0.215267	0.044225	0.446838	0.511036	0.0421261
18960	-47.3564	-50.801	3.44464	0.140803	0.151422	0.123402	0.970234	0.00379726	0.0259686
18970	-49.9066	-53.6485	3.74185	0.167664	0.153354	0.0648872	0.36274	0.604072	0.033188
18980	-57.7736	-62.4634	4.68976	0.0750036	0.158273	0.0578377	0.543707	0.349739	0.106554
18990	-57.2794	-61.9097	4.63031	0.0358341	0.183244	0.077981	0.403374	0.172595	0.424031
19000	-61.6836	-65.5338	3.8502	0.0621068	0.206998	0.105966	0.630295	0.235013	0.134692
19010	-68.3672	-71.1043	2.73709	0.276466	0.109678	0.100238	0.323155	0.129986	0.546859
19020	-55.1155	-55.9849	0.869405	0.398001	0.134523	0.140625	0.202716	0.640459	0.156825
19030	-51.5583	-56.2254	4.66706	0.141655	0.0904736	0.0612559	0.309468	0.476622	0.21391
19040	-75.7808	-73.1181	-2.66263	0.823593	0.082392	0.120369	0.440693	0.122618	0.436689
19050	-62.2929	-64.9963	2.70344	0.130571	0.205983	0.153193	0.852131	0.00875732	0.139112
19060	-55.579	-58.5761	2.99717	0.167058	0.158887	0.134428	0.765673	0.0666831	0.167644
19070	-54.2813	-58.3466	4.06533	0.122403	0.163285	0.0678689	0.472398	0.498093	0.0295097
19080	-67.1355	-69.5751	2.43954	0.129604	0.140914	0.245618	0.522481	0.458695	0.0188242
19090	-77.8907	-80.8648	2.97416	0.104489	0.116999	0.241187	0.32492	0.494775	0.180305
19100	-53.009	-56.7803	3.77135	0.112208	0.203279	0.0674676	0.313901	0.114801	0.571299
19110	-56.4264	-60.331	3.90453	0.192472	0.121225	0.0559394	0.834033	0.11463	0.0513367
19120	-66.807	-71.6999	4.89292	0.0284759	0.155447	0.0868757	0.581397	0.251965	0.166639
19130	-49.6245	-54.6952	5.07066	0.0392294	0.129795	0.0840004	0.575311	0.3034	0.121288
19140	-38.0726	-43.2128	5.14022	0.0505753	0.0986518	0.0968414	0.266424	0.470245	0.263332
19150	-58.5663	-61.0888	2.52251	0.187115	0.177682	0.143043	0.544405	0.358677	0.0969178
19160	-63.3556	-65.6001	2.24449	0.170166	0.307259	0.0582172	0.526531	0.0774559	0.396013
19170	-59.4023	-62.2426	2.84029	0.0670086	0.292244	0.116808	0.848936	0.139355	0.0117083
19180	-53.0052	-56.9823	3.9771	0.0784389	0.226647	0.057294	0.7864	0.203897	0.00970277
19190	-51.2525	-56.2042	4.95172	0.0297649	0.175422	0.0597318	0.761324	0.16423	0.0744456
19200	-52.749	-57.1757	4.42672	0.138378	0.111489	0.0675521	0.605702	0.0220305	0.372268
19210	-44.1969	-47.7753	3.57838	0.135054	0.116203	0.150996	0.0102596	0.490106	0.499634
19220	-55.6133	-58.9586	3.34526	0.150067	0.174409	0.101088	0.805778	0.123019	0.0712032
19230	-69.2537	-73.286	4.03228	0.104463	0.188482	0.0639165	0.688235	0.188737	0.123028
19240	-60.4324	-64.0269	3.59455	0.0512102	0.252186	0.0972387	0.84467	0.00286325	0.152467
19250	-68.5772	-71.9246	3.34745	0.113594	0.185076	0.126676	0.420732	0.161829	0.417439
19260	-62.3506	-66.7016	4.351	0.0427798	0.186837	0.0953738	0.374531	0.371611	0.253858
19270	-65.564	-68.8894	3.3254	0.137899	0.109388	0.180263	0.320768	0.557062	0.12217
19280	-50.6785	-54.8697	4.19122	0.0390377	0.177671	0.12426	0.364268	0.215438	0.420294
19290	-51.5085	-56.023	4.51449	0.00747945	0.159593	0.141569	0.18942	0.654828	0.155752
19300	-59.0326	-63.6371	4.6045	0.00902607	0.185039	0.105576	0.56536	0.240021	0.194619
19310	-56.9281	-61.2237	4.2956	0.0189203	0.195127	0.116483	0.599058	0.0437654	0.357176
19320	-59.4531	-63.4233	3.97018	0.0450761	0.221031	0.0969652	0.665613	0.0655179	0.268869
19330	-44.3111	-49.8146	5.50352	0.0283768	0.125187	0.056174	0.0397495	0.303123	0.657128
19340	-62.0046	-66.695	4.69046	0.0630957	0.102682	0.125266	0.477338	0.506977	0.0156851
19350	-51.6325	-56.3635	4.73091	0.136316	0.11544	0.0352435	0.512924	0.317816	0.16926
19360	-65.0006	-68.3701	3.36948	0.0991916	0.226124	0.0978266	0.849242	0.133092	0.0176653
19370	-52.1106	-56.4235	4.31288	0.0450884	0.169392	0.114322	0.825232	0.157109	0.0176594
19380	-57.0662	-59.4238	2.3576	0.234661	0.163412	0.126256	0.612466	0.0775991	0.309935
19390	-77.7915	-81.2819	3.4904	0.0639239	0.22357	0.123556	0.278159	0.192824	0.529017
19400	-55.9694	-60.2468	4.27743	0.0949376	0.165737	0.0716726	0.353909	0.365561	0.280529
19410	-61.6833	-63.1783	1.49499	0.471179	0.0628049	0.0766074	0.51095	0.317472	0.171578
19420	-66.7073	-67.3283	0.621019	0.365812	0.268726	0.0634507	0.43871	0.315374	0.245916
19430	-48.6181	-51.8618	3.24366	0.222114	0.117694	0.0959162	0.627339	0.205326	0.167335
19440	-52.0817	-55.1647	3.08293	0.179912	0.18324	0.0886455	0.513665	0.185465	0.30087
19450	-63.1212	-66.0991	2.97791	0.137126	0.244947	0.0802265	0.313868	0.642818	0.0433142
19460	-60.5513	-62.7376	2.18628	0.227458	0.182907	0.131097	0.518615	0.0544412	0.426944
19470	-52.2483	-55.3776	3.12936	0.240176	0.0939581	0.113021	0.261127	0.675748	0.0631249
19480	-51.8863	-55.1362	3.24986	0.209125	0.120565	0.105414	0.713928	0.262474	0.0235976
19490	-41.5844	-46.3933	4.80889	0.083086	0.140466	0.055649	0.196944	0.564092	0.238964
19500	-59.6105	-63.7976	4.18709	0.0162761	0.185103	0.140003	0.288295	0.251538	0.460167
19510	-61.8476	-65.3962	3.54863	0.102313	0.164622	0.138293	0.452968	0.449877	0.0971553
19520	-65.4909	-68.4349	2.94398	0.107617	0.249265	0.108811	0.389441	0.459652	0.150907
19530	-46.7013	-52.2551	5.55376	0.0552975	0.099053	0.0503639	0.307134	0.537626	0.15524
19540	-61.0162	-64.4438	3.42768	0.0429326	0.207593	0.166796	0.0759842	0.486108	0.437907
19550	-52.6116	-55.9178	3.30617	0.157193	0.105514	0.166767	0.0615071	0.645912	0.292581
19560	-53.2547	-57.879	4.62432	0.0629835	0.145934	0.0887409	0.386203	0.122096	0.491701
19570	-42.2057	-46.4992	4.29346	0.161423	0.110338	0.0589834	0.180375	0.423543	0.396082
19580	-58.5823	-61.7586	3.17629	0.0995668	0.200192	0.142703	0.334048	0.361788	0.304163
19590	-42.0248	-46.6237	4.59885	0.0297499	0.184128	0.0863275	0.31589	0.122206	0.561904
19600	-49.7041	-53.9968	4.29262	0.0422742	0.161523	0.12703	0.324131	0.517329	0.15854
19610	-44.6968	-50.4326	5.73587	0.0383285	0.0667722	0.0814022	0.577735	0.106005	0.316259
19620	-44.2881	-49.1588	4.87074	0.0409666	0.118313	0.113736	0.595344	0.12501	0.279646
19630	-41.3969	-46.4067	5.0098	0.013744	0.173695	0.0716717	0.0661372	0.493406	0.440456
19640	-45.9986	-51.1147	5.1161	0.0545852	0.0760422	0.117853	0.329947	0.472738	0.197315
19650	-63.3868	-68.3226	4.93581	0.0529377	0.13527	0.0783019	0.243821	0.735582	0.0205971
19660	-44.3638	-50.2029	5.83912	0.0324913	0.0884668	0.0552204	0.426935	0.0728275	0.500238
19670	-63.9281	-67.6986	3.77053	0.0708199	0.182331	0.129887	0.654833	0.286558	0.0586096
19680	-61.9565	-66.1838	4.2273	0.0173247	0.202478	0.117557	0.47827	0.19756	0.32417
19690	-42.3046	-47.0524	4.74779	0.018938	0.201919	0.0644542	0.417685	0.260367	0.321948
19700	-52.9975	-58.277	5.27951	0.0293065	0.14292	0.0599129	0.664621	0.00886985	0.326509
19710	-43.7756	-49.3702	5.59454	0.029938	0.0804623	0.0902355	0.171454	0.0589961	0.76955
19720	-59.0419	-63.6167	4.57481	0.0237075	0.142735	0.136167	0.0204559	0.559279	0.420265
19730	-43.5616	-47.1749	3.6133	0.103846	0.166681	0.128234	0.267936	0.198541	0.533523
19740	-54.3156	-58.8891	4.57355	0.0260335	0.160598	0.116104	0.494167	0.24522	0.260613
19750	-41.1789	-46.6517	5.47285	0.0189065	0.142348	0.0515509	0.0452134	0.473055	0.481732
19760	-45.925	-51.0073	5.08225	0.0249346	0.159633	0.0672974	0.296809	0.265062	0.438129
19770	-53.5523	-57.1966	3.64427	0.127695	0.153297	0.11467	0.655718	0.132757	0.211525
19780	-44.9291	-49.1594	4.23026	0.0822214	0.178498	0.0763448	0.487856	0.207455	0.304689
19790	-45.6523	-51.1159	5.46357	0.0352817	0.0969932	0.0814586	0.31009	0.37053	0.31938
19800	-50.2637	-54.4641	4.20032	0.0692785	0.181592	0.089187	0.177006	0.159576	0.663418
19810	-49.7515	-54.4374	4.68592	0.0831001	0.13428	0.0741188	0.502579	0.163558	0.333863
19820	-42.3162	-46.776	4.45972	0.151318	0.0768917	0.0859086	0.543603	0.152414	0.303984
19830	-43.616	-46.4958	2.87983	0.308411	0.0997834	0.0639124	0.679224	0.143681	0.177095
19840	-51.2963	-55.5948	4.29854	0.0350709	0.139931	0.155235	0.504613	0.086999	0.408388
19850	-41.419	-46.8463	5.42733	0.0149068	0.149356	0.0530948	0.108849	0.36491	0.526241
19860	-54.0613	-57.4989	3.43764	0.0772935	0.219484	0.119548	0.590005	0.198064	0.211931
19870	-55.5946	-60.7862	5.19152	0.0818386	0.0788024	0.0802972	0.330772	0.423237	0.24599
19880	-64.9939	-70.0357	5.04185	0.119411	0.0886557	0.0478389	0.0487415	0.493225	0.458034
19890	-54.4358	-55.6529	1.21713	0.295883	0.205338	0.137157	0.481209	0.435366	0.0834251
19900	-49.8631	-54.3011	4.43798	0.167055	0.0637169	0.0855201	0.506245	0.260922	0.232833
19910	-59.3105	-63.8876	4.57713	0.115519	0.0904557	0.0964023	0.119524	0.471961	0.408515
19920	-45.5749	-49.1317	3.55681	0.163117	0.133961	0.107332	0.508813	0.218078	0.273109
19930	-50.519	-54.8195	4.30047	0.0729343	0.150197	0.106912	0.327576	0.117338	0.555086
19940	-54.2031	-57.8065	3.60333	0.0497571	0.287846	0.0621544	0.428925	0.23917	0.331905
19950	-59.3091	-63.5148	4.20576	0.0816555	0.16856	0.0892989	0.0846918	0.568433	0.346875
19960	-47.9126	-51.6141	3.70149	0.177504	0.141377	0.0710601	0.534792	0.140058	0.32515
19970	-49.3189	-53.481	4.16212	0.102679	0.173674	0.0675252	0.621042	0.316479	0.062479
19980	-64.2602	-68.6216	4.36138	0.0720565	0.116783	0.135112	0.0431411	0.430835	0.526024
19990	-46.7168	-51.9296	5.21288	0.0429512	0.110027	0.0858241	0.510694	0.096195	0.393111
20000	-45.1182	-49.4517	4.33344	0.0505687	0.160755	0.115422	0.42066	0.503946	0.0753939
20010	-45.9419	-51.6986	5.75673	0.0278863	0.0844684	0.072063	0.434746	0.0505036	0.51475
20020	-48.1307	-51.8365	3.70577	0.0410338	0.225374	0.123105	0.303726	0.358501	0.337773
20030	-47.2	-51.9894	4.78932	0.0684534	0.105799	0.106906	0.475193	0.345314	0.179493
20040	-53.4108	-57.3157	3.90488	0.0142858	0.247617	0.107699	0.618513	0.257451	0.124036
20050	-43.1482	-48.5533	5.40511	0.0706845	0.0995075	0.0493876	0.207864	0.220244	0.571892
20060	-71.49	-74.3478	2.85784	0.125322	0.230403	0.118582	0.832582	0.0929638	0.0744543
20070	-64.1197	-67.6758	3.55605	0.0376247	0.24993	0.11693	0.5091	0.3095	0.1814
20080	-52.9144	-55.4098	2.49536	0.181956	0.232141	0.0964574	0.0113623	0.340476	0.648162
20090	-57.2132	-59.0079	1.79477	0.332008	0.113677	0.134929	0.373527	0.499952	0.126521
20100	-52.4067	-57.0486	4.64196	0.130677	0.117934	0.0472829	0.520674	0.447882	0.0314435
20110	-51.8252	-55.8937	4.06851	0.0701198	0.188289	0.0948311	0.366877	0.347788	0.285336
20120	-66.2702	-68.7795	2.50929	0.177315	0.251083	0.0807638	0.613059	0.28678	0.100162
20130	-63.4485	-66.4408	2.99223	0.152455	0.187945	0.120468	0.116164	0.423612	0.460224
20140	-52.3736	-56.3008	3.92716	0.0648024	0.153326	0.149246	0.347554	0.633171	0.0192757
20150	-58.1656	-63.0283	4.86269	0.0242236	0.187855	0.0617422	0.507666	0.0921556	0.400179
20160	-48.3834	-53.4008	5.01732	0.0333035	0.131203	0.0938512	0.74948	0.0394211	0.211098
20170	-55.9555	-59.6788	3.72338	0.0558005	0.23792	0.0940319	0.388579	0.0644938	0.546927
20180	-40.9126	-45.5754	4.66278	0.107272	0.103098	0.0834432	0.229207	0.654169	0.116624
20190	-51.9098	-56.1038	4.19395	0.0923437	0.181206	0.0671454	0.541694	0.360677	0.0976286
20200	-68.5726	-70.6553	2.0827	0.245547	0.215903	0.0903708	0.307789	0.580205	0.112006
20210	-56.9423	-59.5333	2.59098	0.255253	0.148846	0.0968932	0.367927	0.614646	0.017427
20220	-62.2875	-65.1064	2.81882	0.0510199	0.217721	0.209467	0.590433	0.112386	0.297181
20230	-53.8232	-58.5472	4.72397	0.0734695	0.137778	0.0764454	0.071246	0.271864	0.65689
20240	-58.5977	-61.1694	2.57172	0.220619	0.159372	0.122927	0.199897	0.290604	0.509499
20250	-50.8497	-55.0402	4.1905	0.0399909	0.194169	0.10688	0.0282982	0.37316	0.598542
20260	-54.8796	-59.0601	4.18052	0.132957	0.0974637	0.111617	0.61269	0.372586	0.014723
20270	-59.1887	-61.8043	2.61555	0.139151	0.279673	0.0797113	0.703889	0.00745093	0.28866
20280	-62.0516	-65.659	3.60737	0.0566894	0.119831	0.222833	0.292535	0.373204	0.334261
20290	-66.7676	-71.4092	4.64159	0.0737689	0.141314	0.0808488	0.384012	0.348246	0.267742
20300	-47.3402	-52.2486	4.90838	0.0357846	0.179702	0.0537665	0.303019	0.453155	0.243825
20310	-55.0602	-58.6507	3.59046	0.112999	0.230648	0.0573977	0.938574	0.00699031	0.0544361
20320	-65.2729	-68.0554	2.7825	0.183057	0.190177	0.108606	0.226395	0.606785	0.16682
20330	-52.7331	-56.158	3.42492	0.150922	0.164858	0.101818	0.348699	0.455767	0.195534
20340	-51.2676	-55.543	4.27543	0.0423653	0.21139	0.0787913	0.691422	0.0838039	0.224774
20350	-55.916	-60.9393	5.02327	0.0140489	0.149617	0.0940975	0.448304	0.222099	0.329597
20360	-51.2454	-54.6331	3.38776	0.0258468	0.237579	0.157888	0.889765	0.0201434	0.0900917
20370	-55.2671	-58.9821	3.71493	0.137284	0.141793	0.109521	0.0501086	0.439438	0.510454
20380	-67.1223	-69.3156	2.19323	0.155364	0.225137	0.160267	0.287099	0.697082	0.0158187
20390	-61.9966	-65.4728	3.47618	0.129004	0.190498	0.0929696	0.541197	0.0654721	0.393331
20400	-61.177	-66.0549	4.87793	0.0561447	0.116255	0.099897	0.73997	0.101816	0.158214
20410	-62.1908	-65.4473	3.25647	0.0279612	0.297017	0.109466	0.798896	0.0352793	0.165824
20420	-64.8658	-68.5309	3.66502	0.0143817	0.263518	0.115689	0.70863	0.1828	0.10857
20430	-51.3356	-57.0632	5.72752	0.0317346	0.106728	0.0488762	0.523247	0.168525	0.308228
20440	-44.9631	-49.4514	4.48831	0.155851	0.0580656	0.097343	0.191017	0.127651	0.681331
20450	-70.7478	-74.1088	3.36097	0.0993096	0.210425	0.114259	0.771696	0.00913973	0.219164
20460	-53.3957	-57.8093	4.41367	0.00762511	0.184043	0.127055	0.324237	0.0671429	0.60862
20470	-53.7267	-58.0963	4.36956	0.00916186	0.161992	0.151981	0.422787	0.033635	0.543578
20480	-53.6	-58.1254	4.52542	0.0370299	0.180446	0.0900718	0.537435	0.352065	0.1105
20490	-51.322	-56.8614	5.53938	0.042937	0.105139	0.0580757	0.198001	0.302457	0.499542
20500	-63.6114	-66.6991	3.08764	0.0445485	0.247111	0.159667	0.4504	0.505094	0.0445061
20510	-52.3181	-56.0587	3.74056	0.0629693	0.227167	0.0958984	0.281866	0.498835	0.219299
20520	-66.5835	-69.2823	2.69883	0.256797	0.166327	0.0670827	0.1269	0.394433	0.478667
20530	-56.9042	-59.3193	2.41513	0.155178	0.187192	0.176207	0.462322	0.232671	0.305007
20540	-48.694	-52.8733	4.17932	0.0707853	0.170558	0.100816	0.361349	0.294297	0.344355
20550	-52.7879	-57.9037	5.11578	0.0605755	0.121463	0.0664733	0.716165	0.188315	0.0955198
20560	-60.5585	-64.6444	4.0859	0.028722	0.198956	0.123822	0.582131	0.30093	0.116939
20570	-47.6241	-52.6609	5.03681	0.0486004	0.136256	0.0715535	0.415985	0.569354	0.0146615
20580	-69.399	-72.6603	3.2613	0.0290894	0.294719	0.110152	0.532031	0.278069	0.1899
20590	-78.2435	-82.1007	3.85724	0.00637059	0.28099	0.0870056	0.384366	0.452741	0.162893
20600	-46.9299	-52.3594	5.42946	0.00287163	0.133495	0.0807775	0.324311	0.644892	0.0307968
20610	-39.3922	-45.0077	5.61554	0.00315987	0.128729	0.0666474	0.406688	0.23834	0.354973
20620	-55.9088	-59.5982	3.68938	0.00414553	0.246364	0.140642	0.453049	0.502084	0.044867
20630	-50.0073	-55.208	5.20076	0.00830108	0.129485	0.102228	0.198702	0.751157	0.0501404
20640	-59.7546	-64.9404	5.18575	0.00877976	0.113311	0.119425	0.239926	0.692373	0.0677015
20650	-56.272	-59.8815	3.60957	0.00679426	0.242158	0.150181	0.588947	0.242401	0.168651
20660	-53.8	-57.6936	3.89361	0.0266191	0.214199	0.129911	0.73822	0.138568	0.123212
20670	-58.793	-63.4605	4.66749	0.0200181	0.196534	0.0767893	0.24296	0.545933	0.211107
20680	-51.0005	-56.2167	5.21623	0.00271129	0.139375	0.0963802	0.396373	0.584884	0.0187432
20690	-57.8811	-60.84	2.95894	0.00585548	0.397905	0.0604354	0.506411	0.249452	0.244137
20700	-51.7641	-56.4108	4.64675	0.0133578	0.197862	0.0841951	0.805339	0.0710851	0.123576
20710	-55.4792	-59.5955	4.1163	0.0452458	0.173787	0.129427	0.61937	0.0245639	0.356066
20720	-48.9702	-53.5606	4.59033	0.0684093	0.188662	0.0439864	0.594196	0.384878	0.0209257
20730	-78.385	-82.3411	3.95613	0.0689705	0.238342	0.0571643	0.516455	0.228171	0.255375
20740	-68.5182	-73.0149	4.49666	0.032278	0.170076	0.10807	0.155793	0.498806	0.345402
20750	-56.2814	-60.7503	4.4689	0.0146415	0.127056	0.171503	0.279082	0.539377	0.181541
20760	-49.8758	-54.9487	5.07294	0.0279781	0.0898669	0.134951	0.47208	0.359636	0.168284
20770	-47.0049	-51.6688	4.66396	0.0217459	0.140399	0.13155	0.0185049	0.810504	0.170991
20780	-52.2353	-57.1757	4.9404	0.0172444	0.171835	0.0769704	0.704049	0.192255	0.103697
20790	-59.1889	-63.2681	4.07921	0.0649917	0.151666	0.135512	0.444606	0.230439	0.324955
20800	-46.4648	-51.2183	4.75344	0.0823432	0.140992	0.0614103	0.135035	0.583949	0.281016
20810	-48.6548	-53.7575	5.10271	0.0417099	0.119599	0.0885106	0.588559	0.226404	0.185037
20820	-56.9717	-61.4025	4.43076	0.0595251	0.14962	0.107869	0.617881	0.295225	0.0868937
20830	-62.0392	-65.4426	3.40335	0.107893	0.20162	0.110242	0.577852	0.268314	0.153834
20840	-68.4587	-72.2445	3.78573	0.0204292	0.233345	0.127743	0.636543	0.250422	0.113035
20850	-71.5282	-76.0758	4.54752	0.0564109	0.130472	0.118454	0.863206	0.0511494	0.0856449
20860	-51.3671	-54.7928	3.4257	0.148895	0.162404	0.106221	0.369611	0.484108	0.146281
20870	-46.7324	-52.0885	5.35611	0.0313308	0.126908	0.0662404	0.519452	0.347925	0.132623
20880	-48.8016	-52.0612	3.2596	0.0952198	0.184432	0.154479	0.0546946	0.276712	0.668593
20890	-51.2489	-55.4281	4.17917	0.0264546	0.254105	0.0616135	0.406092	0.0422077	0.551701
20900	-52.4906	-57.5815	5.09091	0.0553167	0.151221	0.0444607	0.496152	0.145111	0.358737
20910	-56.4754	-59.6319	3.15653	0.0198513	0.252437	0.172149	0.458304	0.00172725	0.539969
20920	-59.559	-63.3855	3.82645	0.00467388	0.236916	0.135855	0.689247	0.0896063	0.221147
20930	-64.4185	-67.1275	2.709	0.00519501	0.314683	0.169313	0.643809	0.138052	0.218139
20940	-58.4713	-62.9116	4.44029	0.00584189	0.198941	0.111278	0.0414356	0.29259	0.665975
20950	-63.2253	-67.9815	4.75621	0.0077868	0.144553	0.13213	0.275697	0.115219	0.609084
20960	-47.6085	-52.8146	5.20605	0.0153142	0.134357	0.0898145	0.27229	0.11247	0.615241
20970	-55.8647	-60.0382	4.17354	0.0584395	0.180765	0.103532	0.474165	0.217271	0.308564
20980	-60.9009	-64.2035	3.30254	0.194352	0.109393	0.126092	0.0164436	0.5606	0.422956
20990	-59.4302	-63.1451	3.71487	0.0917355	0.143983	0.152884	0.631915	0.263678	0.104407
21000	-62.7054	-65.8925	3.18706	0.108666	0.221699	0.111019	0.534861	0.392849	0.0722901
21010	-78.8812	-79.2888	0.407611	0.293339	0.347141	0.0788486	0.47508	0.224088	0.300832
21020	-50.4592	-52.5995	2.14031	0.283866	0.174868	0.0873252	0.460342	0.494059	0.0455993
21030	-52.211	-55.2924	3.08139	0.171218	0.164262	0.116471	0.598493	0.155911	0.245597
21040	-59.3777	-63.4647	4.08702	0.0878349	0.189637	0.0739164	0.529378	0.381975	0.088647
21050	-50.5295	-56.1174	5.58786	0.0089665	0.145473	0.0468653	0.610586	0.154464	0.23495
21060	-50.2459	-55.5271	5.28124	0.0122824	0.158676	0.061007	0.394609	0.0301046	0.575287
21070	-56.3825	-60.6259	4.24336	0.0330329	0.236712	0.0660093	0.580823	0.140621	0.278556
21080	-55.2658	-57.8898	2.62402	0.187867	0.23517	0.0746513	0.210918	0.315215	0.473867
21090	-58.3802	-63.6876	5.30745	0.0454213	0.117195	0.0667288	0.20556	0.529275	0.265164
21100	-57.498	-62.603	5.10497	0.0476495	0.130988	0.0709555	0.757902	0.178767	0.0633301
21110	-61.952	-65.418	3.46597	0.106012	0.193034	0.114447	0.422314	0.273629	0.304057
21120	-47.6039	-52.3885	4.78459	0.0381123	0.124951	0.118568	0.668076	0.280495	0.051429
21130	-65.8641	-69.7524	3.88829	0.0119325	0.263373	0.0959557	0.910472	0.0358718	0.0536566
21140	-74.0623	-77.9743	3.91204	0.00219835	0.283105	0.0835825	0.546284	0.402779	0.0509368
21150	-52.9156	-57.3704	4.45481	0.001224	0.170799	0.142586	0.534262	0.325301	0.140437
21160	-63.3347	-67.8612	4.5265	0.00039204	0.143365	0.163683	0.213724	0.61029	0.175986
21170	-48.4307	-53.4574	5.02664	0.00126314	0.0927545	0.163408	0.487878	0.213297	0.298825
21180	-59.2699	-64.0477	4.77778	0.00178351	0.150915	0.129614	0.505383	0.367597	0.12702
21190	-66.4975	-70.5293	4.03176	0.000646723	0.209259	0.147008	0.50562	0.189041	0.305338
21200	-55.203	-59.7032	4.50015	0.00150245	0.182004	0.126569	0.111999	0.426142	0.461859
21210	-82.3374	-85.5319	3.19452	0.0032181	0.283834	0.153586	0.378765	0.271692	0.349543
21220	-54.2919	-58.6653	4.3734	0.00204721	0.147606	0.173097	0.316297	0.24018	0.443523
21230	-51.5655	-56.6382	5.07268	0.00300347	0.10733	0.142489	0.560454	0.418241	0.0213049
21240	-51.0188	-56.1246	5.10579	0.00170934	0.151748	0.0960542	0.426142	0.104915	0.468942
21250	-54.9798	-60.2073	5.22751	0.0197723	0.168643	0.0489241	0.516635	0.462593	0.0207721
21260	-55.07	-59.2408	4.17074	0.0647632	0.127151	0.151102	0.160319	0.445956	0.393725
21270	-53.0008	-54.1675	1.16673	0.293115	0.212739	0.137563	0.681059	0.0752381	0.243703
21280	-55.2846	-57.6077	2.3231	0.2111	0.260469	0.0562119	0.173883	0.795941	0.0301758
21290	-46.216	-50.3468	4.13084	0.174241	0.0837714	0.0889934	0.308365	0.419829	0.271805
21300	-47.0274	-52.2589	5.23152	0.102675	0.0660293	0.0682344	0.490332	0.217673	0.291995
21310	-46.4437	-50.7316	4.28792	0.101407	0.15113	0.0787618	0.155604	0.445878	0.398518
21320	-70.9801	-75.1452	4.16518	0.038412	0.175045	0.130115	0.285069	0.433465	0.281466
21330	-66.5572	-70.0764	3.51918	0.0503676	0.223628	0.134176	0.35965	0.313	0.32735
21340	-74.9687	-74.2087	-0.760069	0.315861	0.330224	0.190012	0.759391	0.0156295	0.224979
21350	-56.3	-58.1448	1.84476	0.421634	0.0909774	0.0630027	0.2604	0.428664	0.310936
21360	-60.6738	-63.9266	3.25273	0.222615	0.0865801	0.125622	0.490281	0.0874909	0.422229
21370	-64.8132	-68.4958	3.6826	0.0652607	0.221146	0.105423	0.249501	0.434822	0.315677
21380	-55.7079	-59.6606	3.95263	0.0395299	0.190361	0.134937	0.749478	0.166739	0.0837829
21390	-61.1112	-63.0933	1.98213	0.28482	0.166372	0.110685	0.189184	0.264867	0.545949
21400	-51.9308	-54.7448	2.81406	0.145246	0.242017	0.0914218	0.506082	0.117066	0.376852
21410	-50.1722	-54.8298	4.65768	0.0687156	0.171321	0.0542857	0.392175	0.46282	0.145005
21420	-52.595	-56.2261	3.63118	0.0313527	0.229803	0.135817	0.72388	0.23321	0.0429096
21430	-62.2904	-66.3457	4.05529	0.0587211	0.155884	0.139957	0.61621	0.195061	0.18873
21440	-58.4469	-63.5934	5.14648	0.0595467	0.0865861	0.0993099	0.060139	0.263689	0.676172
21450	-44.6169	-49.9618	5.34497	0.0313426	0.141157	0.0530935	0.159595	0.202058	0.638348
21460	-57.2517	-62.2841	5.03236	0.0184083	0.151403	0.0870427	0.677958	0.182553	0.139489
21470	-54.0771	-59.2678	5.19068	0.00614966	0.162371	0.072502	0.675679	0.254224	0.0700969
21480	-72.9664	-77.4941	4.52761	0.0120457	0.128818	0.166465	0.533908	0.451928	0.0141646
21490	-54.9479	-60.0756	5.12772	0.00332526	0.17059	0.0734028	0.693808	0.0809488	0.225244
21500	-47.1655	-52.1736	5.00815	0.000951569	0.213638	0.044686	0.32905	0.500841	0.170109
21510	-60.8347	-65.8874	5.05274	0.00256467	0.173803	0.0784486	0.784459	0.0794177	0.136123
21520	-51.5875	-55.4547	3.86724	0.0021797	0.261501	0.109686	0.431517	0.0811252	0.487358
