Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	alpha	pinvar	TL
1580	-5110.18	-5106.85	-3.33183	0.143617	0.23072	0.0268577	0.172032	0.294457	0.132317	0.303302	0.204538	0.203583	0.288577	0.952638	0.0272082	2.47389
1590	-5115.89	-5109.05	-6.83604	0.201057	0.216103	0.0329261	0.173165	0.259507	0.117243	0.317491	0.192511	0.204563	0.285435	0.811091	0.0251815	2.82431
1600	-5118.1	-5105.46	-12.6403	0.183803	0.213876	0.0340266	0.178953	0.26818	0.121161	0.302868	0.201744	0.212411	0.282977	0.651392	0.00340315	3.40474
1610	-5114.92	-5106.61	-8.31038	0.148216	0.252651	0.0274385	0.178004	0.24373	0.149961	0.312487	0.207854	0.198156	0.281503	0.766982	0.000160013	2.97175
1620	-5111.18	-5101.23	-9.95111	0.176147	0.203243	0.0200175	0.189982	0.294642	0.115968	0.307604	0.192635	0.198619	0.301142	0.671179	0.00131453	3.13582
1630	-5121.95	-5107.93	-14.0131	0.197494	0.195114	0.0224433	0.178912	0.276016	0.130021	0.314236	0.205566	0.19618	0.284018	0.641611	0.0127883	3.54201
1640	-5127.89	-5117.24	-10.6567	0.18138	0.194607	0.0206121	0.186134	0.257487	0.15978	0.31855	0.187828	0.196848	0.296774	0.666663	0.0107051	3.20638
1650	-5121.27	-5113.38	-7.89077	0.137754	0.296139	0.0260817	0.14086	0.232584	0.166582	0.29987	0.203283	0.192133	0.304715	0.661699	0.0032923	2.92978
1660	-5110.07	-5111.47	1.40151	0.181441	0.244258	0.0311419	0.147658	0.265418	0.130082	0.300286	0.207194	0.21169	0.28083	1.03148	0.00161588	2.00056
1670	-5121.8	-5117.34	-4.4639	0.182827	0.219039	0.0284668	0.200331	0.276296	0.0930395	0.309638	0.198883	0.196303	0.295176	0.808738	0.0309157	2.5871
1680	-5114.11	-5109.4	-4.70969	0.194206	0.218051	0.0233501	0.13363	0.281089	0.149674	0.298098	0.193878	0.196147	0.311877	0.811374	0.0120312	2.61168
1690	-5116.94	-5104.43	-12.5095	0.161304	0.222586	0.0187902	0.200425	0.271435	0.125459	0.31605	0.210929	0.197937	0.275083	0.660815	0.007422	3.39166
1700	-5119.23	-5106.95	-12.2819	0.170669	0.223909	0.0216881	0.201616	0.273049	0.109068	0.309557	0.212286	0.181666	0.296492	0.595938	0.00407886	3.3689
1710	-5125.76	-5113.07	-12.6897	0.186324	0.171559	0.0362836	0.171736	0.318091	0.116005	0.300496	0.197472	0.220488	0.281544	0.704328	0.00465133	3.40967
1720	-5113.64	-5103.88	-9.76043	0.157149	0.225668	0.0277811	0.144845	0.289648	0.154909	0.310573	0.209988	0.182546	0.296893	0.748965	0.00687653	3.11675
1730	-5111.68	-5102.79	-8.88293	0.169651	0.213409	0.026272	0.183802	0.261874	0.144992	0.327424	0.197776	0.187184	0.287615	0.695388	0.00458392	3.029
1740	-5111.6	-5106.5	-5.09746	0.16376	0.253113	0.027858	0.164628	0.228846	0.161795	0.312526	0.208859	0.193076	0.28554	0.8677	0.00297128	2.65045
1750	-5112.12	-5112.07	-0.0536678	0.189577	0.235763	0.0297936	0.172025	0.244747	0.128094	0.310451	0.193905	0.202081	0.293563	1.02133	0.00144323	2.14607
1760	-5113.93	-5104.15	-9.77931	0.165229	0.205482	0.025967	0.181279	0.261363	0.16068	0.307233	0.214006	0.198411	0.28035	0.756602	0.00933704	3.11864
1770	-5113.26	-5113.19	-0.0675653	0.143054	0.198512	0.0254027	0.182321	0.306786	0.143924	0.314506	0.201219	0.203338	0.280936	0.970415	0.00760481	2.14746
1780	-5115.83	-5106.27	-9.56673	0.181763	0.196379	0.0330566	0.162092	0.281695	0.145013	0.313695	0.194333	0.196663	0.295309	0.713192	0.000509629	3.09738
1790	-5117.33	-5113.92	-3.40881	0.151357	0.191466	0.0311202	0.186553	0.302566	0.136937	0.297269	0.194892	0.201094	0.306744	0.815326	0.00166234	2.48159
1800	-5112.92	-5111.29	-1.63255	0.156997	0.199552	0.00970988	0.193504	0.290227	0.15001	0.312699	0.203984	0.205993	0.277325	1.02683	0.00883368	2.30396
1810	-5117.25	-5112.05	-5.20541	0.155167	0.231367	0.0275663	0.146787	0.286693	0.152421	0.310453	0.182097	0.204513	0.302937	0.780694	0.0007323	2.66125
1820	-5114.9	-5110.5	-4.40727	0.179662	0.224578	0.0277974	0.195051	0.23926	0.133652	0.313918	0.193751	0.204211	0.28812	0.879624	0.013888	2.58143
1830	-5110.64	-5112.31	1.66877	0.183497	0.171141	0.0196894	0.182579	0.301587	0.141506	0.313861	0.197645	0.198161	0.290333	1.10764	0.00362842	1.97383
1840	-5114.81	-5112.65	-2.16038	0.134162	0.270962	0.0127223	0.205314	0.250511	0.126328	0.324634	0.209091	0.191492	0.274784	0.992286	0.00992324	2.35675
1850	-5109.35	-5107.14	-2.20776	0.10798	0.218082	0.029212	0.195201	0.28488	0.164645	0.303653	0.210678	0.199737	0.285932	0.959808	0.000270455	2.36148
1860	-5123.6	-5115.96	-7.64158	0.190246	0.195858	0.0260053	0.196677	0.267453	0.12376	0.298393	0.211026	0.203016	0.287565	0.658318	0.000303477	2.90487
1870	-5120.77	-5111.08	-9.68763	0.164241	0.246688	0.0224506	0.169793	0.258692	0.138135	0.319226	0.195466	0.19874	0.286569	0.65575	0.00173115	3.10947
1880	-5118.08	-5110.16	-7.91959	0.170887	0.195971	0.0220132	0.199467	0.22577	0.185891	0.316919	0.206825	0.186935	0.289322	0.712175	0.0045383	2.93267
1890	-5112.97	-5110.27	-2.69603	0.134224	0.217875	0.0244738	0.188948	0.277794	0.156685	0.318029	0.195725	0.195649	0.290596	0.943454	0.0139571	2.41031
1900	-5111.82	-5105.51	-6.30732	0.138631	0.219596	0.0233045	0.226079	0.242764	0.149626	0.308433	0.214371	0.186221	0.290976	0.752308	0.00353312	2.77144
1910	-5121.23	-5110.3	-10.9301	0.178898	0.249781	0.0337422	0.193558	0.231581	0.11244	0.295893	0.194331	0.207067	0.302709	0.704335	0.00100496	3.23372
1920	-5125.06	-5104.78	-20.2742	0.166896	0.195196	0.0199797	0.204285	0.292272	0.121372	0.307827	0.194585	0.205938	0.29165	0.509998	0.0127669	4.16813
1930	-5132.22	-5119.43	-12.7899	0.150872	0.203622	0.0202177	0.206718	0.295753	0.122817	0.323231	0.194698	0.197943	0.284128	0.651832	0.00544369	3.4197
1940	-5126.47	-5106.1	-20.3755	0.182098	0.177515	0.0156221	0.260274	0.244118	0.120373	0.30057	0.19005	0.209374	0.300006	0.591399	0.0142437	4.17826
1950	-5127.66	-5116.87	-10.7914	0.127539	0.233428	0.0336319	0.192676	0.271213	0.141512	0.302839	0.201179	0.201692	0.29429	0.656222	0.00134474	3.21984
1960	-5108.37	-5101.68	-6.68905	0.213884	0.223073	0.0226227	0.150796	0.269204	0.120421	0.314815	0.198286	0.202715	0.284185	0.759147	0.00922564	2.80961
1970	-5119.37	-5116.42	-2.95654	0.140796	0.192238	0.0188215	0.173866	0.354308	0.11997	0.328104	0.186228	0.183504	0.302165	0.878579	0.00457456	2.43636
1980	-5114.36	-5107.71	-6.64549	0.166734	0.218343	0.0212877	0.216013	0.27459	0.103033	0.313596	0.190855	0.209398	0.286151	0.856486	0.0117477	2.80526
1990	-5122.31	-5112.09	-10.2217	0.159551	0.207506	0.0202312	0.180975	0.333818	0.0979192	0.309008	0.197734	0.201945	0.291313	0.714034	0.00109797	3.16288
2000	-5105.32	-5102.66	-2.66841	0.198033	0.186503	0.0245481	0.176027	0.268433	0.146455	0.315982	0.201063	0.197185	0.285771	0.911855	0.00126747	2.40755
2010	-5113.33	-5108.55	-4.77677	0.143638	0.187393	0.0341038	0.144722	0.321111	0.169032	0.313884	0.206484	0.200516	0.279116	0.900423	0.0323771	2.61838
2020	-5121.79	-5111.3	-10.4905	0.209069	0.185757	0.0338061	0.16703	0.299521	0.104817	0.32485	0.194312	0.204529	0.276309	0.688709	0.00891636	3.18975
2030	-5102.61	-5096.24	-6.3731	0.143657	0.211588	0.0290236	0.229324	0.268372	0.118035	0.317129	0.198539	0.198916	0.285415	0.790962	0.000733178	2.77802
2040	-5114.65	-5106.61	-8.03551	0.126068	0.237714	0.0273783	0.186088	0.289283	0.133469	0.310538	0.202323	0.198509	0.28863	0.787694	0.00557566	2.94426
2050	-5111.14	-5107.71	-3.42234	0.172805	0.221223	0.0247809	0.168434	0.291951	0.120806	0.302156	0.199237	0.207171	0.291437	0.89583	0.0095446	2.48294
2060	-5112.29	-5106.47	-5.82402	0.22258	0.190496	0.0229049	0.167207	0.270581	0.126231	0.304535	0.200805	0.199516	0.295144	0.767347	0.00518289	2.72311
2070	-5113.62	-5101.78	-11.8381	0.163145	0.256759	0.0169717	0.192382	0.258265	0.112477	0.316	0.21604	0.194008	0.273951	0.661914	0.000109561	3.32452
2080	-5114.55	-5102.51	-12.035	0.149868	0.230357	0.0133712	0.152593	0.317232	0.136578	0.310893	0.199372	0.193205	0.296529	0.614315	0.0110868	3.3442
2090	-5119.65	-5109.09	-10.5583	0.146481	0.22515	0.0149041	0.24822	0.231755	0.133491	0.316218	0.200292	0.205899	0.277591	0.693505	0.0103906	3.19654
2100	-5122.6	-5110.57	-12.0291	0.172075	0.177384	0.0227683	0.199488	0.321001	0.107284	0.301118	0.195645	0.222419	0.280818	0.670201	0.00217315	3.34362
2110	-5124.67	-5112.89	-11.7833	0.174872	0.196563	0.032409	0.260514	0.261113	0.074528	0.303803	0.199147	0.212332	0.284718	0.716588	0.00264837	3.31904
2120	-5114.61	-5105.1	-9.50713	0.154182	0.227565	0.0330686	0.194943	0.244352	0.14589	0.302566	0.212172	0.199451	0.28581	0.635762	0.00648831	3.09142
2130	-5114.24	-5110.51	-3.73125	0.150911	0.234795	0.032367	0.188631	0.239167	0.154129	0.306202	0.208457	0.195967	0.289374	0.918181	0.000499371	2.51383
2140	-5122.39	-5126.82	4.43036	0.1583	0.213668	0.0294546	0.154779	0.272119	0.171679	0.30163	0.209915	0.200728	0.287727	1.21226	0.0393523	1.69767
2150	-5114.98	-5110.8	-4.18088	0.220897	0.197176	0.0211773	0.158784	0.278532	0.123434	0.295038	0.207503	0.210465	0.286994	0.880131	0.000941526	2.5588
2160	-5105.72	-5105.97	0.252204	0.150802	0.204528	0.0455531	0.166679	0.292381	0.140057	0.313034	0.193251	0.203359	0.290356	0.90169	0.00210305	2.11549
2170	-5114.12	-5109.16	-4.95337	0.156868	0.178309	0.0273332	0.163141	0.33501	0.139339	0.320591	0.189745	0.203148	0.286516	0.886591	0.005122	2.63604
2180	-5109.45	-5106.08	-3.37466	0.141653	0.259048	0.0216546	0.209385	0.242435	0.125824	0.308476	0.203995	0.195951	0.291578	0.84632	0.000192481	2.47817
2190	-5110.99	-5113.41	2.42122	0.177439	0.228853	0.0204972	0.183024	0.267989	0.122198	0.303055	0.199065	0.185574	0.312306	1.13435	0.00257588	1.89859
2200	-5115.12	-5117.75	2.63323	0.204729	0.204319	0.0314608	0.164977	0.253161	0.141353	0.305463	0.195543	0.195246	0.303748	1.12149	0.00695605	1.87738
2210	-5117	-5117.31	0.304865	0.198396	0.170407	0.00973935	0.157864	0.359181	0.104412	0.307122	0.217301	0.18616	0.289417	1.1064	0.00487523	2.11022
2220	-5116.75	-5113.57	-3.17816	0.127394	0.213028	0.0274517	0.193545	0.292596	0.145984	0.312907	0.193546	0.209154	0.284393	0.973856	0.00933346	2.45852
2230	-5112.71	-5102.61	-10.101	0.133316	0.19439	0.0243348	0.235128	0.255919	0.156913	0.312263	0.19639	0.193428	0.297919	0.656367	0.00446462	3.15081
2240	-5111.93	-5107.24	-4.68939	0.184039	0.198835	0.0185748	0.179228	0.302324	0.116999	0.314274	0.205905	0.195196	0.284624	0.862245	0.0209104	2.60965
2250	-5113.21	-5106.46	-6.74864	0.187304	0.240614	0.0203591	0.162005	0.270643	0.119075	0.311012	0.203504	0.200076	0.285409	0.695048	0.00371586	2.81557
2260	-5113.18	-5108.97	-4.20169	0.146069	0.244112	0.020655	0.197995	0.258893	0.132277	0.306261	0.194922	0.198494	0.300323	0.806937	0.00692196	2.56088
2270	-5115.83	-5109.05	-6.7836	0.181687	0.168325	0.0262684	0.229443	0.26271	0.131566	0.314162	0.197324	0.203722	0.284792	0.70753	0.0110841	2.81907
2280	-5111.65	-5105.09	-6.5524	0.166738	0.214524	0.024107	0.150108	0.308112	0.136411	0.294926	0.207535	0.205852	0.291687	0.818418	0.00629533	2.79595
2290	-5122.91	-5111.18	-11.7298	0.168298	0.217996	0.0244972	0.1711	0.313099	0.105009	0.307004	0.206005	0.198104	0.288887	0.609475	0.00158669	3.31368
2300	-5112.61	-5106.22	-6.38364	0.164795	0.210489	0.0393153	0.190825	0.286603	0.107973	0.304593	0.198628	0.209723	0.287057	0.791907	0.0051306	2.77907
2310	-5124.95	-5115.41	-9.5411	0.219122	0.2121	0.0133104	0.173207	0.265195	0.117066	0.317107	0.197996	0.191476	0.293421	0.703205	0.0311656	3.09482
2320	-5120.32	-5114.48	-5.83758	0.213626	0.205358	0.0134547	0.137483	0.272303	0.157775	0.296147	0.20559	0.205581	0.292681	0.854174	0.00206309	2.72447
2330	-5109.59	-5107.04	-2.55511	0.197581	0.228961	0.0201296	0.142107	0.263574	0.147648	0.323059	0.203503	0.183729	0.28971	0.932182	0.00372415	2.39622
2340	-5119.05	-5108.1	-10.9465	0.174117	0.224536	0.02083	0.173451	0.274417	0.13265	0.299166	0.203663	0.207616	0.289555	0.720311	0.00108737	3.23536
2350	-5109.74	-5108.39	-1.3495	0.177368	0.173852	0.0200438	0.168332	0.28557	0.174834	0.316412	0.188595	0.192362	0.302631	0.904003	0.0107053	2.27566
2360	-5112.67	-5102.02	-10.6477	0.154283	0.213693	0.0213551	0.184608	0.304252	0.121808	0.310575	0.208283	0.201022	0.280121	0.779946	0.00149466	3.20548
2370	-5114.5	-5109.6	-4.90081	0.177387	0.221912	0.0374483	0.191709	0.236334	0.135211	0.299293	0.212561	0.211876	0.27627	0.796992	0.00965375	2.63079
2380	-5113.98	-5108.48	-5.50444	0.19004	0.195482	0.0329882	0.151255	0.311127	0.119107	0.313754	0.194999	0.202314	0.288933	0.873289	0.0146384	2.69115
2390	-5114.17	-5112.5	-1.6668	0.169456	0.187622	0.0145769	0.228391	0.27637	0.123585	0.314656	0.196004	0.204985	0.284356	0.893709	0.00440021	2.30739
2400	-5113.23	-5104.57	-8.65429	0.155368	0.221588	0.013365	0.154473	0.303426	0.151781	0.310455	0.195551	0.206765	0.287229	0.762901	0.0013135	3.00614
2410	-5116.91	-5114.22	-2.69264	0.171466	0.242567	0.0111461	0.189359	0.25888	0.126582	0.299759	0.212155	0.192015	0.296072	0.988775	0.013059	2.40997
2420	-5112.1	-5112.54	0.434004	0.139598	0.238566	0.0102069	0.196088	0.283532	0.132008	0.321241	0.208968	0.200867	0.268924	0.993018	0.00217376	2.09731
2430	-5110.18	-5105.72	-4.454	0.145724	0.223697	0.0377361	0.181214	0.26586	0.14577	0.314872	0.210089	0.195144	0.279894	0.836893	0.00481697	2.58611
2440	-5117.75	-5114.7	-3.04879	0.16699	0.193704	0.0318137	0.231698	0.264898	0.110896	0.299558	0.206249	0.204427	0.289766	0.927302	0.00287023	2.44559
2450	-5122.54	-5118.96	-3.57405	0.179901	0.166143	0.0527405	0.149504	0.315055	0.136657	0.320681	0.203296	0.190405	0.285618	0.892212	0.00422762	2.49811
2460	-5122.13	-5112.5	-9.63132	0.184944	0.19031	0.0317019	0.235973	0.274927	0.0821433	0.315153	0.195307	0.193864	0.295676	0.714859	0.00272487	3.10384
2470	-5120.23	-5104.54	-15.6902	0.200207	0.200863	0.0343182	0.140724	0.297617	0.12627	0.295489	0.209387	0.202534	0.292589	0.636914	0.00186809	3.70973
2480	-5114.19	-5112.03	-2.15302	0.170114	0.211223	0.0341511	0.147982	0.284417	0.152113	0.315151	0.193209	0.194489	0.297151	0.916631	0.0012174	2.35601
2490	-5114.67	-5117.9	3.23613	0.161698	0.227898	0.025983	0.184546	0.240159	0.159715	0.298046	0.218482	0.206252	0.27722	1.16541	0.00478462	1.81709
2500	-5115.27	-5113.56	-1.71068	0.188831	0.197454	0.0214145	0.19102	0.25955	0.141729	0.314579	0.195817	0.19906	0.290545	0.903748	0.00937741	2.31178
2510	-5119.29	-5117.24	-2.05322	0.128403	0.195597	0.0173083	0.238436	0.256265	0.16399	0.303572	0.200989	0.192859	0.302581	0.88956	0.00529777	2.34603
2520	-5120.83	-5114.72	-6.10488	0.151445	0.205186	0.0342297	0.245662	0.268829	0.094648	0.31163	0.198774	0.199009	0.290588	0.770124	0.00105093	2.7512
2530	-5118.33	-5110.52	-7.81598	0.154956	0.209943	0.0391185	0.15834	0.3408	0.0968423	0.312614	0.192493	0.198307	0.296586	0.786723	0.0105411	2.92231
2540	-5107.27	-5107.81	0.538118	0.15559	0.230399	0.0300752	0.207356	0.262014	0.114566	0.315667	0.191488	0.206902	0.285942	0.980544	0.000936743	2.0869
2550	-5108.78	-5110.34	1.55254	0.15041	0.221625	0.0301572	0.190084	0.292846	0.114878	0.303155	0.204067	0.194036	0.298742	1.20262	0.0205405	1.98545
2560	-5108.21	-5101.65	-6.56017	0.154242	0.191153	0.0346628	0.201288	0.271469	0.147186	0.314563	0.20404	0.201854	0.279543	0.776041	0.00627944	2.79672
2570	-5106.53	-5102.42	-4.1112	0.136447	0.242635	0.0294551	0.186734	0.236144	0.168585	0.309192	0.202908	0.194442	0.293458	0.855357	0.00489342	2.55183
2580	-5120.31	-5112.37	-7.93507	0.169387	0.214249	0.0208764	0.171635	0.260701	0.163152	0.313275	0.203994	0.20135	0.281381	0.667169	0.00362815	2.93421
2590	-5122.99	-5114.02	-8.96547	0.137196	0.194115	0.0169582	0.229309	0.297131	0.125291	0.308228	0.201846	0.195812	0.294114	0.718569	0.0037381	3.03725
2600	-5121.24	-5111.58	-9.65593	0.17608	0.226706	0.0180234	0.185549	0.26048	0.133161	0.310508	0.20085	0.204882	0.28376	0.665369	0.0182834	3.1063
2610	-5123.17	-5105.87	-17.3071	0.137421	0.199378	0.0230414	0.269418	0.260742	0.11	0.315348	0.205425	0.189638	0.28959	0.575022	0.00792777	3.87142
2620	-5128.46	-5110.54	-17.9231	0.163133	0.262964	0.0327598	0.208256	0.203589	0.129298	0.296521	0.19316	0.186808	0.32351	0.602235	0.0011467	3.93302
2630	-5121.23	-5111.31	-9.92762	0.170851	0.214329	0.0267008	0.143819	0.338917	0.105384	0.311719	0.186871	0.198995	0.302414	0.754625	0.00274872	3.13347
2640	-5112.51	-5106.97	-5.53679	0.16938	0.249169	0.0205406	0.167197	0.271199	0.122514	0.32846	0.198365	0.19387	0.279304	0.798685	0.0196697	2.69439
2650	-5114.58	-5110.81	-3.77274	0.16636	0.23738	0.0206673	0.142454	0.317229	0.11591	0.313141	0.195483	0.197842	0.293534	0.806623	0.000938491	2.51798
2660	-5109.5	-5102.91	-6.5875	0.176164	0.2421	0.0220289	0.14672	0.261746	0.151242	0.322142	0.205283	0.199418	0.273156	0.728372	0.00753957	2.79946
2670	-5116.24	-5108.47	-7.77429	0.148524	0.218555	0.0198866	0.132451	0.334079	0.146504	0.300404	0.198697	0.209869	0.29103	0.680683	0.00766758	2.91814
2680	-5110.29	-5102.33	-7.95987	0.143574	0.259929	0.0157755	0.197696	0.265016	0.118009	0.307735	0.205564	0.20175	0.284951	0.630576	0.00591803	2.93669
2690	-5107.76	-5104.02	-3.74188	0.153389	0.229069	0.018815	0.206108	0.269589	0.12303	0.308179	0.206001	0.200662	0.285158	0.860141	0.00315599	2.5149
2700	-5110.24	-5108.31	-1.93107	0.140962	0.183378	0.0353926	0.184864	0.305311	0.150093	0.319805	0.188631	0.206624	0.28494	0.862182	0.00959041	2.33381
2710	-5117.03	-5108.47	-8.55496	0.161323	0.20607	0.0366717	0.178623	0.279775	0.137539	0.305869	0.193881	0.200788	0.299462	0.660777	0.00635033	2.9962
2720	-5122.77	-5105.47	-17.3017	0.165867	0.196952	0.0419541	0.148812	0.302414	0.144	0.310231	0.198318	0.202891	0.28856	0.608491	0.0137763	3.87088
2730	-5111.88	-5105.35	-6.53048	0.175367	0.257713	0.03188	0.133765	0.271835	0.129439	0.312611	0.207582	0.192157	0.28765	0.737696	0.00163163	2.79376
2740	-5117.33	-5105.38	-11.9535	0.182411	0.227693	0.0240319	0.196669	0.271622	0.0975742	0.316628	0.204628	0.193258	0.285485	0.642489	0.00858135	3.33606
2750	-5116.65	-5111.3	-5.346	0.166537	0.181586	0.036245	0.156844	0.304373	0.154415	0.321437	0.208794	0.189636	0.280133	0.750416	0.00975663	2.67531
2760	-5112.05	-5106.91	-5.1381	0.186706	0.16501	0.0239404	0.175711	0.324557	0.124075	0.315622	0.191924	0.200633	0.291821	0.810559	0.000500763	2.65452
2770	-5110.4	-5101.73	-8.67023	0.152532	0.226112	0.0205952	0.152954	0.284168	0.163639	0.303442	0.201837	0.203653	0.291068	0.733197	0.000129894	3.00773
2780	-5110.22	-5106.75	-3.46891	0.172207	0.191366	0.0232081	0.186653	0.288987	0.13758	0.313826	0.200824	0.19972	0.28563	0.907612	0.00544176	2.4876
2790	-5111.19	-5109.16	-2.03107	0.206886	0.179851	0.0218117	0.2119	0.24774	0.13181	0.312148	0.205096	0.198653	0.284103	0.852563	0.00139946	2.34381
2800	-5110.26	-5107.96	-2.30249	0.135244	0.257518	0.0185768	0.182389	0.263151	0.14312	0.322299	0.207866	0.188423	0.281412	0.904982	0.0165483	2.37096
2810	-5112.93	-5110.22	-2.70819	0.133476	0.215294	0.0436243	0.190405	0.292402	0.124799	0.307384	0.204718	0.20859	0.279308	1.00622	0.0181422	2.41153
2820	-5108.11	-5102.59	-5.52149	0.161655	0.205001	0.0408785	0.137401	0.323442	0.131623	0.305354	0.213461	0.192584	0.288601	0.795015	0.000579393	2.69286
2830	-5109.38	-5106.15	-3.23143	0.165361	0.192285	0.0265483	0.178057	0.319803	0.117946	0.304814	0.202624	0.204212	0.28835	0.827017	0.00602711	2.46385
2840	-5113.09	-5104.99	-8.0938	0.183021	0.194067	0.0182684	0.156126	0.292207	0.15631	0.311938	0.202801	0.190714	0.294546	0.764204	0.000382022	2.95009
2850	-5119.72	-5112.19	-7.53243	0.182932	0.283554	0.0182594	0.163991	0.19503	0.156234	0.301586	0.207762	0.209371	0.281281	0.773475	0.000338928	2.89395
2860	-5113.97	-5102.62	-11.3469	0.153724	0.231987	0.0133836	0.17404	0.295982	0.130883	0.31048	0.201825	0.196023	0.291672	0.695828	0.0013839	3.2754
2870	-5117.02	-5114.03	-2.98498	0.158231	0.179523	0.0446791	0.162684	0.352442	0.10244	0.316659	0.197136	0.198897	0.287307	0.802697	0.000112109	2.43921
2880	-5114.92	-5113.06	-1.85331	0.147721	0.16629	0.0329455	0.233912	0.282981	0.136151	0.305522	0.19569	0.202501	0.296288	1.0288	0.009508	2.32604
2890	-5122.06	-5121.79	-0.275634	0.16642	0.237421	0.0345856	0.145493	0.275288	0.140792	0.315917	0.194376	0.197129	0.292579	0.988499	0.00124487	2.16827
2900	-5113.81	-5106.19	-7.61953	0.126485	0.202828	0.0315687	0.231296	0.29806	0.109762	0.320845	0.189807	0.192206	0.297143	0.752474	0.0102849	2.90266
2910	-5119.68	-5117.15	-2.52038	0.215787	0.21719	0.0213328	0.132873	0.286433	0.126384	0.30788	0.208781	0.203789	0.27955	0.93981	0.00592671	2.39275
2920	-5124.72	-5117.94	-6.78323	0.170342	0.22877	0.027572	0.185481	0.254384	0.133451	0.30898	0.207644	0.207131	0.276244	0.764774	0.0298744	2.81903
2930	-5114.77	-5106.89	-7.88058	0.198291	0.191068	0.0183965	0.209796	0.280727	0.101722	0.302868	0.200223	0.202921	0.293989	0.722406	0.00333364	2.92877
2940	-5107.77	-5109.99	2.21409	0.16504	0.203137	0.0288077	0.174616	0.320305	0.108094	0.29971	0.200731	0.200505	0.299054	1.02605	0.0059531	1.9193
2950	-5116.83	-5108.62	-8.2042	0.160234	0.197222	0.0207389	0.173344	0.343515	0.104946	0.314903	0.192656	0.205075	0.287366	0.761158	0.00868782	2.96113
2960	-5103.81	-5101.64	-2.17048	0.156601	0.205998	0.0243698	0.198811	0.300843	0.113377	0.300529	0.196238	0.201553	0.30168	0.933711	0.000224664	2.35776
2970	-5113.08	-5104.56	-8.51677	0.182757	0.189066	0.0131114	0.206401	0.255445	0.15322	0.313564	0.194532	0.19613	0.295773	0.712486	0.0109517	2.99238
2980	-5116.6	-5109.51	-7.08631	0.221543	0.213026	0.016674	0.138528	0.273503	0.136726	0.312546	0.200231	0.187568	0.299654	0.74897	0.00961476	2.84934
2990	-5103.32	-5100.91	-2.40562	0.170609	0.21211	0.016639	0.19711	0.272402	0.131129	0.307956	0.199667	0.200277	0.292101	0.839667	0.000627655	2.38127
3000	-5118.78	-5110.58	-8.20636	0.171209	0.20854	0.0150797	0.1548	0.33153	0.118841	0.306872	0.210195	0.193017	0.289915	0.777345	0.00995328	2.96134
3010	-5114.32	-5113.2	-1.1224	0.162979	0.221348	0.0146936	0.150837	0.323041	0.127102	0.306035	0.19435	0.196971	0.302644	0.968869	0.00397999	2.25295
3020	-5116.13	-5112.67	-3.46414	0.154263	0.231968	0.0246693	0.192961	0.265303	0.130835	0.302145	0.221288	0.19222	0.284347	0.863261	0.00508693	2.48712
3030	-5109.44	-5104.92	-4.52341	0.146981	0.215219	0.0325823	0.174442	0.314399	0.116378	0.312856	0.186556	0.200165	0.300423	0.75107	0.0053877	2.59305
3040	-5119.08	-5114.37	-4.7111	0.193114	0.186391	0.0391362	0.17083	0.277012	0.133516	0.313342	0.193056	0.212103	0.281499	0.88542	0.0113159	2.61182
3050	-5106.28	-5106.01	-0.273526	0.182866	0.163132	0.0295245	0.217879	0.280167	0.126431	0.320543	0.20091	0.198042	0.280506	0.952982	0.00544508	2.16806
3060	-5115.91	-5113.36	-2.54222	0.174942	0.189487	0.0281708	0.141474	0.355374	0.110552	0.319203	0.197046	0.205117	0.278634	0.963757	0.00469294	2.39493
3070	-5109.79	-5107.85	-1.93977	0.153679	0.200592	0.0335535	0.223982	0.283092	0.105101	0.316447	0.195949	0.203974	0.283631	0.859757	0.00257897	2.33468
3080	-5118.6	-5112.24	-6.3524	0.140953	0.210422	0.0399464	0.168551	0.337532	0.102595	0.301773	0.213446	0.20219	0.282592	0.850618	0.00395147	2.77595
3090	-5117.73	-5115.78	-1.95531	0.161528	0.221299	0.0345691	0.150863	0.344729	0.087012	0.300638	0.203291	0.214361	0.281711	1.05024	0.00466894	2.33624
3100	-5104.23	-5103.68	-0.547167	0.146708	0.215375	0.0360409	0.189403	0.284267	0.128206	0.310402	0.201456	0.196933	0.291209	1.03499	0.0115367	2.19542
3110	-5110.18	-5108.15	-2.03794	0.15373	0.219981	0.0419333	0.231522	0.257998	0.0948354	0.313458	0.201402	0.192457	0.292683	0.978497	0.00190815	2.3445
3120	-5106.49	-5106.92	0.435949	0.121006	0.231288	0.0330071	0.182238	0.292472	0.13999	0.310973	0.191114	0.195397	0.302517	1.02582	0.00434712	2.09711
3130	-5115.47	-5110	-5.46916	0.114108	0.212633	0.0196256	0.248172	0.235981	0.16948	0.297809	0.206648	0.20066	0.294883	0.818438	0.00344951	2.68762
3140	-5112.7	-5114.04	1.33951	0.150647	0.230394	0.0263358	0.218052	0.281019	0.0935519	0.318853	0.200784	0.191117	0.289247	1.07599	0.000107049	2.00676
3150	-5104.49	-5105.97	1.48309	0.15792	0.270821	0.0309569	0.150105	0.280231	0.109967	0.309177	0.211611	0.18835	0.290862	1.07428	0.00205942	1.9924
