Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	alpha	pinvar	TL
3200	-5104.19	-5116.99	12.7999	0.152436	0.203673	0.020193	0.211164	0.283853	0.128681	0.308182	0.195232	0.202726	0.29386	6.13654	0.000453987	1.22748
3210	-5098.74	-5113.15	14.4079	0.126027	0.237202	0.0224207	0.214179	0.257294	0.142877	0.295217	0.198722	0.207913	0.298148	5.844	0.008891	1.14708
3220	-5102.11	-5111.62	9.50286	0.146464	0.243292	0.0390836	0.210218	0.254809	0.106133	0.299166	0.20284	0.199298	0.298696	4.89573	0.008891	1.39233
3230	-5096.79	-5117.99	21.2029	0.178696	0.238213	0.0149352	0.175903	0.262764	0.129489	0.309163	0.193934	0.193417	0.303486	8.67352	0.00386416	0.80733
3240	-5116.1	-5137.51	21.415	0.19319	0.242952	0.0613578	0.12601	0.222373	0.154118	0.296531	0.21513	0.198983	0.289356	8.37924	0.00157801	0.796721
3250	-5098.97	-5112.88	13.9162	0.177294	0.193509	0.024578	0.175729	0.287991	0.140899	0.328859	0.195576	0.190946	0.284619	5.45135	0.00107326	1.17166
3260	-5108.45	-5119.68	11.223	0.144394	0.204151	0.0397096	0.154111	0.282833	0.174801	0.295571	0.201004	0.202916	0.300509	5.49812	0.00375671	1.30632
3270	-5097.29	-5113.38	16.0948	0.204588	0.202599	0.0149944	0.150264	0.277569	0.149985	0.2992	0.201136	0.212606	0.287058	6.73182	0.00567653	1.06273
3280	-5102.88	-5114.12	11.2398	0.183716	0.204114	0.0229628	0.151388	0.287854	0.149966	0.307007	0.199316	0.201679	0.291997	5.92385	0.00309528	1.30548
3290	-5112.23	-5118.6	6.36927	0.1798	0.199716	0.0311999	0.178096	0.261917	0.149271	0.313446	0.194321	0.209728	0.282505	4.53629	0.00400426	1.54901
3300	-5112.17	-5116.01	3.84259	0.187604	0.215909	0.0337296	0.165713	0.266875	0.13017	0.30949	0.210636	0.193261	0.286613	3.73977	0.00282283	1.67534
3310	-5113.09	-5124.87	11.7834	0.146364	0.192306	0.0487038	0.197904	0.276821	0.137901	0.306763	0.208703	0.202647	0.281887	4.96403	0.00622446	1.2783
3320	-5111.37	-5119.45	8.07646	0.162418	0.243339	0.0159435	0.171208	0.284516	0.122576	0.313053	0.190916	0.195315	0.300716	4.51026	0.00390099	1.46365
3330	-5099.48	-5110.97	11.4888	0.179811	0.203752	0.0167786	0.199703	0.260005	0.13995	0.306758	0.200715	0.205693	0.286834	5.20342	0.00407402	1.29303
3340	-5114.04	-5118.85	4.8117	0.198008	0.192164	0.0158243	0.180493	0.260009	0.153502	0.308123	0.195746	0.215023	0.281108	3.93998	0.0208983	1.62689
3350	-5116.03	-5124.21	8.17689	0.132676	0.204014	0.0259077	0.125762	0.356615	0.155026	0.316297	0.187302	0.199942	0.296459	5.31953	0.000155382	1.45863
3360	-5103.83	-5116.25	12.4233	0.15068	0.219911	0.0244652	0.17329	0.285259	0.146394	0.314679	0.203009	0.189451	0.292861	5.93811	0.0188637	1.24631
3370	-5106.86	-5116.96	10.0964	0.158419	0.217128	0.0241556	0.158586	0.267277	0.174435	0.309147	0.210596	0.189081	0.291176	5.20007	0.00624083	1.36265
3380	-5113.9	-5124.94	11.0422	0.155286	0.212834	0.0349392	0.1992	0.245978	0.151762	0.311478	0.210075	0.194149	0.284297	5.31291	0.0051497	1.31536
3390	-5100.71	-5112.82	12.1024	0.166148	0.226377	0.0265172	0.21163	0.272485	0.0968422	0.304863	0.194699	0.196491	0.303947	5.79227	0.0112559	1.26235
3400	-5103.5	-5115.93	12.4265	0.142232	0.224066	0.0356429	0.151381	0.340291	0.106387	0.29934	0.201905	0.202871	0.295884	5.78348	0.00656938	1.24615
3410	-5109.73	-5118.54	8.80998	0.186645	0.2304	0.0364217	0.177412	0.257917	0.111204	0.31258	0.201042	0.196168	0.29021	4.78219	0.00575921	1.42697
3420	-5113.79	-5121.95	8.15945	0.188734	0.182347	0.0299959	0.212635	0.234813	0.151474	0.307046	0.196944	0.201223	0.294788	3.95089	0.00575921	1.4595
3430	-5107.46	-5108.81	1.3547	0.145208	0.213628	0.03028	0.247466	0.252794	0.110623	0.303777	0.205748	0.196081	0.294395	3.94347	0.00327135	1.79974
3440	-5113.26	-5126.11	12.8523	0.174881	0.196921	0.0364676	0.132238	0.314805	0.144688	0.302595	0.203152	0.194955	0.299298	5.09305	0.0106813	1.22486
3450	-5103.56	-5114.56	11.0047	0.145537	0.251754	0.0303486	0.157637	0.274334	0.14039	0.297602	0.203344	0.200675	0.298379	4.84026	0.0118994	1.31724
3460	-5113.39	-5121.02	7.62753	0.144517	0.241582	0.028211	0.170305	0.273528	0.141857	0.310423	0.201859	0.184906	0.302813	4.61527	0.00891954	1.4861
3470	-5097.8	-5108.81	11.0125	0.17484	0.20179	0.0246766	0.180736	0.279133	0.138824	0.317501	0.196661	0.195851	0.289987	5.20383	0.00429642	1.31685
3480	-5100.57	-5116.33	15.7603	0.139994	0.245488	0.0259498	0.190061	0.249705	0.148802	0.307928	0.206438	0.195666	0.289968	5.83093	0.00429642	1.07946
3490	-5104.73	-5120.68	15.9432	0.15191	0.212715	0.0325794	0.146875	0.309874	0.146046	0.305632	0.184213	0.208331	0.301824	6.21138	0.0172405	1.07031
3500	-5098.54	-5116.75	18.2027	0.138447	0.226055	0.0261441	0.187066	0.264876	0.157412	0.312531	0.203554	0.198549	0.285367	7.69865	0.0210064	0.957337
3510	-5097.76	-5117.43	19.6662	0.132696	0.186337	0.0239847	0.219933	0.28197	0.15508	0.302352	0.210805	0.210117	0.276726	7.54988	0.000688453	0.884164
3520	-5098.91	-5119.74	20.8237	0.199566	0.182685	0.0258307	0.187172	0.249932	0.154814	0.317753	0.195168	0.206574	0.280505	8.34532	0.00964448	0.82629
3530	-5104.96	-5120.44	15.4788	0.202211	0.23691	0.0261731	0.157737	0.259252	0.117717	0.304454	0.195109	0.196353	0.304084	5.69927	0.00964448	1.09353
3540	-5101.45	-5121.44	19.9885	0.185778	0.230302	0.024046	0.175168	0.238183	0.146524	0.304871	0.202337	0.203626	0.289166	7.76884	0.0195977	0.868048
3550	-5102.95	-5116.7	13.7593	0.162011	0.195537	0.0541522	0.150172	0.272401	0.165727	0.300761	0.210531	0.203278	0.28543	5.83721	0.000234724	1.17951
3560	-5107.81	-5119.71	11.8998	0.148436	0.219362	0.0242563	0.187715	0.249311	0.170919	0.325552	0.199646	0.182288	0.292514	5.88523	0.0137174	1.27248
3570	-5114.08	-5116.13	2.04891	0.118908	0.207201	0.0172572	0.225296	0.304579	0.126759	0.327438	0.185147	0.199475	0.28794	3.71225	0.00502428	1.76503
3580	-5103.87	-5117.97	14.1026	0.169492	0.22869	0.0228004	0.189991	0.251093	0.137934	0.302719	0.205717	0.208784	0.28278	5.60931	0.0211254	1.16234
3590	-5105.61	-5117.16	11.551	0.168623	0.227517	0.0154836	0.194498	0.275172	0.118706	0.315615	0.182522	0.2062	0.295662	5.20938	0.0126324	1.28992
3600	-5115.35	-5118.48	3.1235	0.168925	0.238536	0.0142259	0.152088	0.268024	0.158202	0.310273	0.213759	0.183527	0.292441	4.24191	0.0279546	1.7113
3610	-5111.92	-5116.24	4.32425	0.150208	0.249834	0.0148997	0.168763	0.252446	0.163849	0.300895	0.206543	0.193522	0.299041	3.91149	0.00418167	1.65126
3620	-5106.71	-5115.14	8.43209	0.168569	0.235509	0.038343	0.177449	0.243966	0.136164	0.313657	0.204925	0.2024	0.279018	4.79242	0.00197612	1.44587
3630	-5107.36	-5112.43	5.07256	0.136926	0.205515	0.0118168	0.162057	0.321974	0.161712	0.309646	0.200164	0.199521	0.29067	4.4944	0.00552604	1.61384
3640	-5109.57	-5124.5	14.9308	0.203892	0.198071	0.0423274	0.142796	0.296326	0.116588	0.306889	0.216908	0.198537	0.277666	6.32027	0.00160559	1.12093
3650	-5102.74	-5120.14	17.3947	0.159116	0.246026	0.033032	0.13329	0.260856	0.16768	0.305064	0.20736	0.194694	0.292881	6.98637	0.0156013	0.997738
3660	-5103.65	-5116.92	13.2735	0.179751	0.209869	0.0260242	0.180699	0.237199	0.166457	0.320726	0.201933	0.199406	0.277935	5.40532	0.00193181	1.2038
3670	-5099.94	-5117.68	17.7447	0.165237	0.222578	0.0224468	0.153396	0.292767	0.143575	0.303528	0.185266	0.209843	0.301362	6.56822	0.0013863	0.980239
3680	-5109.02	-5126.48	17.4656	0.161683	0.220949	0.0251595	0.184314	0.265369	0.142525	0.307701	0.189233	0.199537	0.303529	7.5857	0.000736495	0.994194
3690	-5094.43	-5113.59	19.16	0.129062	0.235452	0.0268108	0.196412	0.287299	0.124965	0.305312	0.201007	0.201994	0.291686	7.03678	0.00493049	0.909474
3700	-5104.6	-5123.87	19.2728	0.163993	0.221842	0.037317	0.181223	0.266468	0.129156	0.295782	0.208215	0.197506	0.298497	8.36113	0.000796373	0.903834
3710	-5104.38	-5122.32	17.9354	0.137642	0.254267	0.0429562	0.187761	0.228699	0.148674	0.314705	0.196403	0.206949	0.281943	7.036	0.00603333	0.970705
3720	-5105.61	-5126.34	20.7329	0.0957642	0.230625	0.0326662	0.152276	0.334979	0.153689	0.315497	0.202618	0.197514	0.284372	8.10368	0.00312161	0.830829
3730	-5112.4	-5126.79	14.3879	0.183646	0.223958	0.0351795	0.180036	0.257787	0.119393	0.306393	0.190832	0.211066	0.291709	5.67419	0.0256833	1.14808
3740	-5094.13	-5113.05	18.9153	0.155778	0.214172	0.0348622	0.184058	0.264617	0.146513	0.305265	0.204729	0.199281	0.290725	7.74282	0.0019088	0.921707
3750	-5097.94	-5117.93	19.9851	0.193808	0.233729	0.0192149	0.150134	0.273593	0.129521	0.309973	0.195195	0.204785	0.290046	7.90008	0.0056351	0.86822
3760	-5108.02	-5124.17	16.1434	0.11658	0.25683	0.0347472	0.20163	0.283155	0.107059	0.302034	0.190838	0.204994	0.302134	6.71142	0.0123467	1.0603
3770	-5093.92	-5110.9	16.9847	0.158822	0.213043	0.0288231	0.186235	0.266084	0.146992	0.306478	0.191687	0.204564	0.297271	6.48106	0.0123467	1.01824
3780	-5105.51	-5117.55	12.0314	0.147508	0.185289	0.019553	0.211533	0.25835	0.177766	0.310788	0.207426	0.200035	0.281751	5.83093	0.0123467	1.26591
3790	-5096.43	-5114.67	18.2408	0.145735	0.22187	0.019318	0.241346	0.262744	0.108987	0.330346	0.192937	0.198831	0.277886	7.41294	0.00275277	0.955432
3800	-5102	-5118.77	16.7638	0.171114	0.233777	0.0223942	0.156777	0.287971	0.127966	0.304693	0.203579	0.196881	0.294847	6.75105	0.0151987	1.02928
3810	-5106.43	-5128.91	22.4797	0.180709	0.179228	0.0199353	0.192343	0.306528	0.121256	0.299488	0.210172	0.192001	0.298339	9.19971	0.00973239	0.74349
3820	-5097.68	-5118.32	20.6457	0.152582	0.177981	0.0218299	0.20502	0.251497	0.19109	0.296003	0.207491	0.20246	0.294045	8.76834	0.00113734	0.835186
3830	-5096.71	-5110.64	13.9221	0.16702	0.222622	0.0288909	0.166114	0.275294	0.14006	0.312254	0.196802	0.199069	0.291875	5.48724	0.00304658	1.17137
3840	-5104.68	-5116.65	11.9737	0.166078	0.204896	0.0305583	0.167876	0.286272	0.144321	0.313337	0.194747	0.202395	0.289521	5.49071	0.00822902	1.26879
3850	-5106.9	-5120.98	14.083	0.209322	0.229564	0.0415218	0.187177	0.235857	0.0965587	0.310511	0.203838	0.200428	0.285223	5.13958	0.00200315	1.16332
3860	-5107.93	-5118.58	10.6501	0.114422	0.187163	0.0333711	0.177181	0.319577	0.168286	0.303009	0.210631	0.204879	0.281481	5.10799	0.00702691	1.33497
3870	-5100.65	-5115.07	14.4192	0.191994	0.234036	0.0250771	0.145525	0.242683	0.160685	0.302366	0.21041	0.199064	0.288161	5.5473	0.00314019	1.14651
3880	-5099.96	-5114.54	14.5808	0.18111	0.183558	0.0190654	0.225945	0.264052	0.12627	0.320555	0.202626	0.197792	0.279028	6.33378	0.0219854	1.13843
3890	-5117.94	-5130.99	13.0521	0.179233	0.22123	0.00583647	0.194785	0.282251	0.116664	0.312416	0.204804	0.1893	0.29348	6.1079	0.0442871	1.21487
3900	-5115.74	-5124.59	8.84488	0.1344	0.2282	0.0342757	0.135499	0.312578	0.155046	0.30271	0.206196	0.206982	0.284112	5.31652	0.00280536	1.42523
3910	-5105.02	-5119.86	14.8457	0.187498	0.221399	0.035892	0.189999	0.250264	0.114948	0.29108	0.209319	0.206571	0.29303	6.66002	0.000152273	1.12519
3920	-5110.66	-5117.91	7.25137	0.188938	0.222864	0.0358697	0.157138	0.263374	0.131816	0.309451	0.215674	0.202263	0.272613	4.90538	0.000869578	1.5049
3930	-5108.34	-5116.79	8.45535	0.15084	0.233093	0.0345149	0.214681	0.240034	0.126837	0.306956	0.197272	0.213224	0.282548	4.92433	0.0126301	1.44471
3940	-5098.88	-5119.05	20.1647	0.163082	0.235466	0.0318893	0.173301	0.269837	0.126424	0.304586	0.204879	0.209118	0.281418	8.49166	0.0233841	0.859239
3950	-5095.73	-5117.47	21.7466	0.156893	0.193572	0.0306791	0.154933	0.333816	0.130107	0.321756	0.202762	0.207799	0.267683	8.86152	0.00269153	0.780142
3960	-5093.3	-5115.92	22.626	0.139192	0.221239	0.0276679	0.164792	0.301052	0.146057	0.307642	0.199013	0.19812	0.295225	8.7044	0.000510951	0.736172
3970	-5094.7	-5115.07	20.3701	0.171751	0.207741	0.0282576	0.206516	0.254164	0.131571	0.293836	0.211906	0.196797	0.297461	7.86907	0.00170492	0.848966
3980	-5102.85	-5115.33	12.4815	0.156178	0.22076	0.0263781	0.135626	0.33824	0.12282	0.311289	0.207549	0.190075	0.291087	5.21766	0.0107428	1.2434
3990	-5112.18	-5123.34	11.1569	0.168189	0.208193	0.0258371	0.206272	0.286641	0.104869	0.317551	0.199932	0.186903	0.295613	4.59244	0.00211403	1.30963
4000	-5102.69	-5111.91	9.22614	0.167707	0.17687	0.0228871	0.196036	0.333878	0.102622	0.305644	0.2123	0.197875	0.284181	5.29407	0.000333018	1.40617
4010	-5099.25	-5116.44	17.1964	0.168487	0.195447	0.0120851	0.186884	0.314172	0.122925	0.309423	0.210179	0.203984	0.276415	6.63953	0.000688406	1.00765
4020	-5092.86	-5113.46	20.6014	0.179814	0.213465	0.035016	0.154578	0.289242	0.127884	0.292562	0.209521	0.209225	0.288692	8.05007	0.0232032	0.837403
4030	-5100.23	-5123.19	22.9565	0.167648	0.244328	0.0256205	0.14063	0.2976	0.124173	0.296619	0.199338	0.19915	0.304893	9.01611	0.00178932	0.719649
4040	-5099.1	-5118.82	19.7235	0.142214	0.219213	0.0240569	0.165582	0.2763	0.172634	0.302162	0.193902	0.201495	0.302441	7.31656	0.00441807	0.881299
4050	-5099.07	-5110.37	11.2941	0.151987	0.19725	0.0257101	0.194446	0.260927	0.16968	0.311186	0.196751	0.205561	0.286502	5.40398	0.00271706	1.30277
4060	-5096.16	-5113.13	16.9742	0.127352	0.200856	0.0237025	0.244969	0.246691	0.15643	0.304624	0.209155	0.200133	0.286087	5.90376	0.00129622	1.01877
4070	-5105.96	-5116.9	10.941	0.212551	0.259521	0.0305755	0.125181	0.236737	0.135435	0.309024	0.198755	0.206974	0.285247	4.98762	0.0160369	1.32042
4080	-5108.06	-5119.46	11.4022	0.169174	0.228131	0.0243358	0.139217	0.248771	0.190371	0.291132	0.200841	0.207258	0.300769	5.69364	0.00470742	1.29736
4090	-5099.91	-5117.93	18.0203	0.146809	0.218802	0.0344486	0.209234	0.244623	0.146085	0.300353	0.203395	0.196361	0.29989	6.10411	0.00254584	0.966457
4100	-5102.73	-5119.22	16.4886	0.149979	0.223527	0.0351925	0.229245	0.25071	0.111346	0.307328	0.20155	0.200067	0.291055	6.27028	0.0127915	1.04304
4110	-5111.78	-5120.79	9.01318	0.121313	0.259487	0.0498002	0.128477	0.33185	0.109073	0.318143	0.201608	0.197639	0.282609	4.75971	0.0085183	1.41681
4120	-5098.58	-5114.25	15.667	0.171355	0.204027	0.0229388	0.180461	0.269242	0.151976	0.312816	0.19716	0.195725	0.2943	6.70649	0.0184307	1.08412
4130	-5102.9	-5119.96	17.059	0.152333	0.222221	0.0338004	0.148854	0.311109	0.131682	0.312069	0.206592	0.196904	0.284436	6.1709	0.00233662	1.01452
4140	-5099.83	-5119.04	19.2101	0.191764	0.201589	0.0301286	0.190105	0.269035	0.117378	0.295355	0.207827	0.201537	0.295282	7.78353	0.00505671	0.906966
4150	-5098.22	-5116.17	17.9549	0.154014	0.232977	0.0285255	0.176118	0.299516	0.108849	0.310879	0.208491	0.192954	0.287676	6.57447	0.00123951	0.96973
4160	-5102.86	-5118.61	15.7443	0.163859	0.213383	0.0248351	0.153333	0.306095	0.138495	0.306951	0.210568	0.19854	0.283941	6.27464	0.0089194	1.08026
4170	-5103.48	-5112.18	8.69735	0.164253	0.254424	0.0248948	0.172208	0.268158	0.116061	0.30789	0.194832	0.201924	0.295354	4.59299	0.000329749	1.43261
4180	-5098.96	-5116.01	17.0536	0.188945	0.252645	0.0230498	0.167715	0.248285	0.11936	0.309445	0.198985	0.201342	0.290228	5.73178	0.0037098	1.0148
4190	-5096.36	-5114.31	17.9548	0.215337	0.188044	0.0256151	0.169191	0.262743	0.139069	0.311571	0.187371	0.200141	0.300917	7.26497	0.00351977	0.969735
4200	-5107.49	-5121.62	14.131	0.162034	0.218076	0.0180709	0.159033	0.29602	0.146765	0.291296	0.218889	0.203984	0.285832	6.18664	0.0184949	1.16092
4210	-5101.19	-5118.4	17.2091	0.178249	0.216241	0.0224568	0.209534	0.206734	0.166785	0.305987	0.19705	0.198179	0.298784	6.25076	0.00613344	1.00702
4220	-5101.6	-5120.8	19.1957	0.160643	0.242181	0.0179883	0.190046	0.269651	0.119491	0.311788	0.200502	0.193671	0.294038	8.26565	0.0229057	0.907687
4230	-5107.34	-5120.09	12.7497	0.126627	0.220403	0.0339894	0.220689	0.279769	0.118523	0.302408	0.205473	0.207209	0.28491	5.51153	0.0182377	1.22999
4240	-5103.86	-5117.45	13.5903	0.138262	0.198741	0.0308336	0.200199	0.253506	0.178459	0.312614	0.201563	0.196725	0.289097	5.97411	0.0193879	1.18796
4250	-5111.09	-5119.86	8.77439	0.134218	0.164111	0.0422252	0.235322	0.279255	0.144868	0.319209	0.191328	0.200875	0.288588	4.40542	0.0152772	1.42875
4260	-5120.68	-5123.35	2.66985	0.18314	0.20665	0.0376127	0.213445	0.253614	0.105538	0.304592	0.211409	0.195256	0.288744	3.58716	0.0323688	1.73398
4270	-5110.58	-5118.33	7.75016	0.125973	0.194459	0.0390691	0.200853	0.306754	0.132891	0.303883	0.201485	0.209209	0.285423	4.75299	2.99817e-05	1.47997
4280	-5106.37	-5115.92	9.55285	0.195632	0.237186	0.00821725	0.164498	0.264474	0.129992	0.313558	0.202831	0.200815	0.282796	5.11499	0.000420932	1.38983
4290	-5108.53	-5120.54	12.0178	0.180863	0.240746	0.0180115	0.130447	0.310903	0.119029	0.311111	0.199718	0.214416	0.274756	5.58465	0.00235193	1.26658
4300	-5103.79	-5118.15	14.3574	0.146763	0.178093	0.0168554	0.17	0.334296	0.153993	0.305516	0.195149	0.21358	0.285755	5.84976	0.00198542	1.1496
4310	-5094.81	-5114.93	20.1204	0.133345	0.273734	0.0312105	0.196749	0.225048	0.139914	0.309833	0.197906	0.191101	0.30116	8.2398	0.00364321	0.861455
4320	-5100.25	-5118.45	18.204	0.164234	0.237088	0.0299826	0.195978	0.203341	0.169375	0.314955	0.197387	0.19457	0.293088	6.01517	0.000464409	0.957273
4330	-5110.42	-5121.91	11.4891	0.139209	0.245627	0.0272999	0.142632	0.275331	0.1699	0.321228	0.200897	0.203046	0.274829	5.30787	0.0093644	1.29302
4340	-5109.15	-5121.73	12.5792	0.16745	0.236778	0.0231677	0.194765	0.233656	0.144183	0.306484	0.192845	0.207352	0.293319	5.74007	0.00679713	1.23851
4350	-5101.95	-5116.08	14.1344	0.167342	0.204478	0.0220328	0.185224	0.316014	0.10491	0.318811	0.205233	0.191171	0.284785	5.74788	0.00140457	1.16075
4360	-5096.18	-5117.35	21.1752	0.160754	0.213511	0.0224253	0.15932	0.286079	0.157912	0.311263	0.201807	0.195308	0.291622	7.8872	0.00180341	0.808712
4370	-5097.85	-5117.42	19.576	0.162137	0.234936	0.0443999	0.18365	0.27774	0.0971372	0.308949	0.196997	0.200335	0.293719	8.11865	0.0223938	0.888675
4380	-5104.94	-5122.84	17.8965	0.139031	0.193505	0.03906	0.216115	0.279309	0.13298	0.303112	0.203401	0.203916	0.28957	7.52702	0.000918765	0.972647
4390	-5091.28	-5113.45	22.1749	0.134024	0.245461	0.0270414	0.149617	0.285199	0.158657	0.310477	0.205376	0.186663	0.297485	8.77241	0.00475689	0.758726
4400	-5093.05	-5114.37	21.3215	0.180331	0.199601	0.0287651	0.163929	0.318968	0.108405	0.327846	0.184227	0.200487	0.28744	8.19905	0.00629098	0.801399
4410	-5110.63	-5127.4	16.7761	0.20731	0.211328	0.0323652	0.130061	0.304161	0.114774	0.286082	0.201395	0.207266	0.305257	7.1199	0.0207102	1.02867
4420	-5101.93	-5120.03	18.1005	0.189036	0.230607	0.0275667	0.158655	0.290075	0.10406	0.302359	0.201085	0.199044	0.297512	6.46433	0.00355029	0.962449
4430	-5117.81	-5122.48	4.67063	0.189293	0.211031	0.0289251	0.158262	0.303301	0.109188	0.321855	0.200139	0.198109	0.279897	4.07896	0.00967092	1.63394
4440	-5109.49	-5115.78	6.28547	0.165763	0.207547	0.020788	0.173769	0.271903	0.16023	0.316387	0.202166	0.197775	0.283672	3.98478	0.000599615	1.5532
4450	-5111.52	-5119.54	8.01247	0.171329	0.194874	0.0264337	0.191522	0.28144	0.134402	0.308771	0.213916	0.196883	0.280431	4.73707	0.00522693	1.46685
4460	-5100.92	-5111.76	10.8457	0.161743	0.18589	0.0273752	0.207147	0.294509	0.123335	0.29969	0.197727	0.212038	0.290544	5.41604	0.000131544	1.32519
4470	-5106.69	-5122.16	15.4692	0.161443	0.221998	0.0353593	0.123856	0.333943	0.123401	0.31164	0.205178	0.207932	0.27525	6.54664	0.00200068	1.09401
4480	-5104.96	-5118.56	13.604	0.142227	0.250114	0.0337312	0.188609	0.264959	0.120361	0.312886	0.207341	0.191351	0.288422	5.9388	0.00491544	1.18727
4490	-5119.07	-5121.12	2.05577	0.191194	0.169994	0.0378295	0.219635	0.280843	0.100505	0.306348	0.205547	0.200759	0.287346	3.97937	0.0164278	1.76468
4500	-5102.11	-5115.1	12.9845	0.208578	0.187894	0.0362917	0.195029	0.259122	0.113084	0.315005	0.187213	0.207364	0.290418	5.43005	0.00133044	1.21825
4510	-5111.43	-5122.95	11.5183	0.204926	0.198454	0.0229856	0.215521	0.237597	0.120515	0.319921	0.21185	0.180353	0.287876	5.67195	0.00145352	1.29156
4520	-5108.22	-5119.38	11.1574	0.189705	0.198784	0.0140439	0.136866	0.283546	0.177055	0.304838	0.195441	0.214032	0.285689	5.24774	0.00645389	1.3096
4530	-5116.48	-5133.27	16.7917	0.167173	0.219792	0.034584	0.119227	0.321199	0.138024	0.307929	0.194469	0.199045	0.298557	5.66613	0.00647322	1.02789
4540	-5120.53	-5129.15	8.61641	0.155091	0.186281	0.0272197	0.194107	0.286156	0.151144	0.291515	0.210762	0.197758	0.299965	4.91601	0.00631059	1.43665
4550	-5120.76	-5122.99	2.23099	0.184089	0.200614	0.0156605	0.122835	0.331394	0.145409	0.316091	0.191027	0.199625	0.293258	3.5239	0.0131096	1.75592
4560	-5116.14	-5116.71	0.568871	0.171403	0.220788	0.0372134	0.116885	0.315344	0.138367	0.310427	0.207705	0.20433	0.277538	3.40147	0.0015307	1.83903
4570	-5097.6	-5109.73	12.1315	0.209312	0.210959	0.033954	0.125033	0.296945	0.123797	0.307596	0.198877	0.207357	0.28617	5.62513	0.00139499	1.2609
4580	-5107.37	-5115.8	8.42989	0.161602	0.217489	0.0360871	0.172941	0.280306	0.131574	0.307695	0.201503	0.214105	0.276698	4.28163	0.0201119	1.44598
4590	-5102.5	-5113.61	11.1112	0.171112	0.205918	0.0286888	0.176248	0.274006	0.144027	0.309735	0.18847	0.214608	0.287186	4.92004	0.00572548	1.31191
4600	-5102.96	-5114.33	11.3706	0.16555	0.212885	0.0244848	0.199048	0.26643	0.131602	0.310683	0.188785	0.207135	0.293398	4.77056	0.0112342	1.29894
4610	-5112.61	-5116.42	3.81059	0.183237	0.20583	0.0242473	0.213435	0.240843	0.132408	0.32712	0.193516	0.19363	0.285734	3.97114	0.0151616	1.67694
4620	-5113	-5118.11	5.11764	0.202239	0.198591	0.0248931	0.214708	0.241062	0.118507	0.316637	0.202327	0.195748	0.285288	4.29224	0.0118531	1.61159
4630	-5114.15	-5128.88	14.7304	0.231428	0.187723	0.0353568	0.204174	0.212235	0.129083	0.296902	0.193359	0.215361	0.294378	6.35971	0.0215491	1.13095
4640	-5106.97	-5124.89	17.9231	0.192283	0.198545	0.0238445	0.181744	0.271423	0.13216	0.297519	0.19351	0.21576	0.29321	7.19566	0.0242028	0.971317
4650	-5102.9	-5116.73	13.8329	0.184804	0.221156	0.0309685	0.187167	0.248718	0.127187	0.310434	0.190162	0.202631	0.296773	6.31167	0.000488374	1.17583
4660	-5092.56	-5112.15	19.5822	0.177868	0.24717	0.0279017	0.185618	0.223194	0.138249	0.302758	0.202412	0.196044	0.298786	7.26873	0.0103272	0.888363
4670	-5093.85	-5118.93	25.0759	0.171201	0.181699	0.0355412	0.155538	0.281595	0.174426	0.304732	0.202798	0.194221	0.298249	11.4446	0.00453866	0.613678
4680	-5098.98	-5115.06	16.0804	0.179775	0.190799	0.037321	0.160145	0.279281	0.15268	0.309482	0.204436	0.198526	0.287556	6.59986	0.00222736	1.06345
4690	-5097.66	-5115.47	17.8074	0.179096	0.210066	0.0371802	0.159541	0.273324	0.140793	0.306117	0.206952	0.203674	0.283257	7.45183	0.00997937	0.977102
4700	-5102.55	-5119.53	16.98	0.195012	0.232774	0.0150454	0.156705	0.243987	0.156477	0.315943	0.192438	0.19651	0.29511	7.04066	0.0106492	1.01848
4710	-5101.29	-5110.37	9.08043	0.196408	0.198494	0.0116281	0.18228	0.284089	0.1271	0.319886	0.205262	0.195795	0.279057	4.9072	0.000599846	1.41345
4720	-5107.53	-5117.69	10.1584	0.155665	0.211754	0.0478874	0.189481	0.263091	0.132121	0.31375	0.199408	0.192098	0.294743	5.26366	0.013419	1.35955
4730	-5091	-5109.5	18.5018	0.177637	0.18069	0.0138013	0.193993	0.269356	0.164522	0.31386	0.202723	0.200919	0.282498	7.60554	0.00515791	0.942381
4740	-5098.87	-5116.66	17.7868	0.153479	0.224505	0.0228076	0.191677	0.286524	0.121007	0.30322	0.206056	0.197974	0.292751	7.28871	0.011052	0.978132
4750	-5095.78	-5113.62	17.8387	0.168496	0.212941	0.0282288	0.140251	0.287561	0.162523	0.286291	0.211563	0.211035	0.291111	7.00187	0.00506402	0.975538
4760	-5097.94	-5116.66	18.7202	0.176713	0.187716	0.0298194	0.160847	0.271028	0.173876	0.313479	0.208353	0.202648	0.27552	6.38098	0.00288819	0.931462
4770	-5099.37	-5117.94	18.5707	0.149056	0.239814	0.0371111	0.18282	0.245831	0.145368	0.301757	0.20627	0.202189	0.289783	7.7466	0.00829702	0.938937
4780	-5112.84	-5123.65	10.8038	0.170168	0.220556	0.0136315	0.123983	0.336807	0.134854	0.291672	0.206379	0.219537	0.282412	5.19137	0.00107105	1.32728
4790	-5111.82	-5121.79	9.96662	0.150781	0.207781	0.0447129	0.139312	0.321757	0.135656	0.307386	0.191465	0.210918	0.29023	5.11299	0.00465684	1.36914
