Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	alpha	pinvar	TL
1590	-5118.52	-5108.48	-10.0422	0.146936	0.235191	0.0191708	0.21795	0.277322	0.10343	0.295103	0.194924	0.203629	0.306344	1.1095	0.0055837	3.14493
1600	-5123.57	-5115.6	-7.96701	0.141273	0.226126	0.0184319	0.20955	0.266633	0.137985	0.295103	0.194924	0.203629	0.306344	1.1095	0.00572242	2.93741
1610	-5119.97	-5113.7	-6.27094	0.141273	0.226126	0.0184319	0.20955	0.266633	0.137985	0.295103	0.194924	0.203629	0.306344	1.1095	0.00704668	2.7678
1620	-5119.22	-5110.69	-8.52659	0.143804	0.230179	0.0187623	0.202636	0.271412	0.133207	0.295103	0.194924	0.203629	0.306344	1.1095	0.00771137	2.99337
1630	-5118.09	-5112.56	-5.53078	0.143804	0.230179	0.0187623	0.202636	0.271412	0.133207	0.288209	0.213731	0.198872	0.299188	1.1095	0.00696278	2.69379
1640	-5120.87	-5111.22	-9.6538	0.143611	0.254349	0.018737	0.202363	0.271047	0.109893	0.288209	0.213731	0.198872	0.299188	1.15121	0.000624724	3.10609
1650	-5117.51	-5111.08	-6.43216	0.143611	0.254349	0.018737	0.202363	0.271047	0.109893	0.293519	0.212137	0.197389	0.296956	1.26656	0.0142621	2.78392
1660	-5117.34	-5112.69	-4.64975	0.143611	0.254349	0.018737	0.202363	0.271047	0.109893	0.293519	0.212137	0.197389	0.296956	1.26656	0.00520108	2.60568
1670	-5112.49	-5108.72	-3.76937	0.143611	0.254349	0.018737	0.202363	0.271047	0.109893	0.313572	0.206115	0.191786	0.288527	1.26656	0.00858518	2.51764
1680	-5117.87	-5114.12	-3.74922	0.148925	0.247468	0.0360834	0.196889	0.263714	0.10692	0.313572	0.206115	0.191786	0.288527	1.26656	0.00701099	2.51563
1690	-5115.84	-5110.44	-5.39764	0.146549	0.24352	0.0355077	0.209703	0.259507	0.105214	0.313572	0.206115	0.191786	0.288527	1.26656	0.00206711	2.68047
1700	-5116.95	-5110.25	-6.70276	0.146549	0.24352	0.0355077	0.209703	0.259507	0.105214	0.313572	0.206115	0.191786	0.288527	1.26656	0.0079742	2.81098
1710	-5113.09	-5108.68	-4.41218	0.135655	0.225369	0.0328681	0.194114	0.240215	0.171779	0.313572	0.206115	0.191786	0.288527	1.26656	0.00917875	2.58193
1720	-5112.96	-5107.19	-5.76558	0.135655	0.225369	0.0328681	0.194114	0.240215	0.171779	0.304499	0.208839	0.194321	0.29234	1.26656	0.00191582	2.71727
1730	-5114.25	-5108.69	-5.56075	0.133138	0.221188	0.0322582	0.190512	0.254313	0.168592	0.304499	0.208839	0.194321	0.29234	1.26656	3.18026e-05	2.69678
1740	-5121.7	-5115.97	-5.73076	0.134507	0.223463	0.0325901	0.192472	0.292451	0.124517	0.300393	0.210072	0.195468	0.294066	1.26656	0.00246275	2.71378
1750	-5115.73	-5109.49	-6.23743	0.134507	0.223463	0.0325901	0.192472	0.292451	0.124517	0.305229	0.197357	0.198615	0.2988	1.26656	0.000672828	2.76445
1760	-5110.24	-5106.18	-4.06548	0.187982	0.209656	0.0305764	0.18058	0.274381	0.116824	0.301635	0.206808	0.196276	0.295282	1.28332	0.00990487	2.54726
1770	-5111.13	-5106.61	-4.52196	0.187982	0.209656	0.0305764	0.18058	0.274381	0.116824	0.301635	0.206808	0.196276	0.295282	1.28332	0.00627638	2.5929
1780	-5115.13	-5109.28	-5.84533	0.187982	0.209656	0.0305764	0.18058	0.274381	0.116824	0.301635	0.206808	0.196276	0.295282	1.28332	0.00645414	2.72524
1790	-5112.04	-5106.82	-5.22426	0.187982	0.209656	0.0305764	0.18058	0.274381	0.116824	0.295491	0.202595	0.212647	0.289267	1.28332	0.000124198	2.66313
1800	-5112.41	-5107.64	-4.76628	0.187982	0.209656	0.0305764	0.18058	0.274381	0.116824	0.295491	0.202595	0.212647	0.289267	1.28332	0.0116179	2.61734
1810	-5123.21	-5116.78	-6.43251	0.177615	0.198093	0.0288901	0.170621	0.3144	0.110381	0.295491	0.202595	0.212647	0.289267	1.28332	0.00742364	2.78396
1820	-5116.91	-5114.67	-2.23503	0.177615	0.198093	0.0288901	0.170621	0.3144	0.110381	0.298478	0.201736	0.211745	0.28804	1.28332	0.00742364	2.36421
1830	-5113.21	-5109.82	-3.38301	0.170597	0.190266	0.0277486	0.163879	0.341489	0.10602	0.300319	0.20298	0.206885	0.289816	1.28332	0.00384142	2.47901
1840	-5116.44	-5109.65	-6.79358	0.168898	0.188372	0.0274723	0.162247	0.338088	0.114922	0.301496	0.203776	0.207696	0.287032	1.28332	0.000262354	2.82007
1850	-5112.19	-5106.87	-5.31055	0.168898	0.188372	0.0274723	0.162247	0.338088	0.114922	0.301496	0.203776	0.207696	0.287032	1.28332	0.000146177	2.67176
1860	-5113.78	-5109.67	-4.11241	0.168898	0.188372	0.0274723	0.162247	0.338088	0.114922	0.301496	0.203776	0.207696	0.287032	1.28332	0.0110402	2.55195
1870	-5116.96	-5112.06	-4.89712	0.164023	0.182934	0.0266793	0.18643	0.328329	0.111605	0.301496	0.203776	0.207696	0.287032	1.28332	0.00299814	2.63042
1880	-5114.2	-5110.63	-3.56661	0.164023	0.182934	0.0266793	0.18643	0.328329	0.111605	0.301496	0.203776	0.207696	0.287032	1.36949	0.00299814	2.49737
1890	-5117.63	-5115.52	-2.11003	0.157601	0.214925	0.0256347	0.17913	0.315474	0.107235	0.301496	0.203776	0.207696	0.287032	1.36949	0.006309	2.35171
1900	-5108.08	-5104.68	-3.39811	0.137017	0.220176	0.0262611	0.183507	0.323183	0.109855	0.320555	0.198216	0.202029	0.2792	1.36769	0.0105414	2.48052
1910	-5109.58	-5104.6	-4.98532	0.127266	0.204507	0.0243921	0.170447	0.300182	0.173205	0.316215	0.20907	0.199294	0.27542	1.28783	0.00223038	2.63924
1920	-5120.25	-5115.29	-4.95822	0.134967	0.216881	0.0258681	0.180761	0.318346	0.123177	0.316215	0.20907	0.199294	0.27542	1.28783	0.0132159	2.63653
1930	-5113.4	-5109.8	-3.60472	0.146963	0.236157	0.0281672	0.196827	0.257761	0.134125	0.314178	0.207723	0.204452	0.273646	1.28783	0.0141993	2.50118
1940	-5111.73	-5108.74	-2.98346	0.149182	0.21544	0.0256961	0.17956	0.307764	0.122359	0.311533	0.214393	0.202731	0.271342	1.28783	0.00380721	2.43905
1950	-5114.45	-5108.15	-6.299	0.149182	0.21544	0.0256961	0.17956	0.307764	0.122359	0.304937	0.209854	0.198439	0.28677	1.28783	0.0101661	2.77061
1960	-5110.55	-5105.77	-4.78171	0.145114	0.209565	0.0249955	0.174663	0.299372	0.14629	0.304937	0.209854	0.198439	0.28677	1.26594	0.0109478	2.61888
1970	-5110.8	-5107	-3.79692	0.145114	0.209565	0.0249955	0.174663	0.299372	0.14629	0.305429	0.210192	0.197146	0.287232	1.23933	0.00334031	2.5204
1980	-5115.57	-5109.68	-5.88571	0.145114	0.209565	0.0249955	0.174663	0.299372	0.14629	0.305429	0.210192	0.197146	0.287232	1.23933	0.000608686	2.72928
1990	-5111.68	-5106.4	-5.2813	0.145114	0.209565	0.0249955	0.174663	0.299372	0.14629	0.305429	0.210192	0.197146	0.287232	1.23933	0.0216127	2.66884
2000	-5115.52	-5110.58	-4.93305	0.145114	0.209565	0.0249955	0.174663	0.299372	0.14629	0.305429	0.210192	0.197146	0.287232	1.24961	0.024347	2.63401
2010	-5116.7	-5113.55	-3.14909	0.145114	0.209565	0.0249955	0.174663	0.299372	0.14629	0.305429	0.210192	0.197146	0.287232	1.35229	0.00438259	2.45562
2020	-5113.68	-5111.4	-2.27813	0.166157	0.205816	0.0245483	0.171539	0.294016	0.137924	0.309163	0.200538	0.199556	0.290743	1.35229	0.0143695	2.36852
2030	-5116.23	-5111.29	-4.94275	0.194714	0.198767	0.0237076	0.165664	0.283947	0.1332	0.309163	0.200538	0.199556	0.290743	1.35229	0.000746876	2.63498
2040	-5109.01	-5104.41	-4.59528	0.168901	0.218466	0.0205647	0.172588	0.303938	0.115542	0.309163	0.200538	0.199556	0.290743	1.35229	0.00162716	2.60024
2050	-5110.92	-5106.9	-4.01973	0.1748	0.226096	0.0212829	0.178616	0.279628	0.119577	0.309163	0.200538	0.199556	0.290743	1.35229	0.00682862	2.54268
2060	-5110.15	-5106.87	-3.27681	0.1748	0.226096	0.0212829	0.178616	0.279628	0.119577	0.309163	0.200538	0.199556	0.290743	1.35229	0.00262212	2.46839
2070	-5114.42	-5113.47	-0.944829	0.182787	0.190735	0.0222554	0.186777	0.292405	0.125041	0.311984	0.202367	0.192253	0.293396	1.35229	0.00605446	2.23519
2080	-5111.54	-5108.71	-2.82711	0.125261	0.204161	0.023822	0.199925	0.312988	0.133843	0.315251	0.204487	0.194266	0.285995	1.35229	0.00296266	2.42342
2090	-5115.27	-5110.93	-4.33969	0.125188	0.204042	0.0238082	0.20039	0.312806	0.133765	0.315251	0.204487	0.194266	0.285995	1.35229	0.00705306	2.57468
2100	-5111.66	-5107.18	-4.48247	0.125188	0.204042	0.0238082	0.20039	0.312806	0.133765	0.31659	0.201109	0.195091	0.28721	1.35229	0.0041698	2.58895
2110	-5112.6	-5108.7	-3.90078	0.177994	0.268374	0.0184319	0.189472	0.24217	0.103559	0.31659	0.201109	0.195091	0.28721	1.35229	7.78908e-05	2.53079
2120	-5120.2	-5115.53	-4.67351	0.157682	0.237748	0.0163285	0.16785	0.328651	0.0917409	0.31659	0.201109	0.195091	0.28721	1.35229	0.0118415	2.60806
2130	-5115.97	-5110.09	-5.87874	0.157682	0.237748	0.0163285	0.16785	0.328651	0.0917409	0.312401	0.198448	0.205742	0.283409	1.25765	0.00367874	2.72858
2140	-5112.89	-5108.32	-4.56893	0.157682	0.237748	0.0163285	0.16785	0.328651	0.0917409	0.312401	0.198448	0.205742	0.283409	1.25765	0.00678848	2.5976
2150	-5111.96	-5111.43	-0.532208	0.189145	0.187144	0.0168455	0.173164	0.339057	0.0946456	0.312401	0.198448	0.205742	0.283409	1.39221	0.00954469	2.19393
2160	-5109.14	-5108.91	-0.228286	0.189145	0.187144	0.0168455	0.173164	0.339057	0.0946456	0.312401	0.198448	0.205742	0.283409	1.6141	0.00835498	2.16354
2170	-5114.06	-5113.61	-0.452448	0.189145	0.187144	0.0168455	0.173164	0.339057	0.0946456	0.319922	0.196277	0.203492	0.280309	1.6141	0.00507403	2.18595
2180	-5118.22	-5119.02	0.800453	0.183263	0.221685	0.0160715	0.165207	0.323477	0.0902967	0.319922	0.196277	0.203492	0.280309	1.6141	0.00169296	2.06066
2190	-5124.48	-5125.05	0.571143	0.188001	0.220965	0.0160193	0.164671	0.32034	0.0900036	0.319922	0.196277	0.203492	0.280309	1.6141	0.0131189	2.08359
2200	-5113.2	-5115.22	2.0208	0.136904	0.231921	0.0168135	0.183672	0.336223	0.0944661	0.312928	0.191985	0.199043	0.296044	1.6141	0.0163487	1.93863
2210	-5123.06	-5121.72	-1.33752	0.136904	0.231921	0.0168135	0.183672	0.336223	0.0944661	0.309323	0.189774	0.20827	0.292634	1.6141	0.0215314	2.27446
2220	-5122.92	-5121.01	-1.90973	0.136904	0.231921	0.0168135	0.183672	0.336223	0.0944661	0.309323	0.189774	0.20827	0.292634	1.6141	0.00169677	2.33168
2230	-5118.58	-5120.39	1.80458	0.143913	0.192601	0.0176743	0.193075	0.353435	0.0993021	0.309323	0.189774	0.20827	0.292634	1.6141	0.00557215	1.96025
2240	-5120.59	-5122.99	2.39528	0.165112	0.249493	0.0202778	0.221516	0.229672	0.11393	0.309323	0.189774	0.20827	0.292634	1.6141	0.0010554	1.90118
2250	-5108.23	-5109.01	0.781447	0.14839	0.224226	0.0182242	0.199082	0.307686	0.102392	0.31008	0.18779	0.20878	0.293351	1.6141	0.00576849	2.06256
2260	-5107.82	-5110.64	2.81823	0.14839	0.224226	0.0182242	0.199082	0.307686	0.102392	0.31008	0.18779	0.20878	0.293351	1.6141	0.00744188	1.85888
2270	-5108.54	-5110.74	2.20395	0.14839	0.224226	0.0182242	0.199082	0.307686	0.102392	0.31008	0.18779	0.20878	0.293351	1.6141	0.00261192	1.92031
2280	-5104.17	-5103.25	-0.913119	0.14839	0.224226	0.0182242	0.199082	0.307686	0.102392	0.302396	0.207918	0.203606	0.286081	1.6141	0.00274105	2.23202
2290	-5111.32	-5112.27	0.952511	0.145284	0.219532	0.0178427	0.194915	0.248846	0.17358	0.302396	0.207918	0.203606	0.286081	1.6141	0.00791585	2.04546
2300	-5116.75	-5118.3	1.5481	0.145284	0.219532	0.0178427	0.194915	0.248846	0.17358	0.302396	0.207918	0.203606	0.286081	1.6141	0.00791585	1.9859
2310	-5110.8	-5111.72	0.922701	0.145284	0.219532	0.0178427	0.194915	0.248846	0.17358	0.301593	0.207366	0.205719	0.285322	1.69573	0.00476907	2.04844
2320	-5110.85	-5112.44	1.5854	0.145284	0.219532	0.0178427	0.194915	0.248846	0.17358	0.300595	0.20668	0.208347	0.284378	1.69573	0.00233418	1.98217
2330	-5108.65	-5111.58	2.93349	0.145284	0.219532	0.0178427	0.194915	0.248846	0.17358	0.300595	0.20668	0.208347	0.284378	1.69573	0.00086079	1.84736
2340	-5107.66	-5107.86	0.19959	0.144961	0.221267	0.017803	0.194481	0.248293	0.173194	0.300595	0.20668	0.208347	0.284378	1.69573	0.00122916	2.12075
2350	-5104.48	-5106.41	1.93675	0.147766	0.220542	0.0177446	0.193843	0.247478	0.172626	0.300595	0.20668	0.208347	0.284378	1.69573	0.00386175	1.94703
2360	-5103.99	-5107.11	3.12574	0.147766	0.220542	0.0177446	0.193843	0.247478	0.172626	0.298878	0.211213	0.207156	0.282753	1.90315	0.00205387	1.82813
2370	-5105.91	-5111.64	5.72661	0.145428	0.217052	0.0174639	0.190777	0.259384	0.169895	0.297207	0.210032	0.211588	0.281172	1.92634	0.00177149	1.56805
2380	-5108.56	-5113.83	5.27198	0.167206	0.17963	0.0144529	0.147947	0.335637	0.155127	0.301726	0.213226	0.199599	0.285448	2.25373	0.00592034	1.61351
2390	-5116.67	-5121.79	5.12349	0.177737	0.177358	0.0142701	0.146077	0.331393	0.153165	0.301726	0.213226	0.199599	0.285448	2.25373	0.00764736	1.62836
2400	-5113.28	-5120.63	7.34533	0.177176	0.176799	0.0173798	0.145616	0.330347	0.152682	0.298138	0.210691	0.209118	0.282053	2.37764	0.00764736	1.40617
2410	-5115.77	-5122.77	6.99947	0.177176	0.176799	0.0173798	0.145616	0.330347	0.152682	0.298138	0.210691	0.209118	0.282053	2.37764	0.00487603	1.44076
2420	-5109.89	-5117.2	7.31054	0.178149	0.17777	0.0174752	0.146416	0.326669	0.153521	0.298138	0.210691	0.209118	0.282053	2.37764	0.00553767	1.40965
2430	-5111.21	-5118.56	7.35906	0.158685	0.267604	0.015566	0.130419	0.290978	0.136748	0.298138	0.210691	0.209118	0.282053	2.37764	0.00405712	1.4048
2440	-5108.06	-5115.38	7.32405	0.166828	0.281335	0.0163647	0.137111	0.254598	0.143764	0.298138	0.210691	0.209118	0.282053	2.37764	0.000745391	1.4083
2450	-5115	-5121.4	6.40216	0.164599	0.277576	0.0295053	0.135279	0.251196	0.141844	0.291952	0.206319	0.204779	0.29695	2.37764	0.0301063	1.50049
2460	-5109.46	-5116.17	6.70796	0.136573	0.230314	0.0244816	0.227437	0.263501	0.117693	0.291952	0.206319	0.204779	0.29695	2.41043	0.00290271	1.46991
2470	-5115.54	-5122.5	6.95365	0.130356	0.21983	0.0233671	0.217083	0.251506	0.157858	0.291952	0.206319	0.204779	0.29695	2.41043	0.0194448	1.44534
2480	-5110.72	-5118.28	7.55867	0.130356	0.21983	0.0233671	0.217083	0.251506	0.157858	0.328982	0.195529	0.194069	0.28142	2.41043	0.00426402	1.38484
2490	-5119.54	-5127.77	8.2305	0.129597	0.218549	0.0232309	0.221645	0.25004	0.156939	0.328982	0.195529	0.194069	0.28142	2.41043	0.00233678	1.31766
2500	-5109.77	-5116.32	6.54634	0.139303	0.234918	0.0249709	0.163347	0.268768	0.168693	0.328982	0.195529	0.194069	0.28142	2.41043	0.00233678	1.48607
2510	-5106.53	-5114.98	8.45218	0.140908	0.237624	0.0252585	0.165228	0.271864	0.159117	0.322904	0.191916	0.190484	0.294697	2.41043	0.000919788	1.29549
2520	-5107.83	-5115.45	7.62491	0.145367	0.245143	0.0260578	0.170457	0.280467	0.132509	0.322904	0.191916	0.190484	0.294697	2.41043	0.0190139	1.37822
2530	-5106.64	-5113.3	6.65995	0.142533	0.240365	0.0255499	0.167134	0.275	0.149418	0.303603	0.197387	0.195913	0.303097	2.04095	0.00377848	1.47471
2540	-5107.17	-5110.6	3.4245	0.138351	0.233313	0.0248002	0.16223	0.266931	0.174374	0.307821	0.196191	0.194727	0.301261	2.04095	0.00276683	1.79826
2550	-5111.62	-5117.67	6.05051	0.138351	0.233313	0.0248002	0.16223	0.266931	0.174374	0.307821	0.196191	0.194727	0.301261	2.04095	0.0164607	1.53566
2560	-5107.08	-5112.42	5.34031	0.138351	0.233313	0.0248002	0.16223	0.266931	0.174374	0.307821	0.196191	0.194727	0.301261	2.12343	0.000661302	1.60668
2570	-5112.01	-5117.4	5.38422	0.138351	0.233313	0.0248002	0.16223	0.266931	0.174374	0.307821	0.196191	0.194727	0.301261	2.12343	0.0062753	1.60229
2580	-5119.6	-5124.68	5.07997	0.141377	0.238415	0.0253426	0.165778	0.250899	0.178188	0.307821	0.196191	0.194727	0.301261	2.12343	0.000603942	1.63271
2590	-5108.11	-5114.19	6.087	0.135786	0.227134	0.0243405	0.195067	0.240978	0.176694	0.307821	0.196191	0.194727	0.301261	2.12343	0.000862466	1.53201
2600	-5105.9	-5111.29	5.39127	0.135786	0.227134	0.0243405	0.195067	0.240978	0.176694	0.311408	0.195174	0.193717	0.2997	2.12343	0.000127151	1.60158
2610	-5103.69	-5108.84	5.14635	0.148279	0.248031	0.0265799	0.213014	0.263148	0.100948	0.311408	0.195174	0.193717	0.2997	2.12343	0.00723602	1.62607
2620	-5108.65	-5112.8	4.14083	0.159216	0.266326	0.0285404	0.154966	0.282558	0.108394	0.316306	0.198243	0.196764	0.288687	1.9702	0.0121505	1.72662
2630	-5110.5	-5115.48	4.9822	0.159216	0.266326	0.0285404	0.154966	0.282558	0.108394	0.316306	0.198243	0.196764	0.288687	1.9702	0.0106332	1.64249
2640	-5102.48	-5106.81	4.33638	0.159216	0.266326	0.0285404	0.154966	0.282558	0.108394	0.316306	0.198243	0.196764	0.288687	1.9702	0.00107382	1.70707
2650	-5110.72	-5116.18	5.45845	0.161542	0.270216	0.0289573	0.142622	0.286686	0.109977	0.316306	0.198243	0.196764	0.288687	1.86058	0.0118992	1.59486
2660	-5104.23	-5109.47	5.23753	0.145001	0.242549	0.0259923	0.23041	0.257332	0.0987164	0.316306	0.198243	0.196764	0.288687	1.86058	0.00565513	1.61695
2670	-5109.1	-5112.03	2.92454	0.145001	0.242549	0.0259923	0.23041	0.257332	0.0987164	0.304697	0.20161	0.200105	0.293589	1.86058	0.0010694	1.84825
2680	-5107.66	-5111.98	4.31374	0.133793	0.2238	0.0239832	0.212599	0.237441	0.168384	0.304697	0.20161	0.200105	0.293589	1.86058	0.00233005	1.70933
2690	-5111.04	-5115.48	4.44776	0.133793	0.2238	0.0239832	0.212599	0.237441	0.168384	0.304697	0.20161	0.200105	0.293589	1.86058	0.0168974	1.69593
2700	-5112.16	-5116.31	4.14922	0.186098	0.189271	0.0233625	0.175907	0.286039	0.139322	0.304697	0.20161	0.200105	0.293589	1.86058	0.00221921	1.72579
2710	-5107.04	-5110.88	3.83958	0.192168	0.195445	0.0241246	0.181645	0.29537	0.111247	0.304697	0.20161	0.200105	0.293589	1.84762	0.0176263	1.75675
2720	-5106.71	-5107.56	0.85743	0.192168	0.195445	0.0241246	0.181645	0.29537	0.111247	0.304697	0.20161	0.200105	0.293589	1.84762	0.000823623	2.05496
2730	-5121.82	-5121.75	-0.074153	0.192168	0.195445	0.0241246	0.181645	0.29537	0.111247	0.304697	0.20161	0.200105	0.293589	1.84762	0.00205845	2.14812
2740	-5109.43	-5111.84	2.41398	0.192934	0.196224	0.0242207	0.182369	0.27597	0.128283	0.304697	0.20161	0.200105	0.293589	1.84762	0.00341031	1.89931
2750	-5113.53	-5115.63	2.10635	0.192934	0.196224	0.0242207	0.182369	0.27597	0.128283	0.305691	0.202267	0.197495	0.294547	1.84762	0.00019917	1.93007
2760	-5109.81	-5113.79	3.98319	0.200185	0.166016	0.025131	0.189222	0.286341	0.133104	0.308381	0.201484	0.196729	0.293405	1.84762	0.00283186	1.74239
2770	-5111.19	-5114.78	3.59124	0.138845	0.178748	0.0270583	0.203734	0.308301	0.143312	0.30541	0.199542	0.194834	0.300215	1.84762	0.00535921	1.78158
2780	-5111.64	-5116.68	5.04847	0.138845	0.178748	0.0270583	0.203734	0.308301	0.143312	0.30541	0.199542	0.194834	0.300215	1.84762	0.00554562	1.63586
2790	-5118.66	-5120.76	2.10753	0.138845	0.178748	0.0270583	0.203734	0.308301	0.143312	0.30541	0.199542	0.194834	0.300215	1.84762	0.0088037	1.92995
2800	-5107.17	-5109.25	2.07506	0.174857	0.226518	0.0237363	0.178721	0.27045	0.125717	0.309383	0.197602	0.197368	0.295647	1.84762	0.0132427	1.9332
2810	-5103.34	-5106.96	3.61816	0.170842	0.24428	0.0231912	0.174617	0.26424	0.12283	0.309383	0.197602	0.197368	0.295647	1.84762	0.0048832	1.77889
2820	-5107.51	-5113.01	5.49599	0.159117	0.247735	0.0235191	0.177086	0.267976	0.124567	0.309383	0.197602	0.197368	0.295647	2.11105	0.011698	1.59111
2830	-5103.02	-5108.57	5.54013	0.159117	0.247735	0.0235191	0.177086	0.267976	0.124567	0.309383	0.197602	0.197368	0.295647	2.11105	0.00101176	1.58669
2840	-5104.67	-5110.66	5.98946	0.164589	0.221867	0.0243279	0.183175	0.277191	0.128851	0.309383	0.197602	0.197368	0.295647	2.0624	0.00357681	1.54176
2850	-5103.36	-5108.61	5.25195	0.164589	0.221867	0.0243279	0.183175	0.277191	0.128851	0.309073	0.197691	0.197457	0.29578	2.0624	0.00191763	1.61551
2860	-5111.18	-5116.46	5.2814	0.158704	0.213935	0.0234581	0.176627	0.267281	0.159995	0.309073	0.197691	0.197457	0.29578	2.0624	0.0170946	1.61257
2870	-5103.19	-5107.43	4.24693	0.151104	0.215868	0.0236701	0.178222	0.269695	0.16144	0.309073	0.197691	0.197457	0.29578	2.0624	0.00518178	1.71601
2880	-5105.78	-5111.34	5.56234	0.151104	0.215868	0.0236701	0.178222	0.269695	0.16144	0.306642	0.198386	0.198151	0.29682	2.0624	0.000151853	1.58447
2890	-5108.56	-5114.56	5.99995	0.207015	0.222164	0.0243604	0.178007	0.277561	0.0908929	0.302797	0.195899	0.208207	0.293098	2.0624	0.0133942	1.54071
2900	-5113.94	-5118.49	4.54354	0.220146	0.201601	0.0259055	0.189297	0.266393	0.096658	0.302797	0.195899	0.208207	0.293098	2.0624	0.00378215	1.68635
2910	-5108.95	-5113.92	4.97892	0.220146	0.201601	0.0259055	0.189297	0.266393	0.096658	0.302797	0.195899	0.208207	0.293098	1.98201	0.00469538	1.64282
2920	-5108.25	-5112.6	4.35316	0.220146	0.201601	0.0259055	0.189297	0.266393	0.096658	0.307533	0.198962	0.211463	0.282042	1.98201	0.00510532	1.70539
2930	-5111.14	-5115.87	4.72159	0.214123	0.203157	0.0261056	0.190759	0.26845	0.0974045	0.307533	0.198962	0.211463	0.282042	1.98201	0.00777138	1.66855
2940	-5106.08	-5110.74	4.65308	0.214123	0.203157	0.0261056	0.190759	0.26845	0.0974045	0.311974	0.187393	0.214517	0.286116	1.98201	0.0103978	1.6754
2950	-5112.54	-5116.83	4.29527	0.214123	0.203157	0.0261056	0.190759	0.26845	0.0974045	0.288414	0.19381	0.221862	0.295913	1.98201	0.000862109	1.71118
2960	-5102.94	-5107.26	4.32296	0.203078	0.203441	0.026142	0.191025	0.268825	0.107489	0.310702	0.18774	0.214913	0.286645	1.98201	0.000200027	1.70841
2970	-5109.31	-5113.67	4.35819	0.199369	0.217988	0.0256646	0.187537	0.263915	0.105526	0.310702	0.18774	0.214913	0.286645	2.13941	0.020405	1.70489
2980	-5115.16	-5120.26	5.09363	0.205705	0.224916	0.0264802	0.193497	0.240523	0.108879	0.305088	0.189269	0.216664	0.28898	2.13941	0.00838751	1.63134
2990	-5107.69	-5114.29	6.59641	0.205705	0.224916	0.0264802	0.193497	0.240523	0.108879	0.305088	0.189269	0.216664	0.28898	2.13941	0.0123556	1.48107
3000	-5119.5	-5121.63	2.12814	0.179941	0.196746	0.0231637	0.169262	0.335646	0.0952425	0.308332	0.19652	0.212167	0.282981	2.13941	0.0521027	1.92789
3010	-5105.76	-5110.31	4.55499	0.190646	0.20845	0.0245416	0.179331	0.226611	0.17042	0.309408	0.197206	0.190094	0.303293	1.84477	0.00373838	1.68521
3020	-5109.16	-5110.85	1.68543	0.196543	0.214898	0.0253008	0.146313	0.241253	0.175692	0.309408	0.197206	0.190094	0.303293	1.84477	0.0068831	1.97216
3030	-5107.27	-5111.14	3.86227	0.193441	0.227287	0.0249015	0.144004	0.237446	0.17292	0.309408	0.197206	0.190094	0.303293	1.84477	0.00549853	1.75448
3040	-5107.15	-5110.84	3.69607	0.193441	0.227287	0.0249015	0.144004	0.237446	0.17292	0.309408	0.197206	0.190094	0.303293	1.84477	0.00273579	1.7711
3050	-5110.25	-5113.5	3.2581	0.18787	0.228857	0.0250736	0.144999	0.239087	0.174114	0.310699	0.193856	0.190887	0.304558	1.81753	0.00133186	1.8149
3060	-5109.31	-5112.63	3.32198	0.176524	0.215037	0.0235594	0.136242	0.291512	0.157125	0.310699	0.193856	0.190887	0.304558	1.81753	0.00408246	1.80851
3070	-5112.43	-5115.89	3.457	0.176524	0.215037	0.0235594	0.136242	0.291512	0.157125	0.310699	0.193856	0.190887	0.304558	1.95156	0.00613386	1.79501
3080	-5105.24	-5111.52	6.28223	0.155214	0.189077	0.0207152	0.240518	0.25632	0.138156	0.310699	0.193856	0.190887	0.304558	1.95156	0.0054048	1.51248
3090	-5105.23	-5111.42	6.19145	0.155214	0.189077	0.0207152	0.240518	0.25632	0.138156	0.310699	0.193856	0.190887	0.304558	2.17628	0.00474005	1.52156
3100	-5107.06	-5113.44	6.37764	0.180531	0.219917	0.0240941	0.116639	0.298128	0.160691	0.310699	0.193856	0.190887	0.304558	2.17628	0.00819203	1.50294
3110	-5103.58	-5109.59	6.01149	0.174594	0.216468	0.0237162	0.133599	0.293452	0.15817	0.305327	0.195367	0.192375	0.306931	2.17628	0.00107242	1.53956
3120	-5108.35	-5114.27	5.92085	0.154386	0.205407	0.0209712	0.219884	0.259488	0.139864	0.306138	0.195886	0.192886	0.30509	2.17628	0.000764655	1.54862
3130	-5108.27	-5114.32	6.04754	0.158858	0.182391	0.0215787	0.226253	0.267004	0.143915	0.306138	0.195886	0.192886	0.30509	2.17628	0.000169946	1.53595
3140	-5105.34	-5110.68	5.34268	0.154903	0.177849	0.0210414	0.220619	0.285257	0.140331	0.306138	0.195886	0.192886	0.30509	2.17628	0.00449241	1.60644
3150	-5113.89	-5118.55	4.66087	0.158416	0.181883	0.0215187	0.225623	0.269044	0.143514	0.306138	0.195886	0.192886	0.30509	2.00617	0.000111416	1.67462
3160	-5115.82	-5118.17	2.35386	0.158416	0.181883	0.0215187	0.225623	0.269044	0.143514	0.306138	0.195886	0.192886	0.30509	1.83264	0.0094415	1.90532
3170	-5111.47	-5113.33	1.8629	0.158416	0.181883	0.0215187	0.225623	0.269044	0.143514	0.306138	0.195886	0.192886	0.30509	1.83264	0.00255931	1.95442
