Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	alpha	pinvar	TL
1580	-5208.78	-5193.18	-15.5956	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338609	0.191965	0.195886	0.27354	0.620212	0.0153613	3.70026
1590	-5208.25	-5192.22	-16.0342	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338609	0.191965	0.195886	0.27354	0.620212	0.0153613	3.74413
1600	-5208.23	-5192.24	-15.9837	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338609	0.191965	0.195886	0.27354	0.620212	0.0153613	3.73908
1610	-5204.57	-5192.51	-12.0511	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338609	0.191965	0.195886	0.27354	0.620212	0.0153613	3.34581
1620	-5204.04	-5192.13	-11.9143	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338609	0.191965	0.195886	0.27354	0.620212	0.0153613	3.33214
1630	-5204.6	-5192.61	-11.9903	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338609	0.191965	0.195886	0.27354	0.620212	0.0153613	3.33974
1640	-5201.82	-5190.02	-11.7957	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338609	0.191965	0.195886	0.27354	0.620212	0.0153613	3.32028
1650	-5201.87	-5189.9	-11.9622	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.000164248	3.33692
1660	-5202.42	-5190.34	-12.0759	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.000312356	3.34829
1670	-5201.91	-5190.58	-11.3334	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.000312356	3.27405
1680	-5203.86	-5192.23	-11.6284	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.000312356	3.30354
1690	-5202.98	-5191.57	-11.405	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.000312356	3.28121
1700	-5204.48	-5193.02	-11.468	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00682924	3.28751
1710	-5204.78	-5193.43	-11.3469	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00682924	3.2754
1720	-5204.47	-5193	-11.4667	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00682924	3.28738
1730	-5202.85	-5192.11	-10.7347	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.000851833	3.21418
1740	-5203.2	-5192.13	-11.0717	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.000851833	3.24788
1750	-5194.91	-5183.82	-11.0833	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.24904
1760	-5193.38	-5181.85	-11.5329	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.294
1770	-5194.73	-5182.91	-11.8191	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.32262
1780	-5191.61	-5179.95	-11.6572	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.30642
1790	-5191	-5179.41	-11.5921	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.29992
1800	-5188.77	-5177.36	-11.4048	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.28119
1810	-5187.98	-5176.99	-10.9939	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.24009
1820	-5188.55	-5176.38	-12.1672	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.35742
1830	-5187.5	-5175.46	-12.0335	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.34405
1840	-5186.86	-5174.52	-12.3395	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.37466
1850	-5186.3	-5174.08	-12.216	0.175808	0.191228	0.0238076	0.132446	0.331798	0.144912	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.36231
1860	-5184.4	-5172.5	-11.8981	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338061	0.191654	0.197187	0.273098	0.620212	0.00313002	3.33051
1870	-5185.09	-5173.36	-11.7284	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338061	0.191654	0.197187	0.273098	0.620212	0.00960486	3.31355
1880	-5183.43	-5171.86	-11.5686	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338061	0.191654	0.197187	0.273098	0.620212	0.00960486	3.29757
1890	-5183.2	-5171.41	-11.7858	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338061	0.191654	0.197187	0.273098	0.620212	0.00960486	3.31929
1900	-5182.66	-5170.58	-12.0793	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338061	0.191654	0.197187	0.273098	0.620212	0.00232296	3.34864
1910	-5188.62	-5176.47	-12.1476	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338061	0.191654	0.197187	0.273098	0.620212	0.0393236	3.35547
1920	-5188.59	-5176.48	-12.1074	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.0393236	3.35144
1930	-5189.89	-5177.27	-12.6235	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.0393236	3.40306
1940	-5184.4	-5171.83	-12.5713	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00583614	3.39784
1950	-5186.24	-5173.3	-12.9351	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.0154143	3.43422
1960	-5183.47	-5170.71	-12.7596	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00189259	3.41666
1970	-5184.75	-5172.39	-12.3601	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.0102736	3.37672
1980	-5182.65	-5170.59	-12.0686	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00605294	3.34756
1990	-5182.32	-5170.08	-12.2347	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00605294	3.36417
2000	-5183.75	-5171.04	-12.7076	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00605294	3.41147
2010	-5183.19	-5170.81	-12.376	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00605294	3.3783
2020	-5182.9	-5170.51	-12.3941	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00605294	3.38012
2030	-5184.05	-5171.6	-12.4511	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338115	0.191524	0.197219	0.273142	0.620212	0.00605294	3.38582
2040	-5185.32	-5172.99	-12.3308	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.00605294	3.37379
2050	-5185.19	-5172.85	-12.3409	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.00605294	3.37479
2060	-5183.29	-5171.46	-11.8312	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.00605294	3.32383
2070	-5181.96	-5170.39	-11.561	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.00605294	3.2968
2080	-5182.76	-5171.07	-11.6875	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.00605294	3.30945
2090	-5184.53	-5172.47	-12.0641	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.34712
2100	-5182.86	-5171.54	-11.3228	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.27299
2110	-5184.79	-5172.9	-11.8969	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.33039
2120	-5184.25	-5172.49	-11.7594	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.31664
2130	-5183.95	-5172.19	-11.7619	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.3169
2140	-5183.57	-5171.78	-11.793	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.32001
2150	-5182.41	-5170.89	-11.5155	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.29226
2160	-5183.19	-5171.3	-11.8846	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.32917
2170	-5184.12	-5172.1	-12.0206	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.339469	0.192291	0.194004	0.274236	0.620212	0.0112775	3.34277
2180	-5184.12	-5172.02	-12.1076	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.0112775	3.35146
2190	-5182.4	-5170.46	-11.9332	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.0112775	3.33403
2200	-5180.78	-5168.98	-11.8059	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.3213
2210	-5181.38	-5169.25	-12.1322	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.35393
2220	-5179.06	-5167.4	-11.666	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.30731
2230	-5179.13	-5167.68	-11.4583	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.28654
2240	-5180.13	-5168.7	-11.435	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.28421
2250	-5180.85	-5169.27	-11.5744	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.29814
2260	-5182.65	-5170.78	-11.866	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.32731
2270	-5181.8	-5170.07	-11.7327	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.31398
2280	-5181.71	-5170.02	-11.6878	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.30949
2290	-5180.92	-5169.39	-11.5275	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.29345
2300	-5180.1	-5169.02	-11.0736	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.24806
2310	-5179.34	-5168.12	-11.2232	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.26303
2320	-5180.02	-5168.55	-11.4691	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.28761
2330	-5180.64	-5168.93	-11.702	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.3109
2340	-5181.1	-5169.64	-11.4537	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.28607
2350	-5182.41	-5171.23	-11.1729	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.258
2360	-5183.77	-5172.55	-11.2166	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00406775	3.26236
2370	-5184.73	-5173.42	-11.3075	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.27146
2380	-5187.17	-5175.45	-11.7278	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.31348
2390	-5181.06	-5169.24	-11.8194	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.32265
2400	-5180.86	-5168.99	-11.8696	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.32767
2410	-5180.86	-5168.95	-11.9167	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.33237
2420	-5180.7	-5168.79	-11.9095	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.33166
2430	-5179.71	-5167.96	-11.7565	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.31635
2440	-5179.05	-5166.41	-12.6394	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.40465
2450	-5179.28	-5166.54	-12.7361	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.41432
2460	-5178.56	-5165.85	-12.7108	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.41179
2470	-5177.77	-5165.11	-12.6545	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.40616
2480	-5176.98	-5164.56	-12.4189	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.38259
2490	-5176.54	-5164.2	-12.3441	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.37512
2500	-5174.79	-5162.77	-12.0274	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.34344
2510	-5174.89	-5162.79	-12.1006	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.35077
2520	-5175.4	-5164.38	-11.0196	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.24267
2530	-5173.77	-5163.21	-10.5665	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.19736
2540	-5173.78	-5163.2	-10.5818	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.19888
2550	-5173.65	-5162.99	-10.6564	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.20635
2560	-5173.48	-5162.85	-10.625	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00420526	3.2032
2570	-5176.57	-5165.44	-11.1219	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.25289
2580	-5176.62	-5165.59	-11.0277	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.24348
2590	-5177.15	-5163.49	-13.6545	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.50616
2600	-5177.5	-5163.73	-13.7672	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.51742
2610	-5178.26	-5164.46	-13.8017	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.52088
2620	-5178.95	-5164.98	-13.9684	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.53755
2630	-5177.74	-5163.71	-14.0326	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.54397
2640	-5176.54	-5162.38	-14.1591	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.55662
2650	-5176.36	-5163.99	-12.3732	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.37803
2660	-5174.72	-5162.55	-12.1707	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.35778
2670	-5175.84	-5163.28	-12.56	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.39671
2680	-5175.76	-5163.04	-12.7209	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.4128
2690	-5175.54	-5162.74	-12.7965	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.42036
2700	-5175.68	-5162.79	-12.8847	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.42918
2710	-5175.13	-5162	-13.1333	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.45404
2720	-5176.63	-5163.34	-13.2836	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.46907
2730	-5176.25	-5162.69	-13.5689	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.4976
2740	-5176.42	-5163.26	-13.1589	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.4566
2750	-5175.82	-5162.66	-13.1634	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00408679	3.45704
2760	-5176.86	-5163.59	-13.2653	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.0109165	3.46724
2770	-5178.87	-5165.19	-13.6742	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.0109165	3.50813
2780	-5177.74	-5164.33	-13.4021	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.0109165	3.48092
2790	-5176.2	-5163.14	-13.062	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.0109165	3.44691
2800	-5174.98	-5162.02	-12.9641	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.0109165	3.43711
2810	-5173.62	-5160.92	-12.6994	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00691767	3.41065
2820	-5173.7	-5160.99	-12.7068	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00691767	3.41138
2830	-5174.59	-5161.87	-12.7139	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00691767	3.41209
2840	-5174.47	-5161.67	-12.8006	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00691767	3.42077
2850	-5174.87	-5161.86	-13.0034	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.000620683	3.44105
2860	-5176.6	-5163.32	-13.2767	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.000620683	3.46838
2870	-5179.07	-5165.22	-13.8491	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.000620683	3.52562
2880	-5181.35	-5167.21	-14.1426	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.55496
2890	-5180	-5165.92	-14.0767	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.54838
2900	-5179.83	-5165.98	-13.8518	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.52588
2910	-5177.12	-5163.72	-13.4075	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.48146
2920	-5175.98	-5162.89	-13.0918	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.44989
2930	-5176.37	-5163.74	-12.6312	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.40383
2940	-5176.16	-5163.33	-12.8314	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.42385
2950	-5177.36	-5164.5	-12.8653	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.42723
2960	-5176.27	-5163.64	-12.6373	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.40443
2970	-5177.49	-5164.77	-12.7121	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.41191
2980	-5175.98	-5163.16	-12.8255	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.42326
2990	-5175.94	-5162.97	-12.9652	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.43723
3000	-5174.49	-5161.81	-12.6802	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.40873
3010	-5177.08	-5164.48	-12.5956	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.40027
3020	-5176.34	-5163.73	-12.613	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.40201
3030	-5174.18	-5162.25	-11.9258	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.33329
3040	-5175	-5163	-12.0036	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.34106
3050	-5174.13	-5162.35	-11.7782	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.31853
3060	-5175.54	-5163.43	-12.1109	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.35179
3070	-5174.53	-5162.48	-12.0479	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.3455
3080	-5173.22	-5161.26	-11.9599	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.3367
3090	-5171.96	-5159.99	-11.9646	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.33716
3100	-5173.77	-5161.16	-12.6044	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.40115
3110	-5174.6	-5161.93	-12.673	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.408
3120	-5172.53	-5159.5	-13.0277	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.44348
3130	-5171.73	-5158.95	-12.7783	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.41854
3140	-5170.84	-5158.31	-12.5342	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00126445	3.39413
3150	-5171.79	-5159.2	-12.5934	0.172979	0.188151	0.0234245	0.146406	0.326459	0.14258	0.338323	0.191642	0.193349	0.276686	0.620212	0.00307554	3.40004
